"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
1.214,7.386
1.214,7.386
1.214,7.386
1.214,7.386
1.214,7.386
1.214,7.386
1.213,7.385
1.211,7.383
1.208,7.380
1.204,7.376
1.199,7.370
1.192,7.364
1.184,7.356
1.176,7.347
1.166,7.337
1.155,7.326
1.142,7.314
1.129,7.300
1.115,7.286
1.099,7.270
1.082,7.253
1.064,7.235
1.046,7.216
1.026,7.196
1.004,7.175
0.982,7.153
0.959,7.129
0.935,7.105
0.909,7.079
0.883,7.053
0.855,7.025
0.827,6.996
0.797,6.967
0.766,6.936
0.735,6.904
0.702,6.871
0.668,6.837
0.634,6.802
0.598,6.766
0.561,6.730
0.524,6.692
0.485,6.653
0.446,6.613
0.405,6.572
0.364,6.531
0.321,6.488
0.278,6.445
0.234,6.400
0.189,6.355
0.143,6.309
0.097,6.262
0.049,6.214
0.001,6.165
-0.049,6.115
-0.099,6.065
-0.149,6.014
-0.201,5.962
-0.253,5.909
-0.306,5.856
-0.360,5.801
-0.415,5.746
-0.470,5.691
-0.526,5.634
-0.582,5.577
-0.640,5.519
-0.697,5.461
-0.756,5.402
-0.815,5.342
-0.875,5.282
-0.935,5.221
-0.996,5.159
-1.057,5.097
-1.119,5.035
-1.182,4.972
-1.245,4.908
-1.308,4.844
-1.372,4.779
-1.436,4.714
-1.501,4.648
-1.566,4.582
-1.632,4.516
-1.698,4.449
-1.764,4.382
-1.831,4.314
-1.898,4.247
-1.965,4.178
-2.032,4.110
-2.100,4.041
-2.168,3.972
-2.237,3.903
-2.305,3.833
-2.374,3.763
-2.443,3.693
-2.512,3.623
-2.581,3.553
-2.650,3.482
-2.719,3.412
-2.789,3.341
-2.858,3.270
-2.928,3.199
-2.997,3.129
-3.067,3.058
-3.136,2.987
-3.206,2.916
-3.275,2.845
-3.345,2.774
-3.414,2.703
-3.483,2.632
-3.552,2.562
-3.621,2.491
-3.690,2.421
-3.759,2.351
-3.827,2.281
-3.895,2.211
-3.963,2.141
-4.031,2.072
-4.098,2.003
-4.165,1.934
