"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.108,9.292
3.108,9.292
3.108,9.292
3.108,9.292
3.108,9.292
3.108,9.292
3.107,9.291
3.105,9.289
3.102,9.286
3.097,9.282
3.092,9.276
3.085,9.269
3.077,9.261
3.068,9.252
3.058,9.242
3.046,9.230
3.034,9.218
3.020,9.204
3.005,9.189
2.989,9.173
2.971,9.155
2.953,9.137
2.933,9.117
2.912,9.096
2.891,9.074
2.868,9.051
2.843,9.027
2.818,9.002
2.792,8.975
2.764,8.947
2.735,8.919
2.706,8.889
2.675,8.858
2.643,8.826
2.610,8.793
2.576,8.758
2.540,8.723
2.504,8.686
2.467,8.649
2.428,8.610
2.389,8.571
2.348,8.530
2.306,8.488
2.264,8.445
2.220,8.402
2.176,8.357
2.130,8.311
2.083,8.264
2.036,8.216
1.987,8.168
1.938,8.118
1.887,8.067
1.836,8.015
1.783,7.963
1.730,7.909
1.676,7.855
1.620,7.799
1.564,7.743
1.507,7.686
1.450,7.628
1.391,7.569
1.331,7.509
1.271,7.448
1.210,7.387
1.148,7.324
1.085,7.261
1.021,7.197
0.957,7.133
0.892,7.067
0.826,7.001
0.759,6.934
0.692,6.866
0.624,6.798
0.555,6.728
0.485,6.658
0.415,6.588
0.344,6.517
0.273,6.445
0.201,6.372
0.128,6.299
0.055,6.225
-0.019,6.151
-0.094,6.075
-0.169,6.000
-0.245,5.924
-0.321,5.847
-0.397,5.770
-0.475,5.692
-0.552,5.614
-0.630,5.535
-0.709,5.455
-0.788,5.376
-0.868,5.296
-0.947,5.215
-1.028,5.134
-1.108,5.052
-1.189,4.971
-1.271,4.888
-1.353,4.806
-1.435,4.723
-1.517,4.640
-1.600,4.556
-1.682,4.472
-1.766,4.388
-1.849,4.304
-1.933,4.219
-2.016,4.134
-2.100,4.049
-2.185,3.964
-2.269,3.878
-2.353,3.793
-2.438,3.707
-2.523,3.621
-2.608,3.535
-2.692,3.449
-2.777,3.363
-2.862,3.276
-2.947,3.190
-3.032,3.104
-3.117,3.017
-3.202,2.931
-3.287,2.844
-3.372,2.758
-3.457,2.672
-3.541,2.585
-3.626,2.499
-3.711,2.413
-3.795,2.327
-3.879,2.241
-3.963,2.155
-4.047,2.070
-4.130,1.984
-4.214,1.899
-4.297,1.814
-4.380,1.729
-4.463,1.645
-4.545,1.561
-4.627,1.477
-4.709,1.393
-4.790,1.309
-4.871,1.226
-4.952,1.144
-5.032,1.061
-5.112,0.979
-5.192,0.897
-5.271,0.816
-5.350,0.735
-5.428,0.655
-5.505,0.575
-5.583,0.495
-5.659,0.416
-5.736,0.338
-5.811,0.260
-5.887,0.182
-5.961,0.105
-6.035,0.029
-6.109,-0.047
-6.182,-0.123
-6.254,-0.197
-6.325,-0.272
-6.396,-0.345
-6.467,-0.418
-6.536,-0.490
-6.605,-0.562
-6.674,-0.633
-6.741,-0.703
-6.808,-0.772
-6.874,-0.841
-6.940,-0.909
-7.004,-0.977
-7.068,-1.043
-7.131,-1.109
-7.193,-1.174
-7.255,-1.238
-7.315,-1.302
-7.375,-1.364
-7.434,-1.426
-7.492,-1.487
-7.549,-1.547
-7.606,-1.607
-7.661,-1.665
-7.716,-1.723
-7.769,-1.779
-7.822,-1.835
-7.874,-1.890
-7.925,-1.943
-7.975,-1.996
-8.024,-2.048
-8.072,-2.099
-8.119,-2.149
-8.165,-2.199
-8.210,-2.247
-8.254,-2.294
-8.297,-2.340
-8.339,-2.385
-8.380,-2.429
-8.420,-2.472
-8.459,-2.514
-8.496,-2.555
-8.533,-2.595
-8.569,-2.634
-8.604,-2.672
-8.637,-2.708
-8.670,-2.744
-8.701,-2.778
-8.731,-2.812
-8.760,-2.844
-8.788,-2.875
-8.815,-2.906
-8.841,-2.935
-8.866,-2.963
-8.889,-2.989
-8.912,-3.015
-8.933,-3.039
-8.953,-3.063
-8.972,-3.085
-8.990,-3.106
-9.007,-3.126
-9.022,-3.145
-9.036,-3.162
-9.050,-3.179
-9.062,-3.194
-9.073,-3.208
-9.082,-3.221
-9.091,-3.233
-9.098,-3.243
-9.104,-3.252
-9.109,-3.261
-9.113,-3.268
-9.116,-3.273
-9.117,-3.278
