"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.932
0.765,6.931
0.763,6.928
0.760,6.925
0.755,6.921
0.750,6.916
0.745,6.910
0.738,6.903
0.730,6.895
0.722,6.887
0.712,6.878
0.702,6.867
0.691,6.856
0.679,6.844
0.667,6.832
0.653,6.818
0.639,6.803
0.623,6.788
0.607,6.772
0.590,6.755
0.572,6.737
0.554,6.718
0.534,6.699
0.514,6.678
0.493,6.657
0.471,6.635
0.448,6.612
0.425,6.588
0.401,6.564
0.375,6.539
0.350,6.513
0.323,6.486
0.296,6.458
0.267,6.430
0.238,6.401
0.209,6.371
0.178,6.340
0.147,6.309
0.115,6.277
0.083,6.244
0.049,6.210
0.015,6.176
-0.019,6.141
-0.055,6.105
-0.091,6.069
-0.128,6.032
-0.165,5.994
-0.203,5.956
-0.242,5.917
-0.281,5.877
-0.321,5.836
-0.362,5.795
-0.403,5.754
-0.445,5.711
-0.487,5.669
-0.530,5.625
-0.574,5.581
-0.618,5.537
-0.663,5.491
-0.708,5.446
-0.754,5.399
-0.800,5.352
-0.847,5.305
-0.894,5.257
-0.942,5.209
-0.990,5.160
-1.039,5.111
-1.088,5.061
-1.138,5.011
-1.188,4.960
-1.239,4.909
-1.290,4.857
-1.341,4.805
-1.393,4.753
-1.445,4.700
-1.497,4.647
-1.550,4.593
-1.603,4.539
-1.656,4.485
-1.710,4.431
-1.764,4.376
-1.818,4.320
-1.873,4.265
-1.928,4.209
-1.983,4.153
-2.038,4.097
-2.094,4.040
-2.150,3.984
-2.206,3.927
-2.262,3.869
-2.318,3.812
-2.375,3.754
-2.431,3.697
-2.488,3.639
-2.545,3.581
-2.602,3.523
-2.659,3.464
-2.716,3.406
-2.774,3.347
-2.831,3.289
-2.888,3.230
-2.946,3.172
-3.003,3.113
-3.060,3.054
-3.118,2.996
-3.175,2.937
-3.233,2.878
-3.290,2.819
-3.347,2.761
-3.404,2.702
-3.461,2.644
-3.518,2.585
-3.575,2.527
-3.632,2.469
-3.688,2.411
-3.745,2.353
-3.801,2.295
-3.857,2.237
-3.913,2.180
-3.968,2.123
-4.024,2.066
-4.079,2.009
-4.134,1.952
-4.189,1.896
-4.243,1.839
-4.297,1.784
-4.351,1.728
-4.405,1.673
-4.458,1.618
-4.511,1.563
-4.563,1.509
-4.616,1.455
-4.667,1.401
-4.719,1.348
-4.770,1.295
-4.821,1.242
-4.871,1.190
-4.921,1.138
-4.970,1.087
-5.019,1.036
-5.067,0.985
-5.115,0.935
-5.163,0.886
-5.210,0.837
-5.256,0.788
-5.302,0.740
-5.348,0.693
-5.393,0.646
-5.437,0.599
-5.481,0.553
-5.524,0.508
-5.567,0.463
-5.609,0.419
-5.651,0.375
-5.692,0.332
-5.732,0.290
-5.772,0.248
-5.811,0.207
-5.849,0.166
-5.887,0.126
-5.924,0.087
-5.960,0.048
-5.996,0.010
-6.031,-0.027
-6.065,-0.064
-6.099,-0.100
-6.132,-0.135
-6.164,-0.170
-6.196,-0.203
-6.226,-0.237
-6.256,-0.269
-6.286,-0.300
-6.314,-0.331
-6.342,-0.361
-6.369,-0.391
-6.395,-0.419
-6.421,-0.447
-6.445,-0.474
-6.469,-0.501
-6.492,-0.526
-6.515,-0.551
-6.536,-0.575
-6.557,-0.598
-6.577,-0.620
-6.596,-0.641
-6.614,-0.662
-6.631,-0.682
-6.648,-0.701
-6.664,-0.719
-6.678,-0.736
-6.692,-0.753
-6.706,-0.768
-6.718,-0.783
-6.729,-0.797
-6.740,-0.810
-6.750,-0.822
-6.759,-0.833
-6.767,-0.844
-6.774,-0.853
-6.780,-0.862
-6.786,-0.870
-6.790,-0.877
-6.794,-0.883
-6.797,-0.888
-6.799,-0.893
-6.800,-0.896
-6.800,-0.899
-6.800,-0.900
-6.798,-0.901
-6.796,-0.901
-6.792,-0.900
-6.788,-0.899
-6.783,-0.896
-6.777,-0.892
-6.771,-0.888
-6.763,-0.883
-6.754,-0.877
-6.745,-0.870
-6.735,-0.862
-6.724,-0.853
-6.712,-0.843
-6.699,-0.833
-6.685,-0.821
-6.671,-0.809
-6.656,-0.796
-6.639,-0.782
-6.622,-0.767
-6.605,-0.752
-6.586,-0.735
-6.566,-0.718
-6.546,-0.700
-6.525,-0.681
-6.503,-0.661
-6.480,-0.641
-6.456,-0.619
-6.432,-0.597
-6.407,-0.574
-6.381,-0.550
-6.354,-0.526
-6.327,-0.500
-6.298,-0.474
-6.269,-0.447
-6.240,-0.419
-6.209,-0.391
-6.178,-0.361
-6.146,-0.331
-6.113,-0.301
-6.079,-0.269
-6.045,-0.237
-6.010,-0.204
-5.975,-0.170
-5.938,-0.136
-5.901,-0.101
-5.864,-0.065
-5.825,-0.029
-5.787,0.008
-5.747,0.046
-5.707,0.085
-5.666,0.124
-5.624,0.163
-5.582,0.204
-5.539,0.245
-5.496,0.286
-5.452,0.328
-5.408,0.371
-5.363,0.415
-5.317,0.458
-5.271,0.503
-5.224,0.548
-5.177,0.594
-5.129,0.640
-5.081,0.686
-5.032,0.733
-4.983,0.781
-4.934,0.829
-4.883,0.878
-4.833,0.927
-4.782,0.976
-4.730,1.026
-4.679,1.077
-4.626,1.128
-4.574,1.179
-4.521,1.230
-4.467,1.282
-4.414,1.335
-4.360,1.388
-4.305,1.441
-4.251,1.494
-4.196,1.548
-4.140,1.602
-4.085,1.656
-4.029,1.711
-3.973,1.766
-3.917,1.821
-3.860,1.876
-3.803,1.932
-3.746,1.988
-3.689,2.044
-3.632,2.100
-3.574,2.157
-3.517,2.213
-3.459,2.270
-3.401,2.327
-3.343,2.384
-3.285,2.441
-3.227,2.499
-3.169,2.556
-3.110,2.614
-3.052,2.671
-2.993,2.729
-2.935,2.786
-2.877,2.844
-2.818,2.902
-2.760,2.959
-2.701,3.017
-2.643,3.075
-2.585,3.132
-2.526,3.190
-2.468,3.247
-2.410,3.305
-2.352,3.362
-2.295,3.419
-2.237,3.476
-2.180,3.533
-2.122,3.590
-2.065,3.647
-2.008,3.703
-1.951,3.760
-1.895,3.816
-1.838,3.872
-1.782,3.927
-1.727,3.983
-1.671,4.038
-1.616,4.093
-1.561,4.147
-1.506,4.202
-1.452,4.256
-1.398,4.310
-1.344,4.363
-1.291,4.416
-1.238,4.469
-1.185,4.521
-1.133,4.573
-1.081,4.625
-1.029,4.676
-0.978,4.727
-0.928,4.778
-0.878,4.828
-0.828,4.877
-0.779,4.926
-0.730,4.975
-0.682,5.023
-0.634,5.071
-0.587,5.118
-0.540,5.165
-0.494,5.211
-0.449,5.257
-0.404,5.302
-0.359,5.346
-0.315,5.390
-0.272,5.434
-0.229,5.476
-0.187,5.519
-0.145,5.560
-0.105,5.601
-0.064,5.642
-0.025,5.681
0.014,5.721
0.053,5.759
0.090,5.797
0.127,5.834
0.164,5.871
0.199,5.906
0.234,5.942
0.268,5.976
0.302,6.010
0.335,6.043
0.367,6.075
0.398,6.107
0.429,6.137
0.458,6.168
0.487,6.197
0.516,6.225
0.543,6.253
0.570,6.280
0.596,6.307
0.621,6.332
0.646,6.357
0.669,6.381
0.692,6.404
0.714,6.426
0.735,6.448
0.755,6.468
0.775,6.488
0.794,6.507
0.812,6.525
0.829,6.543
0.845,6.559
0.860,6.575
0.875,6.590
0.888,6.604
0.901,6.617
0.913,6.629
0.924,6.641
0.934,6.651
0.944,6.661
0.952,6.670
0.960,6.678
0.966,6.685
0.972,6.691
0.977,6.697
0.982,6.701
0.985,6.705
0.987,6.708
0.989,6.709
0.989,6.710
0.989,6.711
0.988,6.710
0.986,6.708
0.983,6.706
0.980,6.702
0.975,6.698
0.970,6.693
0.963,6.687
0.956,6.680
0.948,6.672
0.939,6.664
0.929,6.654
0.919,6.644
0.907,6.633
0.895,6.620
0.882,6.608
0.868,6.594
0.853,6.579
0.837,6.564
0.820,6.547
0.803,6.530
0.785,6.512
0.766,6.493
0.746,6.473
0.725,6.453
0.704,6.432
0.681,6.409
0.658,6.387
0.634,6.363
0.610,6.338
0.584,6.313
0.558,6.287
0.531,6.260
0.503,6.232
0.475,6.204
0.445,6.174
0.415,6.144
0.385,6.113
0.353,6.082
0.321,6.050
0.288,6.017
0.254,5.983
0.220,5.949
0.185,5.913
0.149,5.878
0.113,5.841
0.075,5.804
0.038,5.766
-0.001,5.727
-0.040,5.688
-0.079,5.648
-0.120,5.608
-0.161,5.567
-0.202,5.525
-0.244,5.483
-0.287,5.440
-0.330,5.396
-0.374,5.352
-0.419,5.307
-0.464,5.262
-0.509,5.216
-0.555,5.170
-0.602,5.123
-0.649,5.075
-0.696,5.027
-0.744,4.979
-0.793,4.930
-0.842,4.880
-0.891,4.830
-0.941,4.780
-0.991,4.729
-1.042,4.678
-1.093,4.626
-1.145,4.574
-1.196,4.522
