"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.657,8.840
2.654,8.836
2.648,8.830
2.641,8.823
2.631,8.813
2.620,8.802
2.606,8.788
2.590,8.772
2.572,8.754
2.553,8.735
2.531,8.713
2.507,8.689
2.482,8.663
2.454,8.635
2.424,8.606
2.393,8.574
2.359,8.540
2.324,8.505
2.286,8.467
2.247,8.428
2.206,8.387
2.163,8.343
2.118,8.298
2.071,8.251
2.022,8.202
1.972,8.152
1.920,8.099
1.866,8.045
1.810,7.989
1.753,7.932
1.693,7.872
1.632,7.811
1.570,7.748
1.506,7.684
1.440,7.618
1.372,7.550
1.303,7.481
1.233,7.410
1.161,7.337
1.087,7.263
1.012,7.188
0.935,7.111
0.858,7.033
0.778,6.953
0.697,6.872
0.615,6.789
0.532,6.706
0.447,6.620
0.362,6.534
0.274,6.446
0.186,6.358
0.097,6.268
0.006,6.177
-0.085,6.084
-0.178,5.991
-0.272,5.897
-0.367,5.801
-0.462,5.705
-0.559,5.608
-0.656,5.510
-0.755,5.410
-0.854,5.311
-0.954,5.210
-1.054,5.108
-1.156,5.006
-1.258,4.903
-1.360,4.800
-1.464,4.696
-1.567,4.591
-1.672,4.485
-1.776,4.380
-1.882,4.273
-1.987,4.166
-2.093,4.059
-2.200,3.952
-2.306,3.844
-2.413,3.736
-2.520,3.627
-2.628,3.519
-2.735,3.410
-2.843,3.301
-2.950,3.192
-3.058,3.083
-3.166,2.973
-3.273,2.864
-3.381,2.755
-3.488,2.646
-3.595,2.537
-3.702,2.429
-3.809,2.320
-3.915,2.212
-4.021,2.104
-4.127,1.996
-4.233,1.889
-4.337,1.782
-4.442,1.676
-4.546,1.570
-4.649,1.464
-4.752,1.360
-4.854,1.255
-4.956,1.152
-5.057,1.049
-5.157,0.946
-5.256,0.845
-5.355,0.744
-5.452,0.644
-5.549,0.545
-5.645,0.446
-5.740,0.349
-5.834,0.252
-5.927,0.157
-6.019,0.062
-6.110,-0.031
-6.200,-0.123
-6.289,-0.215
-6.376,-0.305
-6.462,-0.394
-6.548,-0.481
-6.631,-0.568
-6.714,-0.653
-6.795,-0.737
-6.875,-0.820
-6.953,-0.901
-7.031,-0.981
-7.106,-1.059
