"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.061,8.239
2.061,8.239
2.061,8.239
2.061,8.239
2.061,8.239
2.061,8.239
2.060,8.238
2.057,8.236
2.054,8.232
2.048,8.227
2.042,8.221
2.034,8.213
2.025,8.203
2.014,8.193
2.002,8.181
1.989,8.168
1.975,8.153
1.959,8.137
1.941,8.119
1.923,8.101
1.903,8.081
1.881,8.059
1.859,8.037
1.835,8.012
1.809,7.987
1.783,7.960
1.755,7.932
1.726,7.903
1.695,7.873
1.664,7.841
1.631,7.808
1.596,7.773
1.561,7.738
1.524,7.701
1.486,7.663
1.447,7.623
1.407,7.583
1.365,7.541
1.322,7.498
1.278,7.454
1.233,7.408
1.187,7.362
1.140,7.314
1.091,7.266
1.041,7.216
0.991,7.165
0.939,7.113
0.886,7.060
0.832,7.005
0.777,6.950
0.721,6.894
0.664,6.837
0.606,6.778
0.547,6.719
0.487,6.659
0.426,6.597
0.365,6.535
0.302,6.472
0.238,6.408
0.174,6.343
0.108,6.277
0.042,6.211
-0.025,6.143
-0.093,6.075
-0.161,6.006
-0.231,5.936
-0.301,5.865
-0.372,5.794
-0.443,5.721
-0.516,5.649
-0.589,5.575
-0.662,5.501
-0.737,5.426
-0.811,5.350
-0.887,5.274
-0.963,5.197
-1.040,5.120
-1.117,5.042
-1.194,4.964
-1.273,4.885
-1.351,4.805
-1.430,4.725
-1.510,4.645
-1.590,4.564
-1.670,4.483
-1.750,4.401
-1.831,4.319
-1.913,4.237
-1.994,4.155
-2.076,4.072
-2.158,3.988
-2.241,3.905
-2.323,3.821
-2.406,3.737
-2.489,3.653
-2.572,3.569
-2.655,3.484
-2.738,3.400
-2.822,3.315
-2.905,3.230
-2.989,3.146
-3.072,3.061
-3.155,2.976
-3.239,2.891
-3.322,2.806
-3.405,2.722
-3.488,2.637
-3.571,2.552
-3.654,2.468
-3.737,2.384
-3.819,2.299
-3.902,2.216
-3.984,2.132
-4.065,2.048
-4.147,1.965
-4.228,1.882
-4.309,1.799
-4.389,1.717
-4.470,1.635
-4.549,1.553
-4.629,1.472
-4.707,1.391
-4.786,1.311
-4.864,1.231
-4.941,1.151
