"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.177,6.323
0.177,6.323
0.177,6.323
0.177,6.323
0.177,6.323
0.177,6.323
0.176,6.323
0.175,6.321
0.173,6.319
0.170,6.317
0.167,6.313
0.163,6.309
0.158,6.304
0.152,6.298
0.146,6.292
0.138,6.285
0.131,6.277
0.122,6.268
0.113,6.259
0.103,6.249
0.092,6.238
0.080,6.226
0.068,6.214
0.055,6.201
0.042,6.187
0.027,6.173
0.012,6.158
-0.003,6.142
-0.020,6.125
-0.037,6.108
-0.055,6.090
-0.073,6.072
-0.092,6.052
-0.112,6.032
-0.133,6.012
-0.154,5.990
-0.175,5.968
-0.198,5.946
-0.221,5.922
-0.245,5.898
-0.269,5.874
-0.294,5.849
-0.320,5.823
-0.346,5.796
-0.373,5.769
-0.400,5.741
-0.429,5.713
-0.457,5.684
-0.487,5.654
-0.516,5.624
-0.547,5.593
-0.578,5.562
-0.609,5.530
-0.641,5.497
-0.674,5.464
-0.707,5.431
-0.741,5.397
-0.775,5.362
-0.810,5.327
-0.845,5.291
-0.881,5.255
-0.917,5.218
-0.954,5.181
-0.991,5.143
-1.029,5.105
-1.067,5.066
-1.106,5.027
-1.145,4.988
-1.184,4.948
-1.224,4.907
-1.264,4.866
-1.305,4.825
-1.346,4.783
-1.388,4.741
-1.429,4.698
-1.472,4.656
-1.514,4.612
-1.557,4.569
-1.600,4.525
-1.644,4.480
-1.688,4.436
-1.732,4.391
-1.776,4.346
-1.821,4.300
-1.866,4.254
-1.911,4.208
-1.957,4.162
-2.003,4.115
-2.049,4.068
-2.095,4.021
-2.141,3.973
-2.188,3.926
-2.235,3.878
-2.282,3.830
-2.329,3.782
-2.376,3.733
-2.424,3.685
-2.472,3.636
-2.519,3.587
-2.567,3.538
-2.615,3.489
-2.663,3.440
-2.711,3.391
-2.759,3.342
-2.808,3.292
-2.856,3.243
-2.904,3.193
-2.953,3.144
-3.001,3.094
-3.049,3.044
-3.098,2.995
-3.146,2.945
-3.194,2.895
-3.243,2.846
-3.291,2.796
-3.339,2.747
-3.387,2.697
-3.435,2.648
-3.483,2.598
-3.531,2.549
-3.579,2.500
-3.626,2.451
-3.673,2.402
-3.721,2.353
-3.768,2.305
-3.815,2.256
-3.861,2.208
-3.908,2.160
-3.954,2.112
-4.000,2.065
-4.046,2.017
-4.092,1.970
-4.137,1.923
-4.182,1.876
-4.227,1.829
-4.272,1.783
-4.316,1.737
-4.360,1.692
-4.404,1.646
-4.447,1.601
-4.490,1.556
-4.533,1.512
-4.575,1.468
-4.617,1.424
-4.659,1.381
-4.700,1.337
-4.741,1.295
-4.781,1.253
-4.821,1.211
-4.861,1.169
-4.900,1.128
-4.939,1.087
-4.977,1.047
-5.015,1.007
-5.052,0.968
-5.089,0.929
-5.126,0.891
-5.162,0.853
-5.197,0.816
-5.232,0.779
-5.266,0.742
-5.300,0.706
-5.334,0.671
-5.367,0.636
-5.399,0.602
-5.431,0.568
-5.462,0.534
-5.493,0.502
-5.523,0.470
-5.552,0.438
-5.581,0.407
-5.609,0.377
-5.637,0.347
-5.664,0.318
-5.691,0.289
-5.717,0.261
-5.742,0.234
-5.767,0.207
-5.791,0.181
-5.814,0.155
-5.837,0.130
-5.859,0.106
-5.880,0.082
-5.901,0.060
-5.921,0.037
-5.940,0.016
-5.959,-0.005
-5.977,-0.025
-5.995,-0.045
-6.011,-0.064
