"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.766,6.932
0.764,6.930
0.761,6.927
0.757,6.922
0.751,6.916
0.744,6.910
0.736,6.902
0.727,6.892
0.717,6.882
0.705,6.871
0.693,6.858
0.679,6.844
0.664,6.829
0.648,6.813
0.630,6.795
0.612,6.777
0.592,6.757
0.572,6.736
0.550,6.714
0.527,6.691
0.503,6.667
0.478,6.642
0.451,6.615
0.424,6.588
0.395,6.559
0.366,6.529
0.335,6.498
0.304,6.467
0.271,6.434
0.237,6.400
0.203,6.365
0.167,6.329
0.130,6.292
0.092,6.254
0.054,6.215
0.014,6.175
-0.027,6.134
-0.068,6.092
-0.111,6.049
-0.154,6.006
-0.198,5.961
-0.244,5.915
-0.290,5.869
-0.336,5.822
-0.384,5.773
-0.433,5.724
-0.482,5.675
-0.532,5.624
-0.583,5.572
-0.635,5.520
-0.688,5.467
-0.741,5.414
-0.795,5.359
-0.849,5.304
-0.905,5.248
-0.961,5.191
-1.017,5.134
-1.074,5.076
-1.132,5.018
-1.191,4.959
-1.250,4.899
-1.309,4.839
-1.369,4.778
-1.430,4.716
-1.491,4.655
-1.553,4.592
-1.615,4.529
-1.677,4.466
-1.740,4.402
-1.803,4.338
-1.867,4.273
-1.931,4.208
-1.996,4.143
-2.060,4.077
-2.125,4.011
-2.191,3.945
-2.256,3.878
-2.322,3.811
-2.388,3.744
-2.454,3.677
-2.521,3.609
-2.587,3.542
-2.654,3.474
-2.721,3.406
-2.787,3.338
-2.854,3.269
-2.921,3.201
-2.988,3.133
-3.056,3.064
-3.123,2.996
-3.190,2.928
-3.257,2.859
-3.323,2.791
-3.390,2.723
-3.457,2.654
-3.523,2.586
-3.590,2.519
-3.656,2.451
-3.722,2.383
-3.788,2.316
-3.853,2.249
-3.919,2.182
-3.984,2.115
-4.048,2.049
-4.113,1.982
-4.177,1.917
-4.241,1.851
-4.304,1.786
-4.367,1.721
-4.429,1.657
-4.491,1.593
-4.553,1.530
-4.614,1.467
-4.675,1.404
-4.735,1.342
-4.794,1.281
-4.853,1.220
-4.912,1.159
-4.970,1.100
-5.027,1.040
-5.084,0.982
-5.140,0.924
-5.195,0.866
-5.250,0.809
-5.303,0.753
-5.357,0.698
-5.409,0.643
-5.461,0.590
-5.512,0.536
-5.562,0.484
-5.612,0.432
-5.660,0.382
-5.708,0.332
-5.755,0.282
-5.801,0.234
-5.846,0.187
-5.891,0.140
-5.934,0.094
-5.977,0.049
-6.018,0.006
-6.059,-0.037
-6.099,-0.080
-6.138,-0.121
-6.175,-0.161
-6.212,-0.200
-6.248,-0.238
-6.283,-0.275
-6.317,-0.311
-6.349,-0.347
-6.381,-0.381
-6.412,-0.414
-6.441,-0.446
-6.470,-0.477
-6.498,-0.507
-6.524,-0.535
-6.549,-0.563
-6.573,-0.590
-6.596,-0.615
-6.618,-0.640
-6.639,-0.663
-6.659,-0.685
-6.678,-0.706
-6.695,-0.726
-6.711,-0.745
-6.726,-0.762
-6.740,-0.779
-6.753,-0.794
-6.765,-0.808
-6.775,-0.821
-6.785,-0.832
-6.793,-0.843
-6.800,-0.852
-6.805,-0.861
-6.810,-0.868
-6.813,-0.873
-6.816,-0.878
-6.817,-0.881
-6.816,-0.884
-6.815,-0.885
-6.812,-0.884
-6.809,-0.883
-6.804,-0.880
-6.798,-0.877
-6.790,-0.872
-6.782,-0.866
-6.772,-0.858
-6.761,-0.850
-6.749,-0.840
-6.736,-0.829
-6.722,-0.817
-6.706,-0.804
-6.690,-0.790
-6.672,-0.774
-6.653,-0.757
-6.633,-0.739
-6.611,-0.720
-6.589,-0.700
-6.566,-0.679
-6.541,-0.657
-6.515,-0.633
-6.488,-0.608
-6.460,-0.583
-6.431,-0.556
-6.401,-0.528
-6.370,-0.499
-6.338,-0.469
-6.305,-0.438
-6.271,-0.405
-6.235,-0.372
-6.199,-0.338
-6.162,-0.303
-6.123,-0.266
-6.084,-0.229
-6.044,-0.191
-6.003,-0.151
-5.961,-0.111
-5.917,-0.070
-5.873,-0.028
-5.829,0.015
-5.783,0.059
-5.736,0.104
-5.689,0.150
-5.640,0.196
-5.591,0.244
-5.541,0.292
-5.490,0.341
-5.439,0.391
-5.386,0.442
-5.333,0.493
-5.279,0.545
-5.225,0.598
-5.169,0.652
-5.113,0.706
-5.057,0.761
-4.999,0.817
-4.941,0.874
-4.883,0.931
-4.824,0.988
-4.764,1.047
-4.704,1.106
-4.643,1.165
-4.581,1.225
-4.520,1.286
-4.457,1.347
-4.394,1.408
-4.331,1.470
-4.267,1.533
-4.203,1.596
-4.139,1.659
-4.074,1.723
-4.009,1.787
-3.943,1.851
-3.877,1.916
-3.811,1.981
-3.744,2.047
-3.678,2.112
-3.611,2.178
-3.544,2.244
-3.476,2.311
-3.409,2.377
-3.341,2.444
-3.273,2.511
-3.206,2.578
-3.138,2.645
-3.070,2.712
-3.001,2.780
-2.933,2.847
-2.865,2.914
-2.797,2.982
-2.729,3.049
-2.661,3.116
-2.593,3.184
-2.525,3.251
-2.458,3.318
-2.390,3.385
-2.323,3.452
-2.256,3.518
-2.189,3.585
-2.122,3.651
-2.056,3.717
-1.989,3.783
-1.923,3.848
-1.858,3.914
-1.792,3.979
-1.727,4.043
-1.663,4.107
-1.599,4.171
-1.535,4.235
-1.472,4.298
-1.409,4.361
-1.346,4.423
-1.284,4.484
-1.223,4.546
-1.162,4.606
-1.102,4.667
-1.042,4.726
-0.982,4.786
-0.924,4.844
-0.866,4.902
-0.808,4.959
-0.752,5.016
-0.696,5.072
-0.640,5.128
-0.585,5.182
-0.532,5.236
-0.478,5.289
-0.426,5.342
-0.374,5.394
-0.323,5.445
-0.273,5.495
-0.224,5.544
-0.175,5.593
-0.128,5.641
-0.081,5.688
-0.035,5.734
0.010,5.779
0.054,5.823
0.097,5.867
0.140,5.909
0.181,5.951
0.221,5.991
0.261,6.031
0.299,6.070
0.337,6.107
0.373,6.144
0.409,6.180
0.443,6.215
0.476,6.248
0.509,6.281
0.540,6.312
0.570,6.343
0.599,6.372
0.627,6.401
0.654,6.428
0.680,6.454
0.705,6.479
0.729,6.503
0.751,6.526
0.772,6.548
0.793,6.569
0.812,6.588
0.830,6.606
0.847,6.624
0.862,6.640
0.877,6.654
0.890,6.668
0.902,6.681
0.913,6.692
0.923,6.702
0.932,6.711
0.939,6.719
0.946,6.726
0.951,6.731
0.955,6.735
0.957,6.738
0.959,6.740
0.959,6.741
0.958,6.740
0.956,6.739
0.953,6.736
0.949,6.732
0.943,6.726
0.936,6.720
0.928,6.712
0.919,6.703
0.909,6.693
0.897,6.682
0.885,6.670
0.871,6.656
0.856,6.641
0.840,6.625
0.822,6.608
0.804,6.590
0.784,6.571
0.764,6.550
0.742,6.529
0.719,6.506
0.695,6.482
0.670,6.457
0.643,6.431
0.616,6.403
0.588,6.375
0.558,6.346
0.528,6.315
0.496,6.284
0.463,6.251
0.430,6.217
0.395,6.183
0.359,6.147
0.322,6.110
0.285,6.072
0.246,6.034
0.206,5.994
0.166,5.953
0.124,5.912
0.082,5.869
0.038,5.826
-0.006,5.781
-0.051,5.736
-0.097,5.690
-0.144,5.642
-0.192,5.594
-0.240,5.546
-0.289,5.496
-0.340,5.446
-0.390,5.394
-0.442,5.342
-0.495,5.289
-0.548,5.236
-0.602,5.182
-0.656,5.127
-0.712,5.071
-0.767,5.014
-0.824,4.957
-0.881,4.900
-0.939,4.841
-0.997,4.782
-1.056,4.723
-1.116,4.663
-1.176,4.602
-1.237,4.541
-1.298,4.479
-1.359,4.417
-1.421,4.354
-1.484,4.291
-1.547,4.227
-1.610,4.163
-1.674,4.098
-1.738,4.033
-1.802,3.968
-1.867,3.903
-1.932,3.837
-1.997,3.770
-2.063,3.704
-2.128,3.637
-2.195,3.570
-2.261,3.503
-2.327,3.435
-2.394,3.368
-2.460,3.300
-2.527,3.232
-2.594,3.164
-2.661,3.096
-2.728,3.027
-2.795,2.959
-2.862,2.891
-2.930,2.822
-2.997,2.754
-3.064,2.686
-3.131,2.617
-3.197,2.549
-3.264,2.481
-3.331,2.413
-3.397,2.345
-3.464,2.277
-3.530,2.210
-3.595,2.142
-3.661,2.075
-3.726,2.008
-3.792,1.942
-3.856,1.875
-3.921,1.809
-3.985,1.743
-4.049,1.678
-4.112,1.613
-4.175,1.548
-4.238,1.484
-4.300,1.420
-4.362,1.356
-4.423,1.293
-4.484,1.231
-4.544,1.169
-4.604,1.107
-4.663,1.046
-4.721,0.986
-4.779,0.926
-4.837,0.867
-4.894,0.808
-4.950,0.750
-5.005,0.693
-5.060,0.636
-5.114,0.580
-5.168,0.524
-5.220,0.470
-5.272,0.416
-5.323,0.363
-5.374,0.310
-5.423,0.258
-5.472,0.208
-5.520,0.157
