"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.906,10.094
3.906,10.094
3.906,10.094
3.906,10.094
3.906,10.094
3.906,10.094
3.905,10.092
3.901,10.088
3.895,10.083
3.887,10.074
3.877,10.064
3.864,10.052
3.850,10.037
3.833,10.021
3.814,10.002
3.793,9.981
3.770,9.958
3.745,9.932
3.718,9.905
3.689,9.876
3.657,9.844
3.623,9.810
3.588,9.775
3.550,9.737
3.510,9.697
3.468,9.655
3.425,9.611
3.379,9.565
3.331,9.517
3.281,9.467
3.229,9.415
3.176,9.361
3.120,9.305
3.062,9.248
3.003,9.188
2.941,9.126
2.878,9.063
2.813,8.998
2.746,8.930
2.677,8.861
2.607,8.791
2.534,8.718
2.460,8.644
2.385,8.568
2.307,8.490
2.228,8.411
2.147,8.330
2.065,8.247
1.981,8.163
1.896,8.077
1.809,7.990
1.720,7.901
1.630,7.811
1.539,7.719
1.446,7.625
1.351,7.531
1.256,7.435
1.159,7.337
1.060,7.238
0.961,7.138
0.860,7.037
0.758,6.934
0.655,6.831
0.550,6.726
0.445,6.620
0.338,6.513
0.231,6.404
0.122,6.295
0.012,6.185
-0.098,6.074
-0.210,5.962
-0.322,5.848
-0.435,5.734
-0.549,5.620
-0.664,5.504
-0.779,5.388
-0.896,5.271
-1.013,5.153
-1.130,5.035
-1.248,4.916
-1.367,4.796
-1.486,4.676
-1.606,4.555
-1.726,4.434
-1.846,4.312
-1.967,4.190
-2.088,4.068
-2.210,3.945
-2.331,3.822
-2.453,3.699
-2.575,3.576
-2.697,3.452
-2.820,3.328
-2.942,3.204
-3.064,3.081
-3.187,2.957
-3.309,2.833
-3.431,2.709
-3.553,2.585
-3.675,2.461
-3.797,2.338
-3.918,2.215
-4.039,2.092
-4.160,1.969
-4.281,1.846
-4.401,1.724
-4.520,1.603
-4.640,1.481
-4.758,1.361
-4.876,1.240
-4.994,1.120
-5.111,1.001
-5.227,0.883
-5.343,0.765
-5.457,0.648
-5.572,0.531
-5.685,0.415
-5.797,0.301
-5.909,0.186
-6.019,0.073
-6.129,-0.039
-6.238,-0.151
-6.346,-0.261
-6.452,-0.370
-6.558,-0.479
-6.663,-0.586
-6.766,-0.692
-6.868,-0.797
-6.969,-0.901
-7.069,-1.004
-7.168,-1.105
-7.265,-1.205
-7.361,-1.304
