"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.185E-8,2.500
5.213E-9,2.500
-4.469E-8,2.500
-3.942E-7,2.500
-3.241E-6,2.500
-2.796E-5,2.500
-2.477E-4,2.500
-0.001,2.499
-0.002,2.498
-0.003,2.497
-0.005,2.495
-0.006,2.494
-0.009,2.491
-0.011,2.489
-0.014,2.486
-0.017,2.483
-0.021,2.479
-0.025,2.475
-0.029,2.471
-0.033,2.466
-0.038,2.461
-0.044,2.456
-0.049,2.451
-0.055,2.445
-0.061,2.439
-0.067,2.432
-0.074,2.425
-0.081,2.418
-0.089,2.411
-0.096,2.403
-0.104,2.395
-0.113,2.387
-0.121,2.378
-0.130,2.369
-0.139,2.360
-0.149,2.350
-0.159,2.340
-0.169,2.330
-0.179,2.320
-0.190,2.309
-0.201,2.298
-0.212,2.287
-0.223,2.275
-0.235,2.263
-0.247,2.251
-0.259,2.239
-0.272,2.226
-0.285,2.213
-0.298,2.200
-0.311,2.187
-0.325,2.173
-0.338,2.159
-0.352,2.145
-0.367,2.130
-0.381,2.116
-0.396,2.101
-0.411,2.086
-0.426,2.070
-0.442,2.055
-0.457,2.039
-0.473,2.023
-0.489,2.007
-0.505,1.990
-0.522,1.974
-0.538,1.957
-0.555,1.940
-0.572,1.923
-0.589,1.905
-0.607,1.888
-0.624,1.870
-0.642,1.852
-0.660,1.834
-0.678,1.816
-0.696,1.797
-0.714,1.779
-0.732,1.760
-0.751,1.741
-0.770,1.722
-0.788,1.703
-0.807,1.684
-0.826,1.665
-0.846,1.645
-0.865,1.626
-0.884,1.606
-0.904,1.586
-0.923,1.567
-0.943,1.547
-0.962,1.527
-0.982,1.507
-1.002,1.486
-1.022,1.466
-1.042,1.446
-1.062,1.426
-1.082,1.405
-1.102,1.385
-1.122,1.364
-1.142,1.344
-1.163,1.323
-1.183,1.303
-1.203,1.282
-1.223,1.261
-1.243,1.241
-1.264,1.220
-1.284,1.200
-1.304,1.179
-1.324,1.158
-1.344,1.138
-1.365,1.117
-1.385,1.097
-1.405,1.076
-1.425,1.056
-1.445,1.035
-1.465,1.015
-1.484,0.995
-1.504,0.975
-1.524,0.954
-1.543,0.934
-1.563,0.914
-1.582,0.894
-1.602,0.875
-1.621,0.855
-1.640,0.835
-1.659,0.816
-1.678,0.796
-1.697,0.777
-1.716,0.758
-1.734,0.739
-1.753,0.720
-1.771,0.701
-1.789,0.682
-1.807,0.664
-1.825,0.646
-1.842,0.627
-1.860,0.609
-1.877,0.592
-1.894,0.574
-1.911,0.556
-1.928,0.539
-1.945,0.522
-1.961,0.505
-1.977,0.488
-1.993,0.471
-2.009,0.455
-2.025,0.439
-2.040,0.423
-2.055,0.407
-2.070,0.392
-2.085,0.376
-2.100,0.361
-2.114,0.346
-2.128,0.332
-2.142,0.317
-2.155,0.303
-2.169,0.289
-2.182,0.276
-2.194,0.262
-2.207,0.249
-2.219,0.236
-2.231,0.224
-2.243,0.211
-2.254,0.199
-2.266,0.188
-2.277,0.176
-2.287,0.165
-2.297,0.154
-2.308,0.143
-2.317,0.133
-2.327,0.123
-2.336,0.113
-2.345,0.103
-2.353,0.094
-2.362,0.085
-2.370,0.077
-2.377,0.068
-2.385,0.060
-2.392,0.053
-2.399,0.045
-2.405,0.038
-2.411,0.032
-2.417,0.025
-2.422,0.019
-2.428,0.013
-2.432,0.008
-2.437,0.003
-2.441,-0.002
-2.445,-0.007
-2.448,-0.011
-2.452,-0.014
-2.455,-0.018
-2.457,-0.021
-2.459,-0.024
-2.461,-0.026
-2.463,-0.029
-2.464,-0.030
-2.465,-0.032
-2.465,-0.033
-2.466,-0.034
-2.465,-0.035
-2.465,-0.035
-2.464,-0.035
-2.463,-0.034
-2.462,-0.033
-2.460,-0.032
-2.458,-0.030
-2.455,-0.029
-2.453,-0.026
-2.450,-0.024
-2.446,-0.021
-2.442,-0.018
-2.438,-0.015
-2.434,-0.011
-2.429,-0.007
-2.424,-0.002
-2.419,0.003
-2.413,0.008
-2.407,0.013
-2.401,0.019
-2.394,0.025
-2.387,0.032
-2.380,0.038
-2.372,0.045
-2.364,0.053
