"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
1.712,7.888
1.712,7.888
1.712,7.888
1.712,7.888
1.712,7.888
1.712,7.888
1.711,7.887
1.710,7.886
1.707,7.883
1.704,7.880
1.699,7.876
1.694,7.870
1.688,7.864
1.681,7.857
1.673,7.849
1.664,7.840
1.654,7.830
1.644,7.820
1.632,7.808
1.620,7.795
1.606,7.782
1.592,7.768
1.577,7.752
1.561,7.736
1.544,7.719
1.526,7.701
1.507,7.683
1.488,7.663
1.467,7.642
1.446,7.621
1.424,7.599
1.401,7.576
1.377,7.552
1.352,7.527
1.326,7.501
1.300,7.474
1.273,7.447
1.245,7.419
1.216,7.390
1.186,7.360
1.155,7.329
1.124,7.298
1.092,7.265
1.059,7.232
1.025,7.198
0.991,7.164
0.955,7.128
0.919,7.092
0.882,7.055
0.845,7.017
0.807,6.978
0.767,6.939
0.728,6.899
0.687,6.858
0.646,6.817
0.604,6.774
0.561,6.731
0.518,6.688
0.474,6.644
0.429,6.599
0.384,6.553
0.338,6.506
0.291,6.459
0.244,6.412
0.196,6.363
0.147,6.315
0.098,6.265
0.048,6.215
-0.002,6.164
-0.053,6.113
-0.105,6.061
-0.157,6.008
-0.210,5.955
-0.263,5.901
-0.316,5.847
-0.371,5.792
-0.426,5.737
-0.481,5.681
-0.537,5.625
-0.593,5.568
-0.649,5.511
-0.707,5.453
-0.764,5.395
-0.822,5.337
-0.881,5.277
-0.940,5.218
-0.999,5.158
-1.059,5.098
-1.119,5.037
-1.179,4.976
-1.240,4.914
-1.301,4.853
-1.362,4.790
-1.424,4.728
-1.486,4.665
-1.548,4.602
-1.611,4.538
-1.674,4.475
-1.737,4.411
-1.801,4.346
-1.864,4.282
-1.928,4.217
-1.992,4.152
-2.056,4.087
-2.121,4.021
-2.185,3.956
-2.250,3.890
-2.315,3.824
-2.380,3.758
-2.445,3.691
-2.511,3.625
-2.576,3.558
-2.641,3.492
-2.707,3.425
-2.772,3.358
-2.838,3.291
-2.904,3.224
-2.969,3.157
-3.035,3.090
-3.101,3.023
-3.166,2.956
-3.232,2.889
-3.298,2.822
-3.363,2.755
-3.429,2.688
-3.494,2.622
-3.559,2.555
-3.624,2.488
-3.689,2.421
-3.754,2.355
-3.819,2.289
-3.884,2.222
-3.948,2.156
-4.012,2.090
-4.077,2.025
-4.140,1.959
-4.204,1.894
-4.267,1.828
-4.331,1.763
-4.394,1.699
-4.456,1.634
-4.519,1.570
-4.581,1.506
-4.642,1.443
-4.704,1.379
-4.765,1.316
-4.826,1.253
-4.886,1.191
-4.946,1.129
-5.006,1.067
-5.065,1.006
-5.124,0.945
-5.183,0.884
-5.241,0.824
-5.298,0.764
-5.356,0.705
-5.412,0.646
-5.469,0.588
-5.524,0.530
-5.580,0.472
-5.635,0.415
-5.689,0.359
-5.743,0.303
-5.796,0.247
-5.849,0.192
-5.901,0.138
-5.953,0.084
-6.004,0.030
-6.054,-0.023
-6.104,-0.075
-6.153,-0.126
-6.202,-0.178
-6.250,-0.228
-6.297,-0.278
-6.344,-0.327
-6.390,-0.376
-6.436,-0.424
-6.481,-0.471
-6.525,-0.518
-6.569,-0.564
-6.611,-0.609
-6.653,-0.654
-6.695,-0.698
-6.736,-0.741
-6.776,-0.783
-6.815,-0.825
-6.853,-0.866
-6.891,-0.907
-6.928,-0.946
-6.964,-0.985
-7.000,-1.023
-7.035,-1.061
-7.069,-1.097
-7.102,-1.133
-7.134,-1.168
-7.166,-1.202
-7.197,-1.236
-7.227,-1.268
-7.256,-1.300
-7.284,-1.331
-7.312,-1.361
-7.338,-1.391
-7.364,-1.419
-7.389,-1.447
-7.413,-1.474
-7.437,-1.500
-7.459,-1.525
-7.481,-1.549
-7.501,-1.573
-7.521,-1.595
-7.540,-1.617
-7.558,-1.638
-7.576,-1.658
-7.592,-1.677
-7.607,-1.695
-7.622,-1.713
-7.636,-1.729
-7.648,-1.744
-7.660,-1.759
-7.671,-1.773
-7.681,-1.786
-7.691,-1.798
-7.699,-1.809
-7.706,-1.819
-7.713,-1.828
-7.718,-1.836
-7.723,-1.844
-7.727,-1.850
-7.729,-1.855
-7.731,-1.860
-7.732,-1.864
-7.732,-1.867
-7.732,-1.868
-7.730,-1.869
-7.727,-1.869
-7.724,-1.868
-7.719,-1.867
-7.714,-1.864
-7.707,-1.860
-7.700,-1.856
-7.692,-1.850
-7.683,-1.844
-7.673,-1.837
-7.662,-1.828
-7.650,-1.819
-7.638,-1.809
-7.624,-1.798
-7.610,-1.786
-7.594,-1.774
-7.578,-1.760
-7.561,-1.745
-7.543,-1.730
-7.524,-1.713
-7.504,-1.696
-7.483,-1.678
-7.462,-1.659
-7.440,-1.639
-7.416,-1.619
-7.392,-1.597
-7.367,-1.574
-7.341,-1.551
-7.315,-1.527
-7.287,-1.502
-7.259,-1.476
-7.230,-1.449
-7.200,-1.422
-7.169,-1.393
-7.138,-1.364
-7.105,-1.334
-7.072,-1.303
-7.038,-1.271
-7.003,-1.239
-6.968,-1.206
-6.931,-1.172
-6.894,-1.137
-6.856,-1.101
-6.818,-1.065
-6.778,-1.028
-6.738,-0.990
-6.697,-0.951
-6.656,-0.912
-6.614,-0.872
-6.571,-0.831
-6.527,-0.789
-6.483,-0.747
-6.438,-0.704
-6.392,-0.660
-6.346,-0.616
-6.299,-0.571
-6.251,-0.525
-6.203,-0.479
-6.154,-0.432
-6.104,-0.384
-6.054,-0.336
-6.003,-0.287
-5.952,-0.238
-5.900,-0.188
-5.847,-0.137
-5.794,-0.086
-5.741,-0.034
-5.687,0.019
-5.632,0.072
-5.577,0.125
-5.521,0.179
-5.465,0.234
-5.408,0.289
-5.351,0.344
-5.293,0.400
-5.235,0.457
-5.177,0.514
-5.118,0.571
-5.058,0.629
-4.998,0.688
-4.938,0.746
-4.877,0.805
-4.816,0.865
-4.755,0.925
-4.693,0.985
-4.631,1.046
-4.569,1.107
-4.506,1.168
-4.443,1.230
-4.380,1.292
-4.316,1.355
-4.252,1.417
-4.188,1.480
-4.124,1.543
-4.059,1.607
-3.994,1.670
-3.929,1.734
-3.864,1.799
-3.799,1.863
-3.733,1.927
-3.667,1.992
-3.602,2.057
-3.536,2.122
-3.469,2.187
-3.403,2.253
-3.337,2.318
-3.270,2.384
-3.204,2.450
-3.137,2.515
-3.070,2.581
-3.004,2.647
-2.937,2.713
-2.870,2.779
-2.804,2.845
-2.737,2.911
-2.670,2.977
-2.604,3.043
-2.537,3.109
-2.471,3.175
-2.404,3.241
-2.338,3.306
-2.272,3.372
-2.206,3.438
-2.140,3.503
-2.074,3.569
-2.008,3.634
-1.943,3.699
-1.877,3.764
-1.812,3.829
-1.747,3.893
-1.682,3.958
-1.618,4.022
-1.554,4.086
-1.490,4.150
-1.426,4.213
-1.362,4.276
-1.299,4.339
-1.236,4.402
-1.174,4.464
-1.111,4.526
-1.050,4.588
-0.988,4.650
-0.927,4.711
-0.866,4.772
-0.806,4.832
-0.745,4.892
-0.686,4.952
-0.627,5.011
-0.568,5.070
-0.509,5.128
-0.452,5.186
-0.394,5.244
-0.337,5.301
-0.281,5.357
-0.225,5.413
-0.169,5.469
-0.114,5.524
-0.060,5.579
-0.006,5.633
0.048,5.687
0.100,5.740
0.153,5.792
0.204,5.844
0.255,5.896
0.306,5.946
0.356,5.997
0.405,6.046
0.454,6.095
0.502,6.144
0.549,6.191
0.596,6.238
0.642,6.285
0.687,6.331
0.732,6.376
0.776,6.420
0.819,6.464
0.862,6.507
0.904,6.550
0.945,6.591
0.986,6.632
1.026,6.673
1.065,6.712
1.103,6.751
1.140,6.789
1.177,6.826
1.213,6.863
1.248,6.899
1.283,6.934
1.316,6.968
1.349,7.001
1.381,7.034
1.412,7.066
1.443,7.097
1.472,7.127
1.501,7.156
1.529,7.185
1.556,7.213
1.583,7.239
1.608,7.266
1.632,7.291
1.656,7.315
1.679,7.339
1.701,7.361
1.722,7.383
1.742,7.404
1.762,7.424
1.780,7.443
1.798,7.462
1.815,7.479
1.830,7.496
1.845,7.511
1.859,7.526
1.873,7.540
1.885,7.553
1.896,7.565
1.907,7.576
1.916,7.586
1.925,7.595
1.933,7.604
1.939,7.611
1.945,7.618
1.950,7.624
1.954,7.628
1.958,7.632
1.960,7.635
1.961,7.637
1.962,7.638
1.961,7.639
1.960,7.638
1.957,7.636
1.954,7.634
1.950,7.630
1.945,7.626
1.939,7.620
1.932,7.614
1.924,7.607
1.915,7.599
1.906,7.590
1.895,7.580
1.884,7.569
1.872,7.557
1.858,7.545
1.844,7.531
1.829,7.517
1.813,7.501
1.797,7.485
1.779,7.468
1.760,7.450
1.741,7.431
1.721,7.412
1.700,7.391
