"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.421,6.579
0.421,6.579
0.421,6.579
0.421,6.579
0.421,6.579
0.421,6.579
0.421,6.578
0.420,6.577
0.418,6.576
0.416,6.574
0.414,6.571
0.411,6.568
0.407,6.564
0.403,6.560
0.398,6.555
0.392,6.550
0.387,6.544
0.380,6.537
0.373,6.530
0.366,6.523
0.358,6.515
0.349,6.506
0.340,6.497
0.330,6.487
0.320,6.477
0.309,6.466
0.298,6.455
0.286,6.443
0.274,6.430
0.261,6.417
0.247,6.404
0.234,6.390
0.219,6.375
0.204,6.360
0.189,6.345
0.173,6.329
0.156,6.312
0.139,6.295
0.122,6.277
0.104,6.259
0.085,6.240
0.066,6.221
0.047,6.202
0.027,6.181
0.006,6.161
-0.015,6.140
-0.036,6.118
-0.058,6.096
-0.081,6.073
-0.103,6.050
-0.127,6.027
-0.151,6.003
-0.175,5.978
-0.199,5.953
-0.225,5.928
-0.250,5.902
-0.276,5.876
-0.303,5.849
-0.330,5.822
-0.357,5.794
-0.385,5.766
-0.413,5.737
-0.442,5.709
-0.471,5.679
-0.500,5.649
-0.530,5.619
-0.560,5.589
-0.591,5.558
-0.622,5.526
-0.653,5.495
-0.685,5.462
-0.717,5.430
-0.749,5.397
-0.782,5.364
-0.815,5.330
-0.849,5.296
-0.883,5.262
-0.917,5.227
-0.952,5.192
-0.987,5.156
-1.022,5.121
-1.057,5.085
-1.093,5.048
-1.129,5.011
-1.166,4.974
-1.203,4.937
-1.240,4.899
-1.277,4.861
-1.315,4.823
-1.352,4.785
-1.391,4.746
-1.429,4.707
-1.468,4.667
-1.507,4.628
-1.546,4.588
-1.585,4.548
-1.625,4.508
-1.664,4.467
-1.704,4.426
-1.745,4.385
-1.785,4.344
-1.826,4.303
-1.867,4.261
-1.908,4.219
-1.949,4.177
-1.990,4.135
-2.032,4.092
-2.073,4.050
-2.115,4.007
-2.157,3.964
-2.199,3.921
-2.241,3.878
-2.284,3.835
-2.326,3.791
-2.369,3.748
-2.411,3.704
-2.454,3.660
-2.497,3.616
-2.540,3.572
-2.583,3.528
-2.626,3.484
-2.669,3.440
-2.712,3.396
-2.755,3.351
-2.799,3.307
-2.842,3.262
-2.885,3.218
-2.929,3.173
-2.972,3.129
-3.015,3.084
-3.059,3.039
-3.102,2.995
-3.145,2.950
-3.189,2.906
-3.232,2.861
-3.275,2.816
-3.318,2.772
-3.362,2.727
-3.405,2.683
-3.448,2.638
-3.491,2.594
-3.534,2.550
-3.576,2.506
-3.619,2.461
-3.662,2.417
-3.704,2.373
-3.746,2.330
-3.789,2.286
-3.831,2.242
-3.873,2.199
-3.915,2.155
-3.956,2.112
-3.998,2.069
-4.039,2.026
-4.081,1.983
-4.122,1.940
-4.163,1.898
-4.203,1.855
-4.244,1.813
-4.284,1.771
-4.324,1.729
-4.364,1.688
-4.404,1.646
-4.443,1.605
-4.483,1.564
-4.522,1.524
-4.560,1.483
-4.599,1.443
-4.637,1.403
-4.675,1.363
-4.713,1.323
-4.750,1.284
-4.787,1.245
-4.824,1.206
-4.861,1.168
-4.897,1.130
-4.933,1.092
-4.969,1.054
-5.004,1.017
-5.039,0.980
-5.074,0.944
-5.108,0.907
-5.142,0.871
-5.176,0.836
-5.209,0.800
-5.242,0.765
-5.275,0.731
-5.307,0.696
-5.339,0.663
-5.371,0.629
-5.402,0.596
-5.432,0.563
-5.463,0.531
-5.493,0.499
-5.522,0.467
-5.552,0.436
-5.580,0.405
-5.609,0.374
-5.637,0.344
-5.664,0.315
-5.691,0.285
-5.718,0.257
-5.744,0.228
-5.770,0.200
-5.795,0.173
-5.820,0.146
-5.845,0.119
-5.869,0.093
-5.892,0.067
-5.915,0.042
-5.938,0.017
-5.960,-0.007
-5.982,-0.031
-6.003,-0.054
-6.024,-0.077
-6.044,-0.100
-6.064,-0.122
-6.083,-0.143
-6.102,-0.164
-6.120,-0.184
-6.138,-0.204
-6.155,-0.224
-6.172,-0.243
-6.188,-0.261
-6.204,-0.279
-6.219,-0.297
-6.233,-0.314
-6.248,-0.330
-6.261,-0.346
-6.274,-0.361
-6.287,-0.376
-6.299,-0.391
-6.311,-0.404
-6.322,-0.418
-6.332,-0.431
-6.342,-0.443
-6.352,-0.454
-6.360,-0.466
-6.369,-0.476
-6.377,-0.486
-6.384,-0.496
-6.391,-0.505
-6.397,-0.513
-6.402,-0.521
-6.407,-0.528
-6.412,-0.535
-6.416,-0.541
-6.419,-0.547
-6.422,-0.552
-6.425,-0.557
-6.426,-0.561
-6.428,-0.564
-6.428,-0.567
-6.428,-0.570
-6.428,-0.572
-6.427,-0.573
-6.426,-0.574
-6.423,-0.574
-6.421,-0.573
-6.418,-0.572
-6.414,-0.571
-6.410,-0.569
-6.405,-0.566
-6.400,-0.563
-6.394,-0.559
-6.387,-0.555
-6.380,-0.550
-6.373,-0.545
-6.364,-0.539
-6.356,-0.533
-6.347,-0.526
-6.337,-0.518
-6.327,-0.510
-6.316,-0.501
-6.305,-0.492
-6.293,-0.483
-6.280,-0.472
-6.267,-0.462
-6.254,-0.450
-6.240,-0.438
-6.225,-0.426
-6.210,-0.413
-6.195,-0.400
-6.179,-0.386
-6.162,-0.371
-6.145,-0.356
-6.128,-0.341
-6.109,-0.325
-6.091,-0.308
-6.072,-0.291
-6.052,-0.273
-6.032,-0.255
-6.011,-0.237
-5.990,-0.218
-5.969,-0.198
-5.947,-0.178
-5.924,-0.157
-5.901,-0.136
-5.878,-0.115
-5.854,-0.093
-5.829,-0.070
-5.805,-0.048
-5.779,-0.024
-5.754,-2.244E-4
-5.727,0.024
-5.701,0.049
-5.674,0.074
-5.646,0.100
-5.618,0.126
-5.590,0.153
-5.561,0.180
-5.532,0.207
-5.502,0.235
-5.472,0.263
-5.441,0.292
-5.410,0.321
-5.379,0.350
-5.348,0.380
-5.315,0.411
-5.283,0.441
-5.250,0.473
-5.217,0.504
-5.184,0.536
-5.150,0.568
-5.115,0.601
-5.081,0.634
-5.046,0.667
-5.011,0.701
-4.975,0.735
-4.939,0.769
-4.903,0.804
-4.866,0.839
-4.829,0.874
-4.792,0.910
-4.755,0.946
-4.717,0.982
-4.679,1.019
-4.640,1.056
-4.602,1.093
-4.563,1.130
-4.524,1.168
-4.484,1.206
-4.444,1.245
-4.405,1.283
-4.364,1.322
-4.324,1.361
-4.283,1.400
-4.242,1.440
-4.201,1.480
-4.160,1.520
-4.119,1.560
-4.077,1.600
-4.035,1.641
-3.993,1.682
-3.951,1.723
-3.909,1.764
-3.866,1.805
-3.823,1.847
-3.780,1.888
-3.738,1.930
-3.694,1.972
-3.651,2.014
-3.608,2.057
-3.564,2.099
-3.521,2.142
-3.477,2.184
-3.433,2.227
-3.389,2.270
-3.345,2.313
-3.301,2.356
-3.257,2.399
-3.213,2.442
-3.169,2.486
-3.125,2.529
-3.080,2.572
-3.036,2.616
-2.992,2.659
-2.947,2.703
-2.903,2.746
-2.859,2.790
-2.814,2.834
-2.770,2.877
-2.725,2.921
-2.681,2.964
-2.637,3.008
-2.593,3.051
-2.548,3.095
-2.504,3.138
-2.460,3.182
-2.416,3.225
-2.372,3.269
-2.328,3.312
-2.284,3.355
