"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.260,8.440
2.260,8.440
2.260,8.440
2.260,8.440
2.260,8.440
2.260,8.440
2.259,8.439
2.257,8.437
2.254,8.434
2.249,8.429
2.244,8.423
2.237,8.416
2.228,8.408
2.219,8.399
2.209,8.388
2.197,8.376
2.184,8.363
2.170,8.349
2.154,8.334
2.138,8.317
2.120,8.299
2.101,8.280
2.081,8.260
2.060,8.239
2.037,8.216
2.014,8.193
1.989,8.168
1.963,8.142
1.936,8.115
1.908,8.086
1.878,8.057
1.848,8.026
1.816,7.995
1.784,7.962
1.750,7.928
1.715,7.893
1.679,7.857
1.642,7.820
1.604,7.781
1.565,7.742
1.524,7.702
1.483,7.660
1.441,7.618
1.397,7.574
1.353,7.529
1.308,7.484
1.261,7.437
1.214,7.390
1.166,7.341
1.116,7.292
1.066,7.241
1.015,7.190
0.963,7.137
0.910,7.084
0.856,7.030
0.801,6.975
0.745,6.919
0.689,6.862
0.631,6.804
0.573,6.745
0.514,6.686
0.454,6.626
0.393,6.564
0.332,6.503
0.270,6.440
0.207,6.377
0.143,6.312
0.078,6.247
0.013,6.182
-0.053,6.115
-0.119,6.048
-0.186,5.981
-0.254,5.912
-0.323,5.843
-0.392,5.773
-0.462,5.703
-0.532,5.632
-0.603,5.561
-0.675,5.489
-0.747,5.416
-0.819,5.343
-0.892,5.269
-0.966,5.195
-1.040,5.120
-1.114,5.045
-1.189,4.969
-1.264,4.893
-1.340,4.817
-1.416,4.740
-1.492,4.662
-1.569,4.585
-1.646,4.507
-1.724,4.428
-1.801,4.350
-1.879,4.271
-1.958,4.191
-2.036,4.112
-2.115,4.032
-2.194,3.952
-2.273,3.872
-2.352,3.791
-2.432,3.711
-2.511,3.630
-2.591,3.549
-2.671,3.468
-2.751,3.387
-2.830,3.306
-2.910,3.225
-2.990,3.143
-3.070,3.062
-3.150,2.980
-3.230,2.899
-3.310,2.818
-3.390,2.736
-3.470,2.655
-3.549,2.574
-3.629,2.493
-3.708,2.412
-3.787,2.331
-3.866,2.250
-3.945,2.170
-4.024,2.090
-4.102,2.009
-4.180,1.930
-4.258,1.850
-4.336,1.771
-4.413,1.691
-4.490,1.613
-4.566,1.534
-4.642,1.456
-4.718,1.378
-4.794,1.301
-4.869,1.224
-4.943,1.147
-5.018,1.071
-5.091,0.995
-5.165,0.920
-5.237,0.845
-5.310,0.770
-5.381,0.696
-5.452,0.623
-5.523,0.550
-5.593,0.478
-5.662,0.406
-5.731,0.335
-5.799,0.265
-5.867,0.195
-5.934,0.125
-6.000,0.057
-6.066,-0.011
-6.131,-0.078
-6.195,-0.145
-6.258,-0.211
-6.321,-0.276
-6.383,-0.340
-6.444,-0.404
-6.504,-0.467
-6.564,-0.529
-6.622,-0.590
-6.680,-0.651
-6.737,-0.710
-6.793,-0.769
-6.849,-0.827
-6.903,-0.884
-6.957,-0.940
-7.009,-0.996
-7.061,-1.050
-7.112,-1.104
-7.162,-1.156
-7.211,-1.208
-7.259,-1.259
-7.306,-1.308
-7.352,-1.357
-7.397,-1.405
-7.441,-1.452
-7.483,-1.497
-7.525,-1.542
-7.566,-1.586
-7.606,-1.629
-7.645,-1.670
-7.683,-1.711
-7.719,-1.750
-7.755,-1.789
-7.789,-1.826
-7.823,-1.862
-7.855,-1.898
-7.886,-1.932
-7.916,-1.965
-7.945,-1.997
-7.973,-2.027
-8.000,-2.057
-8.025,-2.085
-8.050,-2.113
-8.073,-2.139
-8.095,-2.164
-8.116,-2.188
-8.136,-2.210
