"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.185E-8,2.500
2.555E-9,2.500
-5.532E-8,2.500
-4.607E-7,2.500
-3.762E-6,2.500
-3.243E-5,2.500
-2.873E-4,2.500
-0.001,2.499
-0.002,2.498
-0.003,2.497
-0.005,2.495
-0.007,2.493
-0.010,2.490
-0.013,2.487
-0.016,2.484
-0.020,2.480
-0.024,2.476
-0.029,2.471
-0.034,2.466
-0.039,2.461
-0.044,2.455
-0.050,2.449
-0.057,2.443
-0.063,2.436
-0.071,2.429
-0.078,2.422
-0.086,2.414
-0.094,2.405
-0.103,2.397
-0.111,2.388
-0.121,2.379
-0.130,2.369
-0.140,2.359
-0.150,2.349
-0.161,2.338
-0.172,2.327
-0.183,2.316
-0.195,2.304
-0.207,2.292
-0.219,2.279
-0.232,2.267
-0.244,2.254
-0.258,2.241
-0.271,2.227
-0.285,2.213
-0.299,2.199
-0.313,2.184
-0.328,2.170
-0.343,2.154
-0.358,2.139
-0.374,2.123
-0.389,2.107
-0.405,2.091
-0.422,2.075
-0.438,2.058
-0.455,2.041
-0.472,2.024
-0.489,2.006
-0.507,1.989
-0.525,1.971
-0.543,1.953
-0.561,1.934
-0.579,1.916
-0.598,1.897
-0.616,1.878
-0.635,1.859
-0.655,1.839
-0.674,1.820
-0.693,1.800
-0.713,1.780
-0.733,1.760
-0.753,1.740
-0.773,1.719
-0.793,1.699
-0.814,1.678
-0.834,1.657
-0.855,1.636
-0.876,1.615
-0.897,1.594
-0.918,1.573
-0.939,1.551
-0.960,1.530
-0.981,1.508
-1.003,1.486
-1.024,1.465
-1.046,1.443
-1.067,1.421
-1.089,1.399
-1.110,1.377
-1.132,1.355
-1.154,1.333
-1.176,1.310
-1.197,1.288
-1.219,1.266
-1.241,1.244
-1.263,1.222
-1.285,1.200
-1.306,1.177
-1.328,1.155
-1.350,1.133
-1.372,1.111
-1.393,1.089
-1.415,1.067
-1.436,1.045
-1.458,1.023
-1.479,1.001
-1.500,0.979
-1.522,0.958
-1.543,0.936
-1.564,0.915
-1.585,0.893
-1.606,0.872
-1.626,0.851
-1.647,0.830
-1.667,0.809
-1.688,0.788
-1.708,0.767
-1.728,0.746
-1.748,0.726
-1.768,0.706
-1.787,0.686
-1.807,0.666
-1.826,0.646
-1.845,0.627
-1.864,0.607
-1.882,0.588
-1.901,0.569
-1.919,0.550
-1.937,0.532
-1.955,0.513
-1.972,0.495
-1.990,0.477
-2.007,0.460
-2.024,0.442
-2.040,0.425
-2.057,0.408
-2.073,0.391
-2.089,0.375
-2.104,0.359
-2.120,0.343
-2.135,0.327
-2.149,0.312
-2.164,0.297
-2.178,0.282
-2.192,0.267
-2.206,0.253
-2.219,0.239
-2.232,0.226
-2.244,0.213
-2.257,0.200
-2.269,0.187
-2.281,0.175
-2.292,0.163
-2.303,0.151
-2.314,0.140
-2.324,0.129
-2.334,0.118
-2.344,0.108
-2.353,0.098
-2.362,0.088
-2.371,0.079
-2.379,0.070
-2.387,0.061
-2.395,0.053
-2.402,0.045
-2.409,0.038
-2.415,0.031
-2.421,0.024
-2.427,0.018
-2.432,0.012
-2.437,0.006
-2.442,0.001
