"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.657,9.843
3.657,9.843
3.657,9.843
3.657,9.843
3.657,9.843
3.657,9.843
3.655,9.842
3.652,9.839
3.647,9.834
3.641,9.827
3.632,9.819
3.622,9.808
3.610,9.796
3.596,9.782
3.580,9.767
3.563,9.749
3.544,9.730
3.523,9.709
3.500,9.686
3.476,9.662
3.449,9.636
3.421,9.607
3.392,9.578
3.360,9.546
3.327,9.513
3.292,9.478
3.256,9.441
3.217,9.403
3.177,9.363
3.136,9.321
3.093,9.278
3.048,9.233
3.001,9.186
2.953,9.138
2.903,9.088
2.852,9.036
2.799,8.983
2.744,8.928
2.688,8.872
2.631,8.814
2.571,8.755
2.511,8.694
2.449,8.632
2.385,8.568
2.320,8.503
2.253,8.436
2.186,8.368
2.116,8.298
2.045,8.227
1.973,8.155
1.900,8.081
1.825,8.006
1.749,7.930
1.672,7.852
1.593,7.773
1.513,7.693
1.432,7.611
1.350,7.529
1.266,7.445
1.182,7.360
1.096,7.274
1.009,7.186
0.921,7.098
0.832,7.008
0.742,6.918
0.651,6.826
0.559,6.734
0.466,6.640
0.372,6.546
0.277,6.450
0.181,6.354
0.085,6.257
-0.013,6.159
-0.111,6.060
-0.210,5.960
-0.310,5.860
-0.410,5.759
-0.512,5.657
-0.614,5.554
-0.716,5.451
-0.819,5.347
-0.923,5.242
-1.027,5.137
-1.132,5.031
-1.238,4.925
-1.344,4.818
-1.450,4.711
-1.557,4.603
-1.664,4.495
-1.771,4.386
-1.879,4.278
-1.987,4.168
-2.095,4.059
-2.204,3.949
-2.313,3.839
-2.422,3.729
-2.531,3.618
-2.640,3.507
-2.750,3.397
-2.859,3.286
-2.969,3.175
-3.078,3.064
-3.188,2.953
-3.297,2.842
-3.407,2.731
-3.516,2.620
-3.625,2.509
-3.734,2.398
-3.843,2.288
-3.951,2.177
-4.059,2.067
-4.167,1.957
-4.275,1.848
-4.382,1.739
-4.489,1.630
-4.596,1.521
-4.702,1.413
-4.808,1.305
-4.913,1.198
-5.018,1.091
-5.122,0.985
-5.225,0.879
-5.328,0.773
-5.431,0.669
-5.532,0.565
-5.633,0.461
-5.734,0.359
-5.833,0.257
-5.932,0.155
-6.030,0.055
-6.127,-0.045
-6.223,-0.144
-6.319,-0.242
-6.414,-0.339
-6.507,-0.436
-6.600,-0.531
-6.692,-0.626
-6.783,-0.719
-6.872,-0.812
-6.961,-0.903
-7.049,-0.994
-7.135,-1.083
-7.221,-1.172
-7.305,-1.259
-7.388,-1.345
-7.470,-1.430
-7.551,-1.514
-7.631,-1.596
-7.709,-1.678
-7.786,-1.758
-7.862,-1.837
-7.937,-1.914
-8.010,-1.991
-8.082,-2.066
-8.152,-2.139
-8.221,-2.212
-8.289,-2.282
-8.355,-2.352
-8.420,-2.420
-8.483,-2.487
-8.545,-2.552
-8.606,-2.615
-8.665,-2.678
-8.722,-2.738
-8.778,-2.798
-8.832,-2.855
-8.885,-2.911
-8.936,-2.966
-8.986,-3.019
-9.034,-3.070
-9.080,-3.120
-9.125,-3.168
-9.168,-3.214
-9.209,-3.259
-9.249,-3.302
-9.287,-3.344
-9.323,-3.384
-9.358,-3.422
-9.391,-3.458
-9.422,-3.493
-9.452,-3.526
-9.480,-3.557
-9.506,-3.586
-9.530,-3.614
-9.552,-3.640
-9.573,-3.664
-9.592,-3.687
-9.610,-3.708
-9.625,-3.727
-9.639,-3.744
-9.651,-3.759
-9.661,-3.773
-9.669,-3.784
-9.676,-3.794
-9.680,-3.802
-9.683,-3.809
-9.684,-3.813
-9.684,-3.816
-9.681,-3.817
-9.677,-3.816
-9.671,-3.814
-9.663,-3.809
-9.654,-3.803
-9.642,-3.795
-9.629,-3.785
-9.614,-3.773
-9.597,-3.760
-9.579,-3.745
-9.559,-3.727
-9.536,-3.709
-9.513,-3.688
-9.487,-3.666
-9.460,-3.642
-9.431,-3.616
-9.400,-3.588
-9.367,-3.559
-9.333,-3.528
-9.297,-3.495
-9.260,-3.460
-9.220,-3.424
-9.179,-3.386
-9.137,-3.346
-9.092,-3.305
-9.046,-3.262
-8.999,-3.217
-8.950,-3.171
-8.899,-3.123
-8.846,-3.074
-8.792,-3.023
-8.737,-2.970
-8.680,-2.916
-8.621,-2.860
-8.561,-2.802
-8.499,-2.743
-8.436,-2.683
-8.371,-2.621
-8.305,-2.558
-8.238,-2.493
-8.169,-2.426
-8.099,-2.359
-8.027,-2.289
-7.954,-2.219
-7.880,-2.147
-7.804,-2.074
-7.727,-1.999
-7.649,-1.923
-7.569,-1.846
-7.488,-1.767
-7.406,-1.687
-7.323,-1.607
-7.239,-1.524
-7.153,-1.441
-7.066,-1.356
-6.979,-1.271
-6.890,-1.184
-6.800,-1.096
-6.709,-1.007
-6.617,-0.917
-6.524,-0.826
-6.430,-0.734
-6.335,-0.641
-6.239,-0.547
-6.143,-0.452
-6.045,-0.356
-5.947,-0.259
-5.848,-0.162
-5.748,-0.064
-5.647,0.035
-5.546,0.135
-5.444,0.236
-5.341,0.337
-5.237,0.439
-5.133,0.542
-5.029,0.645
-4.923,0.749
-4.818,0.854
-4.711,0.959
-4.605,1.065
-4.497,1.171
-4.390,1.277
-4.282,1.384
-4.173,1.491
-4.065,1.599
-3.955,1.707
-3.846,1.816
-3.737,1.924
-3.627,2.033
-3.517,2.143
-3.407,2.252
-3.296,2.362
-3.186,2.471
-3.075,2.581
-2.965,2.691
-2.854,2.801
-2.744,2.911
-2.633,3.021
-2.523,3.131
-2.413,3.241
-2.302,3.351
-2.192,3.461
-2.083,3.570
-1.973,3.679
-1.864,3.789
-1.754,3.897
-1.646,4.006
-1.537,4.114
-1.429,4.223
-1.321,4.330
-1.214,4.437
-1.107,4.544
-1.001,4.651
-0.895,4.757
-0.790,4.862
-0.685,4.967
-0.581,5.072
-0.477,5.175
-0.374,5.279
-0.272,5.381
-0.170,5.483
-0.070,5.584
0.031,5.685
0.130,5.784
0.228,5.883
0.326,5.981
0.423,6.079
0.519,6.175
0.614,6.271
0.708,6.366
0.801,6.459
0.893,6.552
