"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.008,9.192
3.008,9.192
3.008,9.192
3.008,9.192
3.008,9.192
3.008,9.192
3.007,9.191
3.003,9.187
2.998,9.182
2.991,9.175
2.982,9.166
2.972,9.155
2.959,9.143
2.944,9.128
2.928,9.112
2.910,9.093
2.890,9.073
2.868,9.051
2.844,9.027
2.818,9.002
2.791,8.974
2.762,8.945
2.731,8.914
2.698,8.881
2.663,8.846
2.627,8.809
2.588,8.771
2.549,8.731
2.507,8.689
2.463,8.646
2.418,8.600
2.371,8.553
2.323,8.505
2.273,8.454
2.221,8.402
2.167,8.349
2.112,8.293
2.056,8.236
1.997,8.178
1.937,8.118
1.876,8.056
1.813,7.993
1.748,7.928
1.682,7.862
1.615,7.794
1.546,7.725
1.476,7.654
1.404,7.582
1.331,7.509
1.257,7.434
1.181,7.358
1.104,7.280
1.025,7.202
0.945,7.122
0.865,7.040
0.782,6.958
0.699,6.874
0.615,6.789
0.529,6.703
0.442,6.616
0.354,6.527
0.266,6.438
0.176,6.348
0.085,6.256
-0.007,6.164
-0.100,6.070
-0.194,5.976
-0.288,5.881
-0.384,5.784
-0.480,5.687
-0.577,5.590
-0.675,5.491
-0.774,5.392
-0.873,5.292
-0.973,5.191
-1.074,5.089
-1.175,4.987
-1.277,4.885
-1.379,4.781
-1.482,4.678
-1.585,4.573
-1.689,4.469
-1.793,4.363
-1.898,4.258
-2.002,4.152
-2.108,4.045
-2.213,3.939
-2.319,3.832
-2.425,3.724
-2.531,3.617
-2.637,3.509
-2.744,3.401
-2.850,3.294
-2.957,3.186
-3.063,3.077
-3.170,2.969
-3.276,2.861
-3.383,2.753
-3.489,2.645
-3.595,2.538
-3.701,2.430
-3.807,2.322
-3.913,2.215
-4.018,2.108
-4.123,2.001
-4.227,1.895
-4.331,1.789
-4.435,1.683
-4.539,1.578
-4.641,1.473
-4.744,1.368
-4.846,1.264
-4.947,1.161
-5.047,1.058
-5.147,0.956
-5.247,0.854
-5.345,0.753
-5.443,0.653
-5.540,0.554
-5.637,0.455
-5.732,0.357
-5.827,0.260
-5.921,0.164
-6.014,0.068
-6.106,-0.026
-6.197,-0.120
-6.287,-0.212
-6.376,-0.304
-6.464,-0.395
-6.551,-0.484
-6.636,-0.573
-6.721,-0.660
-6.805,-0.746
-6.887,-0.831
-6.968,-0.915
-7.048,-0.998
-7.127,-1.079
-7.204,-1.160
-7.280,-1.239
-7.355,-1.316
-7.428,-1.392
-7.500,-1.467
-7.571,-1.541
-7.640,-1.613
-7.708,-1.684
-7.774,-1.753
-7.839,-1.821
-7.902,-1.887
-7.964,-1.952
-8.024,-2.015
-8.082,-2.077
-8.140,-2.137
-8.195,-2.196
-8.249,-2.253
-8.301,-2.308
-8.352,-2.362
-8.401,-2.414
-8.448,-2.464
-8.493,-2.513
-8.537,-2.560
-8.579,-2.605
-8.620,-2.649
-8.658,-2.691
-8.695,-2.731
-8.730,-2.769
-8.764,-2.806
-8.795,-2.841
-8.825,-2.874
-8.853,-2.905
-8.879,-2.934
-8.903,-2.962
-8.926,-2.987
-8.946,-3.011
-8.965,-3.033
-8.982,-3.053
-8.997,-3.071
-9.010,-3.088
-9.022,-3.102
-9.031,-3.115
-9.039,-3.126
-9.044,-3.135
-9.048,-3.142
-9.050,-3.147
-9.050,-3.150
-9.048,-3.151
-9.044,-3.151
-9.039,-3.148
-9.031,-3.144
-9.022,-3.137
-9.010,-3.129
-8.997,-3.119
-8.982,-3.107
-8.965,-3.094
-8.947,-3.078
-8.926,-3.060
-8.904,-3.041
-8.879,-3.020
-8.853,-2.997
-8.825,-2.972
-8.796,-2.945
-8.764,-2.916
-8.731,-2.886
-8.696,-2.854
-8.659,-2.820
-8.620,-2.784
-8.580,-2.746
-8.537,-2.707
-8.494,-2.666
-8.448,-2.623
-8.401,-2.578
-8.352,-2.532
-8.301,-2.484
-8.249,-2.434
-8.195,-2.383
-8.139,-2.330
-8.082,-2.276
-8.023,-2.219
-7.963,-2.161
-7.901,-2.102
-7.837,-2.041
-7.772,-1.979
-7.706,-1.915
-7.638,-1.849
-7.568,-1.782
-7.498,-1.714
-7.425,-1.644
-7.352,-1.572
-7.277,-1.500
-7.200,-1.425
-7.123,-1.350
-7.044,-1.273
-6.964,-1.195
-6.882,-1.116
-6.800,-1.035
-6.716,-0.953
-6.631,-0.870
-6.544,-0.786
-6.457,-0.700
-6.369,-0.614
-6.279,-0.526
-6.189,-0.438
-6.097,-0.348
-6.005,-0.257
-5.911,-0.165
-5.817,-0.073
-5.722,0.021
-5.626,0.115
-5.529,0.211
-5.431,0.307
-5.332,0.404
-5.233,0.502
-5.133,0.600
-5.033,0.700
-4.931,0.800
-4.829,0.900
-4.727,1.002
-4.624,1.104
-4.520,1.206
-4.416,1.309
-4.311,1.412
-4.206,1.516
-4.101,1.621
-3.995,1.726
-3.889,1.831
-3.783,1.936
-3.676,2.042
-3.569,2.148
-3.462,2.254
-3.355,2.361
-3.248,2.467
-3.140,2.574
-3.033,2.681
-2.925,2.788
-2.817,2.895
-2.710,3.002
-2.602,3.109
-2.495,3.216
-2.388,3.323
-2.280,3.430
-2.174,3.536
-2.067,3.643
-1.960,3.749
-1.854,3.855
-1.749,3.960
-1.643,4.066
-1.538,4.171
-1.433,4.275
-1.329,4.379
-1.226,4.483
-1.122,4.586
-1.020,4.689
-0.918,4.791
-0.816,4.892
-0.716,4.993
-0.616,5.094
-0.516,5.193
-0.418,5.292
-0.320,5.390
-0.223,5.487
-0.126,5.584
-0.031,5.680
0.064,5.775
0.157,5.869
0.250,5.962
0.341,6.054
0.432,6.145
0.522,6.235
0.610,6.324
0.698,6.412
0.784,6.499
0.869,6.585
0.953,6.670
1.036,6.753
1.118,6.836
1.198,6.917
1.277,6.997
1.355,7.075
1.432,7.152
1.507,7.228
1.581,7.303
1.653,7.376
1.724,7.448
1.794,7.519
1.862,7.588
1.929,7.655
1.994,7.722
2.057,7.786
2.120,7.849
2.180,7.911
2.239,7.971
2.297,8.029
2.352,8.086
2.407,8.142
2.459,8.195
2.510,8.247
2.559,8.297
2.607,8.346
2.653,8.393
2.697,8.438
2.739,8.482
2.780,8.524
2.819,8.564
2.856,8.602
2.892,8.639
2.925,8.673
2.957,8.706
2.987,8.737
3.015,8.767
3.042,8.794
3.066,8.820
3.089,8.844
3.110,8.866
3.129,8.886
3.146,8.904
3.161,8.921
3.174,8.935
3.186,8.948
3.196,8.959
3.203,8.968
3.209,8.975
3.213,8.980
