"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
1.831E-8,2.100
-2.981E-10,2.100
-5.611E-8,2.100
-4.470E-7,2.100
-3.630E-6,2.100
-3.127E-5,2.100
-2.770E-4,2.100
-0.001,2.099
-0.002,2.098
-0.003,2.097
-0.005,2.095
-0.007,2.093
-0.010,2.090
-0.013,2.087
-0.016,2.084
-0.019,2.081
-0.023,2.077
-0.028,2.072
-0.032,2.067
-0.037,2.062
-0.043,2.057
-0.049,2.051
-0.055,2.045
-0.061,2.039
-0.068,2.032
-0.075,2.024
-0.083,2.017
-0.090,2.009
-0.099,2.001
-0.107,1.992
-0.116,1.983
-0.125,1.974
-0.135,1.964
-0.145,1.954
-0.155,1.944
-0.165,1.934
-0.176,1.923
-0.187,1.912
-0.199,1.900
-0.210,1.888
-0.222,1.876
-0.235,1.864
-0.247,1.851
-0.260,1.838
-0.273,1.825
-0.287,1.811
-0.300,1.798
-0.314,1.784
-0.328,1.769
-0.343,1.755
-0.358,1.740
-0.372,1.725
-0.388,1.709
-0.403,1.694
-0.419,1.678
-0.435,1.662
-0.451,1.646
-0.467,1.629
-0.483,1.613
-0.500,1.596
-0.517,1.579
-0.534,1.561
-0.551,1.544
-0.569,1.526
-0.586,1.508
-0.604,1.490
-0.622,1.472
-0.640,1.454
-0.658,1.436
-0.677,1.417
-0.695,1.398
-0.714,1.379
-0.732,1.361
-0.751,1.341
-0.770,1.322
-0.789,1.303
-0.808,1.284
-0.827,1.264
-0.847,1.245
-0.866,1.225
-0.885,1.205
-0.905,1.186
-0.924,1.166
-0.944,1.146
-0.964,1.126
-0.983,1.106
-1.003,1.086
-1.022,1.066
-1.042,1.046
-1.062,1.027
-1.081,1.007
-1.101,0.987
-1.120,0.967
-1.140,0.947
-1.159,0.927
-1.179,0.907
-1.198,0.887
-1.218,0.868
-1.237,0.848
-1.256,0.828
-1.275,0.809
-1.294,0.789
-1.313,0.770
-1.332,0.751
-1.351,0.732
-1.370,0.713
-1.388,0.694
-1.407,0.675
-1.425,0.656
-1.443,0.638
-1.461,0.619
-1.479,0.601
-1.497,0.583
-1.514,0.565
-1.532,0.547
-1.549,0.529
-1.566,0.512
-1.583,0.495
-1.599,0.478
-1.616,0.461
-1.632,0.444
-1.648,0.428
-1.664,0.412
-1.679,0.396
-1.694,0.380
-1.709,0.364
-1.724,0.349
-1.739,0.334
-1.753,0.319
-1.767,0.304
-1.781,0.290
-1.795,0.276
-1.808,0.262
-1.821,0.249
-1.834,0.236
-1.846,0.223
-1.858,0.210
-1.870,0.198
-1.882,0.186
-1.893,0.174
-1.904,0.162
-1.915,0.151
-1.925,0.140
