"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.868E-8,4.400
2.135E-8,4.400
-3.062E-8,4.400
-3.946E-7,4.400
-3.359E-6,4.400
-2.910E-5,4.400
-2.580E-4,4.400
-0.001,4.399
-0.002,4.398
-0.003,4.397
-0.005,4.395
-0.007,4.393
-0.009,4.391
-0.012,4.388
-0.015,4.385
-0.018,4.382
-0.022,4.378
-0.026,4.374
-0.030,4.370
-0.035,4.365
-0.040,4.360
-0.045,4.354
-0.051,4.349
-0.057,4.342
-0.064,4.336
-0.070,4.329
-0.078,4.322
-0.085,4.315
-0.093,4.307
-0.101,4.299
-0.109,4.290
-0.118,4.281
-0.127,4.272
-0.136,4.263
-0.146,4.253
-0.156,4.243
-0.167,4.232
-0.177,4.221
-0.188,4.210
-0.200,4.199
-0.211,4.187
-0.223,4.175
-0.235,4.163
-0.248,4.150
-0.261,4.137
-0.274,4.124
-0.287,4.110
-0.301,4.096
-0.315,4.082
-0.330,4.068
-0.344,4.053
-0.359,4.038
-0.374,4.022
-0.390,4.007
-0.406,3.991
-0.422,3.974
-0.438,3.958
-0.455,3.941
-0.472,3.924
-0.489,3.906
-0.506,3.889
-0.524,3.871
-0.542,3.853
-0.560,3.834
-0.579,3.815
-0.597,3.796
-0.616,3.777
-0.636,3.758
-0.655,3.738
-0.675,3.718
-0.695,3.698
-0.715,3.677
-0.735,3.657
-0.756,3.636
-0.777,3.614
-0.798,3.593
-0.819,3.571
-0.841,3.550
-0.862,3.528
-0.884,3.505
-0.906,3.483
-0.929,3.460
-0.951,3.437
-0.974,3.414
-0.997,3.391
-1.020,3.367
-1.043,3.344
-1.067,3.320
-1.090,3.296
-1.114,3.271
-1.138,3.247
-1.162,3.222
-1.186,3.198
-1.211,3.173
-1.235,3.148
-1.260,3.123
-1.285,3.097
-1.310,3.072
-1.335,3.046
-1.360,3.020
-1.386,2.994
-1.411,2.968
-1.437,2.942
-1.463,2.916
-1.489,2.889
-1.515,2.863
-1.541,2.836
-1.567,2.809
-1.593,2.782
-1.620,2.755
-1.646,2.728
-1.673,2.701
-1.699,2.674
-1.726,2.647
-1.753,2.619
-1.779,2.592
-1.806,2.564
-1.833,2.537
-1.860,2.509
-1.887,2.481
-1.914,2.454
-1.941,2.426
-1.968,2.398
-1.996,2.370
-2.023,2.342
-2.050,2.314
-2.077,2.286
-2.105,2.258
-2.132,2.230
-2.159,2.202
-2.186,2.174
-2.214,2.146
-2.241,2.118
-2.268,2.090
-2.295,2.062
-2.322,2.034
-2.350,2.006
-2.377,1.978
-2.404,1.950
-2.431,1.922
-2.458,1.894
-2.485,1.866
-2.512,1.839
-2.539,1.811
-2.565,1.783
-2.592,1.756
-2.619,1.728
-2.645,1.701
-2.672,1.673
-2.698,1.646
-2.725,1.619
-2.751,1.591
-2.777,1.564
-2.803,1.537
-2.829,1.510
-2.855,1.483
-2.880,1.457
-2.906,1.430
-2.932,1.404
-2.957,1.377
-2.982,1.351
-3.007,1.325
-3.032,1.299
-3.057,1.273
-3.082,1.247
-3.106,1.222
-3.131,1.196
-3.155,1.171
-3.179,1.146
-3.203,1.121
-3.227,1.096
-3.250,1.071
-3.273,1.047
-3.297,1.023
-3.320,0.999
-3.343,0.975
-3.365,0.951
-3.388,0.927
-3.410,0.904
-3.432,0.881
-3.454,0.858
-3.475,0.835
-3.497,0.812
-3.518,0.790
-3.539,0.768
-3.560,0.746
-3.580,0.724
-3.601,0.703
-3.621,0.681
-3.641,0.660
-3.660,0.639
-3.680,0.619
-3.699,0.598
-3.718,0.578
-3.736,0.559
-3.755,0.539
-3.773,0.520
-3.791,0.500
-3.808,0.482
-3.826,0.463
-3.843,0.445
-3.860,0.427
-3.876,0.409
-3.892,0.391
-3.908,0.374
-3.924,0.357
-3.939,0.340
-3.955,0.324
-3.969,0.308
-3.984,0.292
-3.998,0.277
-4.012,0.261
-4.026,0.246
-4.039,0.232
-4.052,0.217
-4.065,0.203
-4.077,0.190
-4.090,0.176
-4.101,0.163
-4.113,0.150
-4.124,0.138
-4.135,0.125
-4.146,0.114
-4.156,0.102
-4.166,0.091
-4.175,0.080
-4.185,0.069
-4.194,0.059
-4.202,0.049
-4.211,0.039
-4.219,0.030
-4.226,0.021
-4.233,0.013
-4.240,0.004
-4.247,-0.004
-4.253,-0.011
-4.259,-0.019
-4.265,-0.026
-4.270,-0.032
-4.275,-0.039
-4.280,-0.044
-4.284,-0.050
-4.288,-0.055
-4.292,-0.060
-4.295,-0.065
-4.298,-0.069
-4.300,-0.073
-4.303,-0.076
-4.304,-0.080
-4.306,-0.082
-4.307,-0.085
-4.308,-0.087
-4.308,-0.089
-4.309,-0.090
-4.308,-0.091
-4.308,-0.092
-4.307,-0.093
-4.306,-0.093
-4.304,-0.092
-4.302,-0.092
-4.300,-0.091
-4.297,-0.089
-4.294,-0.088
-4.291,-0.086
-4.287,-0.083
-4.283,-0.081
-4.279,-0.078
-4.274,-0.074
-4.269,-0.070
-4.264,-0.066
-4.258,-0.062
-4.252,-0.057
-4.245,-0.052
-4.239,-0.046
-4.232,-0.041
-4.224,-0.034
-4.217,-0.028
-4.208,-0.021
-4.200,-0.014
-4.191,-0.006
-4.182,0.001
-4.173,0.010
-4.163,0.018
-4.153,0.027
-4.143,0.036
-4.132,0.045
-4.121,0.055
-4.110,0.065
-4.098,0.076
-4.086,0.087
-4.074,0.098
-4.061,0.109
-4.048,0.121
-4.035,0.133
-4.022,0.145
-4.008,0.158
-3.994,0.171
-3.979,0.184
-3.964,0.198
-3.949,0.212
-3.934,0.226
-3.919,0.240
-3.903,0.255
-3.887,0.270
-3.870,0.285
-3.853,0.301
-3.836,0.317
-3.819,0.333
-3.802,0.349
-3.784,0.366
-3.766,0.383
-3.747,0.400
-3.729,0.418
-3.710,0.436
-3.691,0.454
-3.671,0.472
-3.652,0.491
-3.632,0.510
-3.612,0.529
-3.591,0.548
-3.571,0.568
-3.550,0.588
-3.529,0.608
-3.508,0.628
-3.486,0.648
-3.464,0.669
-3.443,0.690
-3.420,0.711
-3.398,0.733
-3.375,0.754
-3.353,0.776
-3.330,0.798
-3.307,0.821
-3.283,0.843
-3.260,0.866
-3.236,0.889
-3.212,0.912
-3.188,0.935
-3.164,0.958
-3.139,0.982
-3.115,1.006
-3.090,1.029
-3.065,1.054
-3.040,1.078
-3.015,1.102
-2.989,1.127
-2.964,1.151
-2.938,1.176
-2.912,1.201
-2.886,1.227
-2.860,1.252
-2.834,1.277
-2.808,1.303
-2.781,1.328
-2.755,1.354
-2.728,1.380
-2.702,1.406
-2.675,1.432
-2.648,1.458
-2.621,1.485
-2.594,1.511
-2.566,1.538
-2.539,1.564
-2.512,1.591
-2.485,1.618
-2.457,1.645
-2.430,1.671
-2.402,1.698
-2.374,1.725
-2.347,1.752
-2.319,1.780
-2.291,1.807
-2.263,1.834
-2.236,1.861
-2.208,1.888
-2.180,1.916
-2.152,1.943
-2.124,1.970
-2.096,1.998
-2.068,2.025
-2.040,2.053
-2.013,2.080
-1.985,2.107
-1.957,2.135
-1.929,2.162
-1.901,2.190
-1.873,2.217
-1.846,2.244
-1.818,2.272
-1.790,2.299
-1.762,2.326
-1.735,2.353
-1.707,2.380
-1.680,2.407
-1.652,2.434
-1.625,2.461
-1.598,2.488
-1.571,2.515
-1.543,2.542
-1.516,2.569
-1.489,2.595
-1.462,2.622
-1.436,2.648
-1.409,2.675
-1.382,2.701
-1.356,2.727
-1.330,2.753
-1.303,2.779
-1.277,2.805
-1.251,2.831
-1.225,2.856
-1.200,2.882
-1.174,2.907
-1.148,2.932
-1.123,2.957
-1.098,2.982
-1.073,3.007
-1.048,3.032
-1.023,3.056
-0.999,3.081
-0.974,3.105
-0.950,3.129
-0.926,3.153
-0.902,3.176
-0.879,3.200
-0.855,3.223
-0.832,3.246
-0.809,3.269
-0.786,3.292
-0.763,3.315
-0.741,3.337
-0.719,3.359
-0.696,3.381
-0.675,3.403
-0.653,3.424
-0.632,3.446
-0.610,3.467
-0.589,3.488
-0.569,3.508
-0.548,3.529
-0.528,3.549
-0.508,3.569
-0.488,3.588
-0.469,3.608
-0.449,3.627
-0.430,3.646
-0.412,3.665
-0.393,3.683
-0.375,3.701
-0.357,3.719
-0.339,3.737
-0.322,3.754
-0.304,3.772
-0.288,3.788
-0.271,3.805
-0.255,3.821
-0.239,3.837
-0.223,3.853
-0.207,3.869
-0.192,3.884
-0.177,3.899
-0.163,3.913
-0.148,3.928
-0.134,3.942
-0.121,3.955
-0.107,3.969
-0.094,3.982
-0.081,3.995
-0.069,4.007
-0.057,4.019
-0.045,4.031
-0.033,4.043
-0.022,4.054
-0.011,4.065
-0.001,4.076
0.010,4.086
0.019,4.096
0.029,4.106
0.038,4.115
0.047,4.124
0.056,4.133
0.064,4.141
0.072,4.149
0.080,4.157
0.087,4.164
0.094,4.171
0.101,4.178
0.107,4.184
0.113,4.190
0.118,4.195
0.124,4.201
0.128,4.206
0.133,4.210
0.137,4.215
0.141,4.219
0.145,4.222
0.148,4.225
0.151,4.228
0.153,4.231
0.155,4.233
0.157,4.235
0.159,4.236
0.160,4.238
0.160,4.238
0.161,4.239
0.161,4.239
0.161,4.239
0.160,4.238
0.159,4.237
0.158,4.236
0.156,4.234
0.154,4.232
0.152,4.230
0.149,4.227
0.146,4.224
0.143,4.221
0.139,4.217
0.135,4.213
0.130,4.209
0.126,4.204
0.121,4.199
0.115,4.194
0.109,4.188
0.103,4.182
0.097,4.175
0.090,4.169
0.083,4.162
0.076,4.154
0.068,4.146
0.060,4.138
0.051,4.130
0.042,4.121
0.033,4.112
0.024,4.102
0.014,4.093
0.004,4.082
-0.006,4.072
-0.017,4.061
-0.028,4.050
-0.039,4.039
-0.051,4.027
-0.063,4.015
-0.075,4.003
-0.088,3.990
-0.101,3.977
-0.114,3.964
-0.127,3.950
-0.141,3.936
-0.155,3.922
-0.170,3.908
-0.184,3.893
-0.199,3.878
-0.215,3.862
-0.230,3.847
-0.246,3.831
-0.262,3.815
-0.278,3.798
-0.295,3.781
-0.312,3.764
-0.329,3.747
-0.347,3.729
-0.364,3.711
-0.382,3.693
-0.401,3.675
-0.419,3.656
-0.438,3.637
-0.457,3.618
-0.476,3.598
-0.496,3.579
-0.515,3.559
-0.535,3.538
-0.555,3.518
-0.576,3.497
-0.597,3.476
-0.617,3.455
-0.639,3.434
-0.660,3.412
-0.681,3.390
-0.703,3.368
-0.725,3.346
-0.747,3.324
-0.770,3.301
-0.792,3.278
-0.815,3.255
-0.838,3.232
-0.861,3.208
-0.884,3.185
-0.908,3.161
-0.931,3.137
-0.955,3.113
-0.979,3.088
-1.003,3.064
-1.028,3.039
-1.052,3.014
-1.077,2.989
-1.101,2.964
-1.126,2.939
-1.151,2.913
-1.177,2.887
-1.202,2.862
-1.227,2.836
-1.253,2.810
-1.279,2.784
-1.304,2.757
-1.330,2.731
-1.356,2.704
-1.382,2.678
-1.409,2.651
-1.435,2.624
-1.461,2.597
-1.488,2.570
-1.514,2.543
-1.541,2.516
-1.568,2.489
-1.594,2.461
-1.621,2.434
-1.648,2.406
-1.675,2.379
-1.702,2.351
-1.729,2.323
-1.756,2.296
-1.783,2.268
-1.811,2.240
-1.838,2.212
-1.865,2.184
-1.892,2.156
-1.920,2.129
-1.947,2.101
-1.974,2.073
-2.001,2.045
-2.029,2.017
-2.056,1.989
-2.083,1.961
-2.111,1.933
-2.138,1.905
-2.165,1.877
-2.192,1.849
-2.219,1.821
-2.246,1.793
-2.274,1.765
-2.301,1.737
-2.328,1.709
-2.355,1.682
-2.381,1.654
-2.408,1.626
-2.435,1.599
-2.462,1.571
-2.488,1.544
-2.515,1.516
-2.541,1.489
