"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
4.006,10.194
4.006,10.194
4.006,10.194
4.006,10.194
4.006,10.194
4.006,10.194
4.004,10.192
4.000,10.188
3.993,10.181
3.984,10.172
3.972,10.160
3.957,10.145
3.940,10.128
3.921,10.109
3.899,10.087
3.875,10.063
3.848,10.036
3.819,10.006
3.787,9.974
3.753,9.940
3.716,9.903
3.677,9.864
3.636,9.823
3.592,9.779
3.546,9.733
3.497,9.684
3.446,9.633
3.393,9.580
3.338,9.524
3.280,9.466
3.220,9.406
3.157,9.343
3.093,9.279
3.026,9.212
2.957,9.143
2.886,9.071
2.813,8.998
2.738,8.923
2.661,8.845
2.581,8.765
2.500,8.684
2.417,8.600
2.332,8.515
2.244,8.427
2.155,8.338
2.064,8.247
1.972,8.154
1.877,8.059
1.781,7.962
1.683,7.864
1.583,7.763
1.482,7.662
1.379,7.558
1.274,7.453
1.168,7.347
1.060,7.239
0.951,7.129
0.841,7.018
0.729,6.906
0.616,6.792
0.501,6.677
0.385,6.560
0.268,6.443
0.150,6.324
0.031,6.204
-0.090,6.083
-0.211,5.960
-0.334,5.837
-0.457,5.713
-0.582,5.588
-0.707,5.462
-0.833,5.335
-0.960,5.207
-1.087,5.078
-1.216,4.949
-1.345,4.819
-1.474,4.688
-1.604,4.557
-1.735,4.426
-1.866,4.293
-1.997,4.161
-2.129,4.028
-2.261,3.894
-2.394,3.760
-2.526,3.626
-2.659,3.492
-2.792,3.358
-2.925,3.223
-3.058,3.089
-3.191,2.954
-3.324,2.819
-3.457,2.685
-3.590,2.550
-3.722,2.416
-3.854,2.282
-3.986,2.148
-4.118,2.015
-4.249,1.881
-4.380,1.749
-4.510,1.616
-4.640,1.485
-4.769,1.353
-4.897,1.223
-5.025,1.093
-5.152,0.963
-5.278,0.834
-5.404,0.707
-5.529,0.579
-5.652,0.453
-5.775,0.328
-5.897,0.203
-6.018,0.080
-6.137,-0.042
-6.256,-0.164
-6.374,-0.284
-6.490,-0.403
-6.605,-0.520
-6.718,-0.637
-6.831,-0.752
-6.942,-0.866
-7.052,-0.979
-7.160,-1.090
-7.266,-1.200
-7.372,-1.308
-7.475,-1.414
-7.577,-1.520
-7.678,-1.623
-7.776,-1.725
-7.873,-1.825
-7.969,-1.924
-8.062,-2.020
-8.154,-2.115
-8.244,-2.208
-8.332,-2.300
-8.418,-2.389
-8.502,-2.477
-8.584,-2.562
-8.665,-2.646
-8.743,-2.727
-8.819,-2.807
-8.893,-2.885
-8.965,-2.960
-9.035,-3.033
-9.103,-3.105
-9.168,-3.174
-9.231,-3.240
-9.293,-3.305
-9.351,-3.367
-9.408,-3.428
-9.462,-3.485
-9.514,-3.541
-9.564,-3.594
-9.611,-3.645
-9.656,-3.694
-9.699,-3.740
-9.739,-3.784
-9.777,-3.825
-9.812,-3.864
-9.845,-3.901
-9.876,-3.935
-9.904,-3.967
-9.930,-3.996
-9.953,-4.023
-9.974,-4.047
-9.992,-4.069
-10.007,-4.088
-10.021,-4.105
-10.031,-4.119
-10.039,-4.131
-10.045,-4.140
-10.048,-4.147
-10.049,-4.151
-10.047,-4.152
-10.043,-4.151
-10.036,-4.148
-10.026,-4.142
-10.014,-4.134
-10.000,-4.123
-9.983,-4.109
-9.963,-4.093
-9.941,-4.074
-9.917,-4.053
-9.890,-4.030
-9.861,-4.004
-9.829,-3.975
-9.795,-3.944
-9.758,-3.911
-9.719,-3.875
-9.677,-3.837
-9.634,-3.796
-9.587,-3.753
-9.539,-3.708
-9.488,-3.660
-9.434,-3.610
-9.379,-3.557
-9.321,-3.502
-9.261,-3.445
-9.199,-3.386
-9.134,-3.324
-9.067,-3.260
-8.998,-3.194
-8.927,-3.126
-8.854,-3.056
-8.779,-2.983
-8.701,-2.908
-8.622,-2.832
-8.540,-2.753
-8.457,-2.672
-8.371,-2.589
-8.284,-2.504
-8.195,-2.418
-8.104,-2.329
-8.011,-2.239
-7.916,-2.146
-7.820,-2.052
-7.721,-1.956
-7.621,-1.859
-7.520,-1.759
-7.417,-1.658
-7.312,-1.555
-7.205,-1.451
-7.098,-1.345
-6.988,-1.238
-6.877,-1.129
-6.765,-1.019
-6.652,-0.907
-6.537,-0.794
-6.421,-0.680
-6.303,-0.564
-6.185,-0.447
-6.065,-0.329
-5.944,-0.210
-5.822,-0.090
-5.699,0.032
-5.575,0.154
-5.450,0.278
-5.325,0.402
-5.198,0.528
-5.071,0.654
-4.942,0.781
-4.813,0.908
-4.684,1.037
-4.554,1.166
-4.423,1.296
-4.292,1.426
-4.160,1.557
-4.028,1.688
-3.895,1.820
-3.762,1.952
-3.629,2.085
-3.495,2.218
-3.362,2.351
-3.228,2.484
-3.094,2.617
-2.960,2.751
-2.826,2.884
-2.692,3.018
-2.558,3.152
-2.424,3.285
-2.290,3.418
-2.157,3.552
-2.024,3.685
-1.891,3.817
-1.758,3.950
-1.626,4.082
-1.495,4.213
-1.364,4.344
-1.233,4.475
-1.103,4.605
-0.974,4.734
-0.845,4.863
-0.717,4.991
-0.590,5.119
-0.464,5.245
-0.338,5.371
-0.214,5.496
-0.090,5.620
0.032,5.743
0.154,5.865
0.274,5.986
0.393,6.106
0.511,6.225
0.628,6.342
0.744,6.458
0.858,6.573
0.971,6.687
1.083,6.800
1.193,6.911
1.302,7.020
1.409,7.128
1.515,7.235
1.619,7.340
1.721,7.444
1.822,7.546
1.921,7.646
2.019,7.744
2.115,7.841
2.209,7.936
2.301,8.030
2.391,8.121
2.480,8.211
2.566,8.299
2.651,8.384
2.733,8.468
2.814,8.550
2.892,8.630
2.969,8.708
3.043,8.784
3.116,8.857
3.186,8.929
3.254,8.998
3.320,9.066
3.384,9.131
3.445,9.194
3.504,9.254
3.561,9.312
3.616,9.369
3.668,9.422
3.718,9.474
3.765,9.523
3.811,9.570
3.854,9.614
3.894,9.656
3.932,9.696
3.968,9.733
4.001,9.767
