"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.111,8.289
2.111,8.289
2.111,8.289
2.111,8.289
2.111,8.289
2.110,8.289
2.110,8.289
2.109,8.287
2.106,8.285
2.103,8.282
2.099,8.278
2.095,8.274
2.089,8.268
2.083,8.262
2.076,8.255
2.068,8.247
2.059,8.238
2.049,8.228
2.039,8.218
2.028,8.207
2.016,8.195
2.003,8.182
1.989,8.168
1.975,8.154
1.960,8.138
1.944,8.122
1.927,8.105
1.909,8.088
1.891,8.069
1.872,8.050
1.852,8.030
1.831,8.009
1.810,7.988
1.788,7.965
1.765,7.942
1.741,7.918
1.716,7.894
1.691,7.868
1.665,7.842
1.638,7.815
1.610,7.787
1.582,7.759
1.553,7.730
1.523,7.700
1.493,7.669
1.462,7.638
1.430,7.606
1.397,7.573
1.364,7.540
1.330,7.505
1.295,7.471
1.260,7.435
1.223,7.399
1.187,7.362
1.149,7.324
1.111,7.286
1.072,7.247
1.033,7.207
0.993,7.167
0.952,7.126
0.911,7.084
0.869,7.042
0.826,6.999
0.783,6.956
0.739,6.912
0.695,6.867
0.650,6.822
0.604,6.776
0.558,6.729
0.511,6.682
0.464,6.634
0.416,6.586
0.368,6.538
0.319,6.488
0.269,6.438
0.219,6.388
0.169,6.337
0.117,6.286
0.066,6.234
0.014,6.181
-0.039,6.128
-0.092,6.075
-0.145,6.021
-0.199,5.967
-0.253,5.912
-0.308,5.856
-0.363,5.801
-0.419,5.745
-0.475,5.688
-0.532,5.631
-0.589,5.574
-0.646,5.516
-0.703,5.458
-0.761,5.399
-0.820,5.340
-0.879,5.281
-0.938,5.221
-0.997,5.161
-1.057,5.101
-1.117,5.040
-1.177,4.979
-1.238,4.917
-1.299,4.856
-1.360,4.794
-1.421,4.732
-1.483,4.669
-1.545,4.606
-1.607,4.543
-1.669,4.480
-1.732,4.417
-1.795,4.353
-1.858,4.289
-1.921,4.225
-1.984,4.161
-2.048,4.096
-2.111,4.032
-2.175,3.967
-2.239,3.902
-2.303,3.837
-2.367,3.772
-2.431,3.706
-2.496,3.641
-2.560,3.575
-2.625,3.510
-2.689,3.444
-2.754,3.378
-2.818,3.312
-2.883,3.246
-2.948,3.180
-3.012,3.114
-3.077,3.048
-3.142,2.982
-3.206,2.916
-3.271,2.850
-3.335,2.784
-3.400,2.718
-3.464,2.652
-3.529,2.586
-3.593,2.521
-3.657,2.455
-3.721,2.389
-3.785,2.324
-3.849,2.258
-3.913,2.193
-3.976,2.128
-4.040,2.063
-4.103,1.998
-4.166,1.933
-4.229,1.868
-4.291,1.804
-4.354,1.740
-4.416,1.676
-4.478,1.612
-4.540,1.548
-4.601,1.485
-4.663,1.422
-4.724,1.359
-4.784,1.296
-4.845,1.234
-4.905,1.172
-4.965,1.110
-5.024,1.048
-5.084,0.987
-5.143,0.926
-5.201,0.865
-5.259,0.805
-5.317,0.745
-5.374,0.686
-5.432,0.626
-5.488,0.568
-5.545,0.509
-5.600,0.451
