"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.323,6.477
0.323,6.477
0.323,6.477
0.323,6.477
0.323,6.477
0.323,6.477
0.323,6.477
0.322,6.476
0.320,6.474
0.318,6.472
0.316,6.470
0.313,6.467
0.309,6.463
0.305,6.459
0.300,6.454
0.295,6.449
0.289,6.443
0.283,6.437
0.276,6.430
0.269,6.423
0.261,6.415
0.253,6.406
0.244,6.398
0.234,6.388
0.225,6.378
0.214,6.368
0.203,6.357
0.192,6.345
0.180,6.333
0.167,6.320
0.154,6.307
0.141,6.294
0.127,6.279
0.112,6.265
0.097,6.250
0.082,6.234
0.065,6.218
0.049,6.201
0.032,6.184
0.014,6.166
-0.004,6.148
-0.022,6.130
-0.041,6.111
-0.060,6.091
-0.080,6.071
-0.101,6.050
-0.121,6.029
-0.143,6.008
-0.164,5.986
-0.187,5.963
-0.209,5.941
-0.232,5.917
-0.256,5.893
-0.280,5.869
-0.304,5.845
-0.329,5.819
-0.354,5.794
-0.380,5.768
-0.406,5.741
-0.433,5.715
-0.460,5.687
-0.487,5.660
-0.515,5.632
-0.543,5.603
-0.572,5.574
-0.601,5.545
-0.630,5.515
-0.660,5.485
-0.690,5.454
-0.720,5.424
-0.751,5.392
-0.782,5.361
-0.814,5.329
-0.846,5.296
-0.878,5.264
-0.911,5.231
-0.944,5.197
-0.977,5.163
-1.010,5.129
-1.044,5.095
-1.078,5.060
-1.113,5.025
-1.148,4.990
-1.183,4.954
-1.218,4.918
-1.254,4.882
-1.290,4.845
-1.326,4.808
-1.363,4.771
-1.400,4.734
-1.437,4.696
-1.474,4.658
-1.511,4.620
-1.549,4.581
-1.587,4.543
-1.625,4.504
-1.664,4.464
-1.702,4.425
-1.741,4.385
-1.780,4.346
-1.820,4.305
-1.859,4.265
-1.899,4.225
-1.939,4.184
-1.979,4.143
-2.019,4.102
-2.059,4.061
-2.100,4.020
-2.140,3.978
-2.181,3.936
-2.222,3.895
-2.263,3.853
-2.304,3.811
-2.345,3.768
-2.386,3.726
-2.428,3.684
-2.469,3.641
-2.511,3.598
-2.553,3.556
-2.594,3.513
-2.636,3.470
-2.678,3.427
-2.720,3.384
-2.762,3.341
-2.804,3.297
-2.846,3.254
-2.888,3.211
-2.930,3.168
-2.972,3.124
-3.014,3.081
-3.057,3.038
-3.099,2.994
-3.141,2.951
-3.183,2.908
-3.225,2.864
-3.267,2.821
-3.309,2.778
-3.351,2.734
-3.392,2.691
-3.434,2.648
-3.476,2.605
-3.518,2.562
-3.559,2.519
-3.601,2.476
-3.642,2.433
-3.683,2.391
-3.724,2.348
-3.765,2.305
-3.806,2.263
-3.847,2.221
-3.888,2.178
-3.928,2.136
-3.969,2.094
-4.009,2.053
-4.049,2.011
-4.089,1.970
-4.128,1.928
-4.168,1.887
-4.207,1.846
-4.246,1.805
-4.285,1.765
-4.324,1.724
-4.363,1.684
-4.401,1.644
-4.439,1.604
-4.477,1.565
-4.515,1.525
-4.552,1.486
-4.589,1.447
-4.626,1.409
-4.663,1.370
-4.699,1.332
-4.735,1.294
-4.771,1.257
-4.806,1.219
-4.842,1.182
-4.876,1.145
-4.911,1.109
-4.945,1.073
-4.979,1.037
-5.013,1.001
-5.047,0.966
-5.080,0.931
-5.112,0.896
-5.145,0.862
-5.177,0.828
-5.208,0.794
-5.240,0.761
-5.271,0.728
-5.301,0.695
-5.332,0.663
-5.361,0.631
-5.391,0.600
-5.420,0.568
-5.449,0.538
-5.477,0.507
-5.505,0.477
-5.533,0.448
-5.560,0.419
-5.587,0.390
-5.613,0.361
-5.639,0.333
-5.664,0.306
-5.689,0.279
-5.714,0.252
-5.738,0.226
-5.762,0.200
-5.785,0.174
-5.808,0.149
-5.830,0.125
-5.852,0.101
-5.874,0.077
-5.895,0.054
-5.915,0.031
-5.935,0.009
-5.955,-0.013
-5.974,-0.034
-5.993,-0.055
-6.011,-0.075
-6.029,-0.095
-6.046,-0.115
-6.063,-0.134
-6.079,-0.152
-6.095,-0.170
-6.110,-0.188
-6.125,-0.205
-6.139,-0.221
-6.153,-0.237
-6.166,-0.252
-6.179,-0.267
-6.191,-0.282
-6.203,-0.296
-6.214,-0.309
-6.225,-0.322
-6.235,-0.335
-6.245,-0.346
-6.254,-0.358
-6.262,-0.369
-6.270,-0.379
-6.278,-0.389
-6.285,-0.398
-6.291,-0.407
-6.297,-0.415
-6.303,-0.423
-6.308,-0.430
-6.312,-0.436
-6.316,-0.443
-6.319,-0.448
-6.322,-0.453
-6.324,-0.458
-6.326,-0.462
-6.327,-0.465
-6.328,-0.468
-6.328,-0.470
-6.328,-0.472
-6.327,-0.473
-6.325,-0.474
-6.323,-0.474
-6.321,-0.474
-6.318,-0.473
-6.314,-0.471
-6.310,-0.469
-6.305,-0.467
-6.300,-0.464
-6.294,-0.460
-6.288,-0.456
-6.281,-0.452
