"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.658,8.840
2.656,8.838
2.652,8.834
2.647,8.829
2.641,8.823
2.634,8.816
2.625,8.807
2.615,8.797
2.604,8.786
2.591,8.773
2.577,8.759
2.562,8.744
2.545,8.727
2.527,8.709
2.508,8.690
2.488,8.670
2.466,8.648
2.444,8.625
2.419,8.601
2.394,8.575
2.367,8.549
2.340,8.521
2.311,8.492
2.280,8.461
2.249,8.430
2.216,8.397
2.182,8.363
2.147,8.327
2.111,8.291
2.073,8.253
2.034,8.215
1.995,8.175
1.954,8.133
1.911,8.091
1.868,8.048
1.824,8.003
1.778,7.957
1.732,7.911
1.684,7.863
1.635,7.814
1.585,7.764
1.534,7.712
1.483,7.660
1.430,7.607
1.376,7.553
1.320,7.498
1.264,7.441
1.207,7.384
1.149,7.326
1.091,7.266
1.031,7.206
0.970,7.145
0.908,7.083
0.845,7.020
0.782,6.956
0.718,6.891
0.652,6.826
0.586,6.759
0.519,6.692
0.451,6.624
0.383,6.555
0.314,6.485
0.244,6.415
0.173,6.343
0.101,6.271
0.029,6.198
-0.044,6.125
-0.118,6.051
-0.192,5.976
-0.267,5.900
-0.343,5.824
-0.419,5.747
-0.496,5.670
-0.573,5.592
-0.651,5.513
-0.730,5.434
-0.809,5.354
-0.888,5.274
-0.968,5.193
-1.049,5.112
-1.130,5.030
-1.211,4.948
-1.293,4.865
-1.375,4.782
-1.458,4.699
-1.541,4.615
-1.624,4.531
-1.708,4.446
-1.791,4.362
-1.876,4.276
-1.960,4.191
-2.045,4.105
-2.130,4.019
-2.215,3.933
-2.300,3.847
-2.385,3.760
-2.471,3.673
-2.557,3.586
-2.642,3.499
-2.728,3.412
-2.814,3.325
-2.900,3.238
-2.986,3.150
-3.072,3.063
-3.158,2.975
-3.244,2.888
-3.330,2.801
-3.416,2.713
-3.501,2.626
-3.587,2.539
-3.672,2.452
-3.758,2.365
-3.843,2.278
-3.928,2.191
-4.013,2.105
-4.097,2.018
-4.181,1.932
-4.265,1.847
-4.349,1.761
-4.432,1.676
-4.516,1.591
-4.598,1.506
-4.681,1.422
-4.763,1.338
-4.844,1.254
-4.925,1.171
-5.006,1.088
-5.086,1.006
