"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.108,9.292
3.108,9.292
3.108,9.292
3.108,9.292
3.108,9.292
3.108,9.292
3.107,9.291
3.105,9.290
3.103,9.287
3.099,9.283
3.095,9.279
3.089,9.273
3.082,9.267
3.075,9.259
3.066,9.251
3.057,9.241
3.046,9.231
3.035,9.219
3.023,9.207
3.009,9.193
2.995,9.179
2.980,9.164
2.963,9.147
2.946,9.130
2.928,9.112
2.909,9.093
2.889,9.073
2.868,9.052
2.846,9.030
2.823,9.007
2.800,8.983
2.775,8.958
2.749,8.932
2.723,8.906
2.695,8.878
2.667,8.850
2.637,8.820
2.607,8.790
2.576,8.759
2.544,8.727
2.511,8.694
2.478,8.660
2.443,8.625
2.407,8.590
2.371,8.553
2.334,8.516
2.296,8.478
2.257,8.438
2.217,8.399
2.177,8.358
2.135,8.316
2.093,8.274
2.050,8.230
2.006,8.186
1.961,8.142
1.916,8.096
1.869,8.049
1.822,8.002
1.775,7.954
1.726,7.905
1.677,7.856
1.627,7.805
1.576,7.754
1.524,7.703
1.472,7.650
1.419,7.597
1.365,7.543
1.311,7.488
1.256,7.433
1.200,7.377
1.143,7.320
1.086,7.263
1.029,7.204
0.970,7.146
0.911,7.086
0.851,7.026
0.791,6.966
0.730,6.904
0.669,6.842
0.606,6.780
0.544,6.717
0.481,6.653
0.417,6.589
0.352,6.524
0.288,6.459
0.222,6.393
0.156,6.327
0.090,6.260
0.023,6.192
-0.045,6.125
-0.112,6.056
-0.181,5.987
-0.250,5.918
-0.319,5.848
-0.389,5.778
-0.459,5.707
-0.529,5.636
-0.600,5.565
-0.671,5.493
-0.743,5.420
-0.815,5.348
-0.887,5.275
-0.960,5.201
-1.033,5.128
-1.106,5.054
-1.180,4.979
-1.254,4.904
-1.328,4.829
-1.403,4.754
-1.477,4.679
-1.552,4.603
-1.627,4.527
-1.703,4.450
-1.778,4.374
-1.854,4.297
-1.930,4.220
-2.006,4.143
-2.083,4.066
-2.159,3.988
-2.236,3.910
-2.312,3.833
-2.389,3.755
-2.466,3.677
-2.543,3.598
-2.620,3.520
-2.697,3.442
-2.774,3.363
-2.852,3.285
-2.929,3.206
-3.006,3.128
-3.083,3.049
-3.160,2.970
-3.238,2.892
-3.315,2.813
-3.392,2.735
-3.469,2.656
-3.546,2.578
-3.623,2.499
-3.699,2.421
-3.776,2.343
-3.853,2.264
-3.929,2.186
-4.005,2.108
-4.081,2.031
-4.157,1.953
-4.233,1.875
-4.308,1.798
-4.383,1.721
-4.458,1.644
-4.533,1.567
-4.608,1.491
-4.682,1.415
-4.756,1.339
-4.830,1.263
-4.903,1.187
-4.977,1.112
-5.049,1.037
-5.122,0.963
-5.194,0.888
-5.266,0.814
-5.337,0.741
-5.408,0.668
-5.479,0.595
-5.549,0.522
-5.619,0.450
-5.689,0.378
-5.758,0.307
-5.826,0.236
-5.895,0.165
-5.962,0.095
-6.029,0.026
-6.096,-0.043
-6.162,-0.112
-6.228,-0.180
-6.293,-0.248
-6.358,-0.315
-6.422,-0.382
-6.486,-0.448
-6.549,-0.514
-6.611,-0.579
-6.673,-0.643
-6.734,-0.707
-6.795,-0.770
-6.855,-0.833
-6.915,-0.895
-6.974,-0.957
-7.032,-1.018
-7.089,-1.078
-7.146,-1.138
-7.203,-1.197
-7.258,-1.255
-7.313,-1.313
-7.367,-1.370
-7.421,-1.426
-7.474,-1.482
-7.526,-1.537
-7.577,-1.591
-7.628,-1.645
-7.678,-1.697
-7.727,-1.750
-7.775,-1.801
-7.823,-1.851
-7.870,-1.901
-7.916,-1.950
-7.961,-1.999
-8.006,-2.046
-8.049,-2.093
-8.092,-2.139
-8.134,-2.184
-8.176,-2.228
-8.216,-2.272
-8.256,-2.314
-8.295,-2.356
-8.333,-2.397
-8.370,-2.437
-8.406,-2.477
-8.441,-2.515
-8.476,-2.553
-8.509,-2.590
-8.542,-2.625
-8.574,-2.660
-8.605,-2.695
-8.635,-2.728
-8.664,-2.760
-8.692,-2.792
-8.720,-2.822
-8.746,-2.852
-8.772,-2.880
-8.796,-2.908
-8.820,-2.935
-8.843,-2.961
-8.865,-2.986
-8.885,-3.010
