"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
1.812,7.988
1.812,7.988
1.812,7.988
1.812,7.988
1.812,7.988
1.811,7.988
1.810,7.987
1.807,7.984
1.803,7.979
1.796,7.973
1.788,7.965
1.778,7.955
1.766,7.943
1.753,7.930
1.738,7.915
1.721,7.898
1.703,7.879
1.682,7.859
1.660,7.837
1.637,7.813
1.612,7.788
1.585,7.761
1.556,7.732
1.526,7.702
1.494,7.670
1.461,7.636
1.425,7.601
1.389,7.564
1.351,7.526
1.311,7.486
1.269,7.444
1.226,7.401
1.182,7.356
1.136,7.310
1.088,7.262
1.039,7.213
0.989,7.162
0.937,7.110
0.884,7.057
0.829,7.002
0.773,6.945
0.716,6.888
0.657,6.829
0.597,6.768
0.535,6.706
0.473,6.643
0.409,6.579
0.344,6.513
0.277,6.447
0.210,6.379
0.141,6.310
0.071,6.239
-6.070E-5,6.168
-0.072,6.095
-0.145,6.022
-0.219,5.947
-0.295,5.871
-0.371,5.794
-0.448,5.717
-0.526,5.638
-0.605,5.558
-0.685,5.478
-0.765,5.397
-0.847,5.315
-0.929,5.232
-1.012,5.148
-1.096,5.063
-1.180,4.978
-1.265,4.892
-1.351,4.806
-1.437,4.719
-1.524,4.631
-1.611,4.542
-1.699,4.454
-1.788,4.364
-1.877,4.274
-1.966,4.184
-2.055,4.093
-2.145,4.002
-2.236,3.911
-2.326,3.819
-2.417,3.727
-2.508,3.635
-2.599,3.542
-2.691,3.450
-2.782,3.357
-2.874,3.264
-2.965,3.171
-3.057,3.078
-3.149,2.985
-3.240,2.892
-3.332,2.799
-3.423,2.706
-3.514,2.613
-3.605,2.520
-3.696,2.428
-3.787,2.335
-3.877,2.243
-3.967,2.151
-4.057,2.060
-4.146,1.969
-4.235,1.878
-4.324,1.788
-4.412,1.698
-4.499,1.608
-4.586,1.519
-4.673,1.431
-4.759,1.343
-4.844,1.256
-4.928,1.169
-5.012,1.083
-5.096,0.998
-5.178,0.913
-5.260,0.829
-5.341,0.746
-5.421,0.664
-5.500,0.582
-5.578,0.502
-5.655,0.422
-5.732,0.343
-5.807,0.265
-5.882,0.189
-5.955,0.113
-6.028,0.038
-6.099,-0.036
-6.169,-0.109
-6.239,-0.180
-6.306,-0.251
-6.373,-0.320
-6.439,-0.388
-6.503,-0.455
-6.566,-0.521
-6.628,-0.585
-6.689,-0.648
-6.748,-0.710
-6.806,-0.771
-6.863,-0.830
-6.918,-0.888
-6.972,-0.944
-7.024,-1.000
-7.075,-1.053
-7.125,-1.105
-7.173,-1.156
-7.219,-1.205
-7.264,-1.253
-7.308,-1.300
-7.350,-1.344
-7.390,-1.388
-7.429,-1.429
-7.466,-1.469
-7.502,-1.508
-7.536,-1.545
-7.569,-1.580
-7.600,-1.614
-7.629,-1.646
-7.657,-1.676
-7.682,-1.705
-7.707,-1.732
-7.729,-1.758
-7.750,-1.781
-7.769,-1.803
-7.787,-1.824
