"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
4.156,10.344
4.156,10.344
4.156,10.344
4.156,10.344
4.156,10.344
4.156,10.344
4.154,10.342
4.149,10.338
4.142,10.331
4.133,10.321
4.121,10.309
4.106,10.294
4.089,10.277
4.069,10.257
4.047,10.235
4.022,10.210
3.994,10.183
3.964,10.153
3.932,10.120
3.897,10.085
3.860,10.048
3.820,10.008
3.778,9.965
3.733,9.920
3.686,9.873
3.636,9.823
3.584,9.771
3.530,9.717
3.473,9.660
3.414,9.601
3.353,9.539
3.289,9.476
3.223,9.410
3.155,9.341
3.085,9.271
3.012,9.198
2.938,9.123
2.861,9.046
2.782,8.967
2.701,8.886
2.618,8.802
2.533,8.717
2.446,8.630
2.357,8.540
2.266,8.449
2.173,8.356
2.078,8.261
1.982,8.164
1.883,8.065
1.783,7.965
1.681,7.862
1.578,7.758
1.473,7.653
1.366,7.546
1.258,7.437
1.148,7.326
1.036,7.215
0.923,7.101
0.809,6.986
0.694,6.870
0.577,6.753
0.458,6.634
0.339,6.514
0.218,6.392
0.096,6.270
-0.027,6.146
-0.151,6.021
-0.276,5.895
-0.402,5.769
-0.529,5.641
-0.657,5.512
-0.786,5.382
-0.915,5.252
-1.046,5.121
-1.177,4.989
-1.308,4.856
-1.441,4.723
-1.573,4.589
-1.707,4.454
-1.841,4.319
-1.975,4.184
-2.110,4.048
-2.244,3.912
-2.380,3.775
-2.515,3.638
-2.651,3.501
-2.787,3.364
-2.922,3.227
-3.058,3.089
-3.194,2.952
-3.330,2.814
-3.465,2.677
-3.601,2.540
-3.736,2.403
-3.871,2.266
-4.006,2.129
-4.140,1.993
-4.274,1.857
-4.408,1.721
-4.541,1.586
-4.673,1.451
-4.805,1.317
-4.936,1.184
-5.067,1.051
-5.197,0.919
-5.326,0.788
-5.454,0.657
-5.581,0.527
-5.707,0.398
-5.833,0.270
-5.957,0.143
-6.081,0.017
-6.203,-0.108
-6.324,-0.231
-6.444,-0.354
-6.563,-0.476
-6.680,-0.596
-6.796,-0.715
-6.911,-0.832
-7.024,-0.949
-7.136,-1.064
-7.247,-1.177
-7.356,-1.289
-7.463,-1.400
-7.569,-1.509
-7.673,-1.616
-7.776,-1.722
-7.876,-1.826
-7.975,-1.928
-8.073,-2.028
-8.168,-2.127
-8.262,-2.224
-8.354,-2.319
-8.444,-2.412
-8.532,-2.504
-8.618,-2.593
-8.702,-2.680
-8.783,-2.766
-8.863,-2.849
-8.941,-2.930
-9.017,-3.010
-9.090,-3.087
-9.162,-3.161
-9.231,-3.234
-9.298,-3.305
-9.362,-3.373
-9.425,-3.439
-9.485,-3.503
-9.543,-3.564
-9.598,-3.623
-9.651,-3.680
-9.702,-3.734
-9.751,-3.786
-9.797,-3.836
-9.840,-3.883
-9.881,-3.928
-9.920,-3.970
-9.956,-4.010
-9.990,-4.047
-10.021,-4.082
-10.050,-4.114
-10.076,-4.144
-10.099,-4.171
-10.120,-4.196
-10.139,-4.218
-10.155,-4.238
-10.169,-4.255
-10.179,-4.270
-10.188,-4.282
-10.194,-4.291
-10.197,-4.298
-10.197,-4.302
-10.195,-4.304
-10.191,-4.303
-10.184,-4.299
-10.174,-4.293
-10.162,-4.285
-10.147,-4.273
-10.130,-4.259
-10.110,-4.243
-10.088,-4.224
-10.063,-4.203
-10.035,-4.179
-10.005,-4.152
-9.973,-4.123
-9.938,-4.091
-9.901,-4.057
-9.861,-4.021
-9.818,-3.981
-9.774,-3.940
-9.726,-3.896
-9.677,-3.850
-9.625,-3.801
-9.570,-3.749
-9.514,-3.696
-9.455,-3.640
-9.393,-3.581
-9.329,-3.521
-9.264,-3.458
-9.195,-3.393
-9.125,-3.325
-9.052,-3.255
-8.978,-3.183
-8.901,-3.109
-8.822,-3.033
-8.741,-2.955
-8.657,-2.874
-8.572,-2.792
-8.485,-2.707
-8.396,-2.621
-8.305,-2.532
-8.212,-2.442
-8.117,-2.349
-8.020,-2.255
-7.922,-2.159
-7.821,-2.061
-7.719,-1.961
-7.616,-1.860
-7.510,-1.756
-7.403,-1.651
-7.295,-1.545
-7.184,-1.437
-7.073,-1.327
-6.960,-1.216
-6.845,-1.104
-6.729,-0.990
-6.612,-0.874
-6.493,-0.757
-6.373,-0.639
-6.252,-0.520
-6.130,-0.399
-6.007,-0.277
-5.882,-0.154
-5.757,-0.030
-5.630,0.095
-5.503,0.221
-5.374,0.348
-5.245,0.476
-5.115,0.605
-4.984,0.734
-4.852,0.865
-4.720,0.996
-4.587,1.128
-4.454,1.260
-4.319,1.393
-4.185,1.527
-4.050,1.661
-3.914,1.796
-3.779,1.931
-3.643,2.066
-3.506,2.202
-3.370,2.337
-3.233,2.474
-3.096,2.610
-2.959,2.746
-2.822,2.883
-2.686,3.019
-2.549,3.155
-2.412,3.292
-2.276,3.428
-2.140,3.564
-2.004,3.700
-1.868,3.835
-1.733,3.970
-1.598,4.105
-1.464,4.240
-1.330,4.374
-1.196,4.507
-1.064,4.640
-0.932,4.772
-0.800,4.903
-0.670,5.034
-0.540,5.164
-0.411,5.294
-0.283,5.422
-0.156,5.550
-0.030,5.676
0.095,5.802
0.219,5.926
0.342,6.050
0.464,6.172
0.585,6.294
0.704,6.414
0.822,6.532
0.939,6.650
1.054,6.766
1.168,6.881
1.281,6.994
1.392,7.106
1.501,7.217
1.609,7.326
1.715,7.433
1.820,7.539
1.923,7.643
2.024,7.745
2.124,7.846
2.222,7.945
2.318,8.042
2.412,8.137
2.504,8.231
2.594,8.322
2.683,8.412
2.769,8.499
2.853,8.585
2.936,8.669
3.016,8.750
3.094,8.830
3.170,8.907
3.244,8.982
3.315,9.055
3.385,9.126
3.452,9.195
3.517,9.261
3.580,9.326
3.640,9.388
3.698,9.447
3.754,9.504
3.807,9.559
3.858,9.612
3.907,9.662
3.953,9.710
3.997,9.755
4.038,9.798
4.077,9.838
4.114,9.876
4.148,9.912
4.179,9.945
4.208,9.975
4.234,10.003
4.258,10.029
4.279,10.051
4.298,10.072
4.314,10.090
4.328,10.105
4.339,10.117
4.348,10.127
4.354,10.135
4.357,10.140
4.358,10.142
4.356,10.142
4.352,10.139
4.345,10.134
4.335,10.126
4.323,10.115
4.309,10.102
4.292,10.086
4.272,10.068
4.250,10.047
4.225,10.024
4.198,9.998
4.168,9.970
4.136,9.939
4.101,9.905
4.064,9.869
4.024,9.831
3.982,9.790
3.937,9.746
3.890,9.701
3.841,9.652
3.789,9.602
3.735,9.549
3.678,9.493
3.620,9.435
3.558,9.375
3.495,9.313
3.429,9.248
3.361,9.181
3.291,9.112
3.219,9.040
3.145,8.967
3.068,8.891
2.989,8.813
2.908,8.733
2.826,8.651
2.741,8.566
2.654,8.480
2.565,8.392
2.474,8.302
2.382,8.209
2.287,8.115
2.191,8.019
2.093,7.922
1.993,7.822
1.891,7.721
1.788,7.618
1.683,7.513
1.577,7.407
1.469,7.299
1.359,7.189
1.248,7.078
1.135,6.965
1.021,6.851
0.906,6.736
0.789,6.619
0.671,6.501
0.552,6.381
0.431,6.260
0.310,6.138
0.187,6.015
0.063,5.891
-0.062,5.765
-0.188,5.639
-0.315,5.512
-0.442,5.383
-0.571,5.254
-0.700,5.124
-0.830,4.993
-0.961,4.861
-1.093,4.729
-1.225,4.596
-1.358,4.462
-1.491,4.328
-1.625,4.193
-1.759,4.058
-1.893,3.922
-2.028,3.786
-2.163,3.649
-2.299,3.513
-2.434,3.376
-2.570,3.239
-2.706,3.101
-2.842,2.964
-2.978,2.826
-3.113,2.689
-3.249,2.552
-3.385,2.414
-3.520,2.277
-3.655,2.140
-3.790,2.004
-3.925,1.867
-4.059,1.731
-4.193,1.595
-4.326,1.460
-4.458,1.326
-4.590,1.191
-4.722,1.058
-4.853,0.925
-4.983,0.792
-5.112,0.661
-5.241,0.530
-5.368,0.400
-5.495,0.271
-5.621,0.143
-5.746,0.015
-5.869,-0.111
-5.992,-0.236
-6.114,-0.360
-6.234,-0.483
-6.353,-0.605
-6.471,-0.726
-6.588,-0.845
-6.703,-0.963
-6.817,-1.080
-6.929,-1.195
-7.040,-1.309
-7.150,-1.421
-7.258,-1.532
-7.364,-1.642
-7.469,-1.750
-7.572,-1.856
-7.674,-1.960
-7.774,-2.063
-7.871,-2.164
-7.968,-2.263
-8.062,-2.361
-8.155,-2.457
-8.245,-2.550
-8.334,-2.642
-8.420,-2.732
-8.505,-2.820
-8.588,-2.906
-8.668,-2.990
-8.747,-3.072
-8.823,-3.152
-8.898,-3.229
-8.970,-3.305
-9.040,-3.378
-9.108,-3.449
-9.173,-3.518
-9.236,-3.585
-9.297,-3.649
-9.356,-3.712
-9.412,-3.771
-9.466,-3.829
-9.518,-3.884
-9.567,-3.937
-9.614,-3.987
-9.658,-4.035
-9.700,-4.080
-9.740,-4.123
-9.777,-4.164
-9.812,-4.202
-9.844,-4.238
-9.873,-4.271
-9.900,-4.301
-9.925,-4.329
-9.947,-4.355
-9.966,-4.378
-9.983,-4.398
-9.998,-4.416
-10.010,-4.432
-10.019,-4.444
-10.026,-4.454
-10.030,-4.462
-10.031,-4.467
-10.030,-4.470
-10.027,-4.469
-10.021,-4.467
-10.012,-4.461
-10.001,-4.453
-9.987,-4.443
-9.970,-4.430
-9.952,-4.414
-9.930,-4.396
-9.906,-4.376
-9.880,-4.352
-9.850,-4.326
-9.819,-4.298
-9.785,-4.267
-9.748,-4.234
-9.709,-4.198
-9.668,-4.160
-9.624,-4.119
-9.578,-4.076
-9.529,-4.030
-9.478,-3.982
-9.424,-3.931
-9.368,-3.878
-9.310,-3.823
-9.249,-3.766
-9.187,-3.706
-9.121,-3.643
-9.054,-3.579
-8.985,-3.512
-8.913,-3.443
-8.839,-3.372
-8.763,-3.298
-8.684,-3.223
-8.604,-3.145
-8.522,-3.065
-8.437,-2.983
-8.351,-2.899
-8.262,-2.813
-8.172,-2.725
-8.079,-2.635
-7.985,-2.543
-7.889,-2.450
-7.791,-2.354
-7.692,-2.257
-7.590,-2.158
-7.487,-2.057
-7.382,-1.954
-7.276,-1.850
-7.168,-1.744
-7.058,-1.636
-6.947,-1.527
-6.835,-1.416
-6.721,-1.304
-6.605,-1.190
-6.489,-1.075
-6.370,-0.959
-6.251,-0.841
-6.130,-0.722
-6.009,-0.602
-5.886,-0.480
-5.762,-0.358
-5.636,-0.234
-5.510,-0.109
-5.383,0.017
-5.255,0.143
-5.126,0.271
-4.996,0.400
-4.866,0.529
-4.734,0.659
-4.602,0.790
-4.470,0.922
-4.336,1.054
-4.203,1.187
-4.068,1.321
-3.933,1.455
-3.798,1.589
-3.663,1.724
-3.527,1.859
-3.390,1.995
-3.254,2.131
-3.117,2.267
-2.981,2.403
