"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
4.133E-8,4.700
5.058E-9,4.700
-1.038E-7,4.700
-8.659E-7,4.700
-7.072E-6,4.700
-6.097E-5,4.700
-0.001,4.699
-0.002,4.698
-0.004,4.696
-0.006,4.694
-0.010,4.690
-0.014,4.686
-0.019,4.681
-0.024,4.675
-0.031,4.669
-0.038,4.662
-0.046,4.654
-0.054,4.646
-0.063,4.637
-0.073,4.627
-0.084,4.616
-0.095,4.605
-0.107,4.593
-0.119,4.580
-0.133,4.567
-0.147,4.552
-0.161,4.538
-0.177,4.522
-0.193,4.506
-0.209,4.489
-0.227,4.472
-0.245,4.454
-0.263,4.435
-0.283,4.415
-0.303,4.395
-0.323,4.374
-0.344,4.353
-0.366,4.331
-0.389,4.308
-0.412,4.285
-0.435,4.261
-0.459,4.237
-0.484,4.212
-0.509,4.186
-0.535,4.160
-0.562,4.133
-0.589,4.106
-0.616,4.078
-0.644,4.050
-0.673,4.021
-0.702,3.992
-0.732,3.962
-0.762,3.931
-0.792,3.900
-0.823,3.869
-0.855,3.837
-0.887,3.804
-0.919,3.772
-0.952,3.738
-0.986,3.705
-1.019,3.670
-1.053,3.636
-1.088,3.601
-1.123,3.566
-1.158,3.530
-1.194,3.494
-1.230,3.457
-1.266,3.420
-1.303,3.383
-1.340,3.346
-1.377,3.308
-1.414,3.270
-1.452,3.231
-1.490,3.192
-1.529,3.153
-1.567,3.114
-1.606,3.075
-1.645,3.035
-1.684,2.995
-1.724,2.955
-1.763,2.915
-1.803,2.874
-1.843,2.833
-1.883,2.792
-1.924,2.751
-1.964,2.710
-2.004,2.669
-2.045,2.628
-2.086,2.586
-2.126,2.545
-2.167,2.503
-2.208,2.461
-2.249,2.420
-2.290,2.378
-2.331,2.336
-2.371,2.294
-2.412,2.252
-2.453,2.211
-2.494,2.169
-2.535,2.127
-2.575,2.086
-2.616,2.044
-2.656,2.003
-2.697,1.961
-2.737,1.920
-2.777,1.879
-2.817,1.838
-2.857,1.797
-2.897,1.756
-2.936,1.715
-2.975,1.675
-3.015,1.635
-3.053,1.595
