"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.037,6.163
0.037,6.163
0.037,6.163
0.037,6.163
0.037,6.163
0.037,6.163
0.036,6.163
0.035,6.161
0.033,6.159
0.031,6.157
0.027,6.153
0.023,6.149
0.019,6.145
0.013,6.139
0.007,6.133
2.902E-4,6.126
-0.007,6.119
-0.015,6.110
-0.024,6.101
-0.034,6.092
-0.044,6.082
-0.055,6.071
-0.067,6.059
-0.079,6.046
-0.092,6.033
-0.106,6.020
-0.120,6.005
-0.135,5.990
-0.151,5.974
-0.167,5.958
-0.184,5.941
-0.201,5.923
-0.220,5.905
-0.239,5.886
-0.258,5.866
-0.278,5.846
-0.299,5.825
-0.320,5.803
-0.342,5.781
-0.365,5.758
-0.388,5.734
-0.412,5.710
-0.437,5.686
-0.462,5.660
-0.487,5.634
-0.514,5.608
-0.540,5.581
-0.568,5.553
-0.596,5.525
-0.624,5.496
-0.653,5.467
-0.683,5.437
-0.713,5.406
-0.743,5.375
-0.774,5.344
-0.806,5.312
-0.838,5.279
-0.871,5.246
-0.904,5.212
-0.938,5.178
-0.972,5.144
-1.006,5.109
-1.041,5.073
-1.077,5.037
-1.113,5.001
-1.149,4.964
-1.186,4.926
-1.223,4.889
-1.261,4.850
-1.299,4.812
-1.337,4.773
-1.376,4.733
-1.415,4.693
-1.455,4.653
-1.495,4.613
-1.535,4.572
-1.575,4.531
-1.616,4.489
-1.657,4.447
-1.699,4.405
-1.741,4.362
-1.783,4.319
-1.825,4.276
-1.868,4.232
-1.911,4.189
-1.954,4.145
-1.998,4.100
-2.041,4.056
-2.085,4.011
-2.129,3.966
-2.173,3.921
-2.218,3.875
-2.263,3.830
-2.307,3.784
-2.352,3.738
-2.397,3.692
-2.443,3.645
-2.488,3.599
-2.534,3.552
-2.579,3.506
-2.625,3.459
-2.671,3.412
-2.717,3.365
-2.763,3.318
-2.809,3.271
-2.855,3.223
-2.901,3.176
-2.947,3.129
-2.993,3.081
-3.039,3.034
-3.085,2.987
-3.131,2.939
-3.177,2.892
-3.223,2.845
-3.269,2.797
-3.315,2.750
-3.361,2.703
-3.407,2.656
-3.452,2.609
-3.498,2.562
-3.543,2.515
-3.589,2.468
-3.634,2.421
-3.679,2.375
-3.724,2.329
-3.769,2.282
-3.813,2.236
-3.857,2.190
-3.902,2.145
-3.946,2.099
-3.989,2.054
-4.033,2.009
-4.076,1.964
-4.119,1.919
-4.162,1.875
-4.204,1.831
-4.247,1.787
-4.288,1.743
-4.330,1.700
-4.371,1.657
-4.412,1.614
-4.453,1.572
-4.493,1.530
-4.533,1.488
-4.573,1.446
-4.612,1.405
-4.651,1.365
-4.690,1.324
-4.728,1.284
-4.766,1.245
-4.803,1.205
-4.840,1.167
-4.877,1.128
-4.913,1.090
-4.948,1.053
-4.984,1.016
-5.018,0.979
-5.053,0.943
-5.086,0.907
-5.120,0.872
-5.153,0.837
-5.185,0.803
-5.217,0.769
-5.248,0.736
-5.279,0.703
