"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.258,9.442
3.258,9.442
3.258,9.442
3.258,9.442
3.257,9.442
3.257,9.442
3.256,9.441
3.252,9.437
3.246,9.431
3.237,9.422
3.227,9.412
3.214,9.399
3.199,9.384
3.182,9.366
3.162,9.347
3.140,9.325
3.116,9.301
3.090,9.275
3.062,9.246
3.031,9.215
2.998,9.183
2.963,9.148
2.926,9.110
2.887,9.071
2.846,9.030
2.802,8.986
2.757,8.941
2.709,8.893
2.660,8.843
2.608,8.791
2.554,8.737
2.499,8.682
2.441,8.624
2.381,8.564
2.320,8.502
2.256,8.438
2.191,8.373
2.124,8.305
2.055,8.236
1.984,8.165
1.911,8.092
1.836,8.017
1.760,7.940
1.682,7.862
1.603,7.782
1.521,7.700
1.438,7.617
1.354,7.532
1.268,7.446
1.180,7.358
1.091,7.268
1.000,7.177
0.908,7.085
0.815,6.991
0.720,6.895
0.624,6.799
0.526,6.701
0.427,6.601
0.327,6.501
0.226,6.399
0.124,6.296
0.020,6.192
-0.085,6.086
-0.190,5.980
-0.297,5.873
-0.405,5.764
-0.513,5.655
-0.623,5.545
-0.733,5.434
-0.844,5.322
-0.956,5.209
-1.069,5.095
-1.182,4.981
-1.297,4.866
-1.411,4.750
-1.527,4.634
-1.642,4.517
-1.759,4.400
-1.875,4.282
-1.993,4.163
-2.110,4.045
-2.228,3.926
-2.346,3.806
-2.464,3.687
-2.583,3.567
-2.702,3.447
-2.820,3.326
-2.939,3.206
-3.058,3.085
-3.177,2.965
-3.296,2.844
-3.415,2.724
-3.533,2.604
-3.652,2.484
-3.770,2.364
-3.888,2.244
-4.006,2.124
-4.123,2.005
-4.240,1.887
-4.356,1.768
-4.472,1.650
-4.587,1.533
-4.702,1.416
-4.816,1.299
-4.930,1.184
-5.043,1.068
-5.155,0.954
-5.267,0.840
-5.377,0.727
-5.487,0.615
-5.596,0.504
-5.704,0.393
-5.811,0.284
-5.917,0.175
-6.022,0.068
-6.126,-0.039
-6.229,-0.144
-6.330,-0.248
-6.431,-0.351
-6.530,-0.453
-6.628,-0.554
-6.725,-0.654
-6.820,-0.752
-6.914,-0.849
-7.007,-0.944
-7.098,-1.038
-7.187,-1.131
-7.276,-1.222
-7.362,-1.311
-7.448,-1.400
-7.531,-1.486
-7.613,-1.571
-7.694,-1.655
-7.772,-1.736
-7.849,-1.816
-7.924,-1.895
-7.998,-1.971
-8.070,-2.046
-8.139,-2.119
-8.207,-2.190
-8.274,-2.260
-8.338,-2.327
-8.400,-2.393
-8.461,-2.457
-8.520,-2.518
-8.576,-2.578
-8.631,-2.636
-8.683,-2.692
-8.734,-2.746
-8.782,-2.798
-8.829,-2.847
-8.873,-2.895
-8.916,-2.941
-8.956,-2.984
-8.994,-3.026
-9.030,-3.065
-9.063,-3.102
-9.095,-3.137
-9.125,-3.170
-9.152,-3.200
-9.177,-3.229
-9.200,-3.255
-9.220,-3.279
-9.239,-3.301
-9.255,-3.320
-9.269,-3.337
-9.281,-3.352
-9.290,-3.365
-9.297,-3.376
-9.302,-3.384
-9.305,-3.390
-9.306,-3.394
-9.304,-3.395
-9.300,-3.395
-9.294,-3.392
-9.285,-3.386
-9.274,-3.379
-9.261,-3.369
-9.246,-3.357
-9.229,-3.343
-9.209,-3.326
-9.187,-3.307
-9.163,-3.286
-9.137,-3.263
-9.108,-3.238
-9.078,-3.210
-9.045,-3.180
-9.010,-3.148
-8.973,-3.114
-8.933,-3.078
-8.892,-3.039
-8.848,-2.999
-8.803,-2.956
-8.755,-2.911
-8.705,-2.864
-8.653,-2.815
-8.600,-2.764
-8.544,-2.711
-8.486,-2.656
-8.426,-2.599
-8.364,-2.540
-8.301,-2.479
-8.235,-2.416
-8.168,-2.351
-8.098,-2.285
-8.027,-2.216
-7.954,-2.146
-7.880,-2.073
-7.803,-1.999
-7.725,-1.924
-7.645,-1.846
-7.564,-1.767
-7.481,-1.686
-7.396,-1.604
-7.309,-1.519
-7.222,-1.434
-7.132,-1.346
-7.041,-1.258
-6.949,-1.167
-6.855,-1.076
-6.760,-0.982
-6.663,-0.888
-6.565,-0.792
-6.466,-0.695
-6.366,-0.596
-6.264,-0.496
-6.162,-0.395
-6.058,-0.293
-5.953,-0.189
-5.846,-0.085
-5.739,0.021
-5.631,0.127
-5.522,0.235
-5.412,0.343
-5.301,0.453
-5.189,0.563
-5.077,0.674
-4.964,0.786
-4.849,0.899
-4.735,1.013
-4.619,1.127
-4.504,1.242
-4.387,1.357
-4.270,1.473
-4.152,1.590
-4.035,1.707
-3.916,1.824
-3.798,1.942
-3.679,2.060
-3.559,2.178
-3.440,2.297
-3.320,2.416
-3.200,2.535
-3.081,2.655
-2.961,2.774
-2.841,2.893
-2.721,3.013
-2.601,3.132
-2.481,3.252
-2.362,3.371
-2.242,3.490
-2.123,3.609
-2.004,3.727
-1.886,3.846
-1.768,3.964
-1.650,4.081
-1.532,4.198
-1.416,4.315
-1.299,4.431
-1.184,4.547
-1.069,4.662
-0.954,4.777
-0.840,4.891
-0.727,5.004
-0.615,5.116
-0.504,5.228
-0.393,5.339
-0.284,5.449
-0.175,5.558
-0.067,5.666
0.039,5.773
0.145,5.879
0.250,5.984
0.353,6.088
0.455,6.191
0.557,6.293
0.656,6.393
0.755,6.493
0.852,6.591
0.948,6.687
1.043,6.783
1.136,6.876
1.228,6.969
1.318,7.060
1.407,7.150
1.494,7.238
1.580,7.324
1.664,7.409
1.747,7.493
1.827,7.575
1.906,7.655
1.984,7.733
2.060,7.810
2.134,7.885
2.206,7.958
2.276,8.029
2.345,8.099
2.411,8.167
2.476,8.232
2.539,8.296
2.600,8.358
2.659,8.419
2.716,8.477
2.771,8.533
2.824,8.587
2.874,8.639
2.923,8.689
2.970,8.737
3.015,8.783
3.058,8.827
3.098,8.869
3.136,8.908
3.173,8.946
3.207,8.981
3.239,9.014
3.269,9.045
3.296,9.074
3.321,9.101
3.345,9.125
3.366,9.148
3.384,9.167
3.401,9.185
3.415,9.201
3.427,9.214
3.437,9.225
3.444,9.234
3.450,9.240
3.453,9.244
3.453,9.246
3.452,9.246
3.448,9.244
3.442,9.239
3.434,9.232
3.424,9.223
3.411,9.211
3.396,9.197
3.379,9.181
3.359,9.163
3.338,9.142
3.314,9.119
3.288,9.095
3.260,9.067
3.229,9.038
3.197,9.006
3.162,8.973
3.125,8.937
3.086,8.899
3.045,8.858
3.002,8.816
2.957,8.772
2.909,8.725
2.860,8.677
2.808,8.626
2.755,8.573
2.699,8.518
2.642,8.462
2.583,8.403
2.521,8.342
2.458,8.280
2.393,8.215
2.326,8.148
2.257,8.080
2.186,8.010
2.114,7.938
2.039,7.864
1.963,7.788
1.886,7.711
1.806,7.632
1.725,7.551
1.643,7.469
1.558,7.385
1.472,7.299
1.385,7.212
1.296,7.123
1.206,7.033
1.114,6.941
1.021,6.848
0.926,6.753
0.830,6.657
0.733,6.559
0.634,6.461
0.534,6.361
0.433,6.259
0.331,6.157
0.228,6.053
0.123,5.949
0.018,5.843
-0.089,5.736
-0.196,5.628
-0.304,5.519
-0.414,5.409
-0.524,5.298
-0.635,5.187
-0.747,5.074
-0.859,4.961
-0.972,4.847
-1.086,4.732
-1.201,4.617
-1.316,4.501
-1.432,4.384
-1.548,4.267
-1.665,4.149
-1.782,4.031
-1.899,3.913
-2.017,3.794
-2.135,3.674
-2.253,3.555
-2.372,3.435
-2.490,3.315
-2.609,3.195
-2.728,3.074
-2.847,2.954
-2.966,2.834
-3.085,2.713
-3.204,2.593
-3.323,2.473
-3.441,2.352
-3.559,2.232
-3.677,2.113
-3.795,1.993
-3.913,1.874
-4.030,1.755
-4.146,1.636
-4.262,1.518
-4.378,1.401
-4.493,1.284
-4.608,1.167
-4.721,1.051
-4.835,0.936
-4.947,0.821
-5.059,0.707
-5.170,0.594
-5.280,0.482
-5.389,0.370
-5.497,0.260
-5.605,0.150
-5.711,0.041
-5.817,-0.067
-5.921,-0.174
-6.024,-0.279
-6.126,-0.384
-6.227,-0.487
-6.327,-0.590
-6.425,-0.691
-6.523,-0.790
-6.618,-0.889
-6.713,-0.986
-6.806,-1.082
-6.898,-1.177
-6.988,-1.270
-7.077,-1.361
-7.164,-1.451
-7.250,-1.540
-7.334,-1.627
-7.417,-1.712
-7.498,-1.796
-7.577,-1.878
-7.655,-1.959
-7.730,-2.038
-7.805,-2.115
-7.877,-2.190
-7.947,-2.264
-8.016,-2.336
-8.083,-2.406
-8.148,-2.474
-8.211,-2.540
-8.272,-2.604
-8.332,-2.667
-8.389,-2.727
-8.444,-2.785
-8.498,-2.842
-8.549,-2.896
-8.598,-2.949
-8.646,-2.999
-8.691,-3.047
-8.734,-3.094
-8.775,-3.138
-8.814,-3.180
-8.850,-3.220
-8.885,-3.258
-8.917,-3.293
-8.947,-3.327
-8.975,-3.358
-9.001,-3.387
-9.025,-3.414
-9.046,-3.438
-9.066,-3.461
-9.083,-3.481
-9.097,-3.499
-9.110,-3.515
-9.120,-3.528
-9.128,-3.539
-9.134,-3.548
-9.138,-3.555
-9.139,-3.560
-9.138,-3.562
-9.135,-3.562
-9.130,-3.559
-9.122,-3.555
-9.112,-3.548
-9.100,-3.539
-9.085,-3.527
-9.069,-3.514
-9.050,-3.498
-9.029,-3.480
-9.005,-3.460
-8.980,-3.437
-8.952,-3.412
-8.922,-3.385
-8.890,-3.356
-8.856,-3.325
-8.820,-3.291
-8.781,-3.256
-8.740,-3.218
-8.698,-3.178
-8.653,-3.136
-8.606,-3.092
-8.557,-3.045
-8.506,-2.997
-8.453,-2.947
-8.398,-2.894
-8.341,-2.840
-8.281,-2.783
-8.220,-2.725
-8.157,-2.664
-8.093,-2.602
-8.026,-2.538
-7.957,-2.472
-7.887,-2.404
-7.815,-2.334
-7.741,-2.262
-7.665,-2.189
-7.587,-2.113
-7.508,-2.036
-7.427,-1.958
-7.345,-1.877
-7.260,-1.795
-7.175,-1.712
-7.087,-1.626
-6.998,-1.539
-6.908,-1.451
-6.816,-1.361
-6.723,-1.270
-6.628,-1.177
-6.532,-1.083
-6.435,-0.987
-6.336,-0.890
-6.236,-0.792
-6.135,-0.693
-6.033,-0.592
-5.929,-0.490
-5.825,-0.387
-5.719,-0.283
-5.612,-0.178
-5.504,-0.071
-5.396,0.036
-5.286,0.144
-5.175,0.253
-5.064,0.364
-4.952,0.475
-4.839,0.586
-4.725,0.699
-4.611,0.812
-4.495,0.926
-4.380,1.041
-4.263,1.156
-4.147,1.272
-4.029,1.388
-3.912,1.505
-3.794,1.623
-3.675,1.740
-3.556,1.858
-3.437,1.977
-3.318,2.096
-3.198,2.214
-3.078,2.334
-2.959,2.453
-2.839,2.572
-2.719,2.692
-2.599,2.811
-2.479,2.931
-2.359,3.050
-2.240,3.169
-2.120,3.288
-2.001,3.407
-1.882,3.526
-1.764,3.645
-1.645,3.763
-1.527,3.881
-1.410,3.998
-1.293,4.115
-1.177,4.231
-1.061,4.347
-0.946,4.463
-0.831,4.577
-0.717,4.692
-0.604,4.805
-0.491,4.918
-0.380,5.030
-0.269,5.141
-0.159,5.251
-0.050,5.361
0.058,5.469
0.165,5.576
0.271,5.683
0.376,5.788
0.480,5.893
0.582,5.996
0.684,6.098
0.784,6.199
0.883,6.299
0.981,6.397
1.077,6.494
1.172,6.590
1.266,6.685
1.358,6.778
1.449,6.869
1.538,6.959
1.626,7.048
1.712,7.135
1.797,7.221
1.880,7.305
1.961,7.387
2.041,7.468
2.119,7.547
2.195,7.624
2.270,7.699
2.342,7.773
2.413,7.845
2.482,7.915
2.550,7.984
2.615,8.050
2.678,8.115
2.740,8.178
2.800,8.238
2.857,8.297
2.913,8.354
2.966,8.409
3.018,8.462
3.068,8.512
3.115,8.561
3.161,8.608
3.204,8.652
3.245,8.695
3.284,8.735
3.321,8.773
3.356,8.810
3.389,8.843
3.419,8.875
3.447,8.905
3.473,8.932
3.497,8.957
3.519,8.980
3.538,9.001
3.556,9.019
3.571,9.036
3.583,9.050
3.594,9.062
3.602,9.071
3.608,9.078
3.612,9.083
3.613,9.086
3.613,9.087
3.610,9.085
3.605,9.081
3.597,9.074
3.587,9.066
3.575,9.055
3.561,9.042
3.545,9.027
3.526,9.009
3.505,8.989
3.482,8.967
3.457,8.943
3.429,8.917
3.400,8.888
3.368,8.857
3.334,8.824
3.298,8.789
3.259,8.752
3.219,8.712
3.176,8.671
3.132,8.627
3.085,8.581
3.036,8.533
2.985,8.483
2.933,8.431
2.878,8.377
2.821,8.321
2.762,8.263
2.701,8.203
2.639,8.141
2.574,8.077
2.508,8.011
2.440,7.944
2.369,7.874
2.298,7.803
2.224,7.729
2.148,7.654
2.071,7.578
1.992,7.499
1.912,7.419
1.830,7.337
1.746,7.254
1.661,7.168
1.574,7.082
1.485,6.993
1.395,6.904
1.304,6.812
1.211,6.720
1.117,6.625
1.021,6.530
0.924,6.433
0.826,6.335
0.727,6.235
0.626,6.134
0.524,6.032
0.421,5.929
0.317,5.825
0.212,5.719
0.106,5.613
-0.001,5.505
-0.109,5.397
-0.218,5.287
-0.328,5.177
-0.439,5.065
-0.551,4.953
-0.663,4.840
-0.776,4.726
-0.890,4.612
-1.004,4.497
-1.119,4.381
