"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.514E-8,4.000
1.608E-8,4.000
-4.109E-8,4.000
-4.415E-7,4.000
-3.702E-6,4.000
-3.202E-5,4.000
-2.838E-4,4.000
-0.001,3.999
-0.002,3.998
-0.003,3.997
-0.005,3.995
-0.007,3.993
-0.010,3.990
-0.013,3.987
-0.016,3.984
-0.020,3.980
-0.024,3.976
-0.028,3.971
-0.033,3.967
-0.038,3.961
-0.044,3.956
-0.050,3.950
-0.056,3.943
-0.063,3.937
-0.070,3.930
-0.077,3.922
-0.085,3.914
-0.093,3.906
-0.102,3.898
-0.111,3.889
-0.120,3.879
-0.130,3.870
-0.139,3.860
-0.150,3.849
-0.160,3.839
-0.171,3.827
-0.183,3.816
-0.194,3.804
-0.206,3.792
-0.219,3.780
-0.232,3.767
-0.245,3.754
-0.258,3.740
-0.272,3.726
-0.286,3.712
-0.300,3.698
-0.315,3.683
-0.330,3.668
-0.345,3.652
-0.361,3.636
-0.377,3.620
-0.393,3.604
-0.409,3.587
-0.426,3.570
-0.443,3.553
-0.461,3.535
-0.478,3.517
-0.497,3.499
-0.515,3.480
-0.533,3.462
-0.552,3.442
-0.571,3.423
-0.591,3.403
-0.610,3.384
-0.630,3.363
-0.651,3.343
-0.671,3.322
-0.692,3.301
-0.713,3.280
-0.734,3.258
-0.755,3.237
-0.777,3.215
-0.799,3.193
-0.821,3.170
-0.843,3.148
-0.866,3.125
-0.888,3.102
-0.911,3.078
-0.934,3.055
-0.958,3.031
-0.981,3.007
-1.005,2.983
-1.029,2.959
-1.053,2.934
-1.077,2.909
-1.102,2.885
-1.127,2.859
-1.151,2.834
-1.176,2.809
-1.201,2.783
-1.227,2.758
-1.252,2.732
-1.277,2.706
-1.303,2.680
-1.329,2.653
-1.355,2.627
-1.381,2.600
-1.407,2.574
-1.433,2.547
-1.459,2.520
-1.486,2.493
-1.512,2.466
-1.539,2.439
-1.566,2.412
-1.593,2.384
-1.619,2.357
-1.646,2.329
-1.673,2.302
-1.700,2.274
-1.727,2.247
-1.754,2.219
-1.782,2.191
-1.809,2.163
-1.836,2.135
-1.863,2.107
-1.891,2.079
-1.918,2.051
-1.945,2.023
-1.972,1.995
-2.000,1.967
-2.027,1.939
-2.054,1.911
-2.082,1.883
-2.109,1.856
-2.136,1.828
-2.163,1.800
-2.190,1.772
-2.217,1.744
-2.244,1.716
-2.271,1.688
-2.298,1.661
-2.325,1.633
-2.352,1.605
-2.379,1.578
-2.405,1.550
-2.432,1.523
-2.458,1.496
-2.485,1.468
-2.511,1.441
-2.537,1.414
-2.563,1.387
-2.589,1.361
-2.615,1.334
-2.641,1.307
-2.666,1.281
-2.692,1.255
-2.717,1.228
-2.742,1.202
-2.767,1.177
-2.792,1.151
-2.817,1.125
-2.841,1.100
-2.865,1.074
-2.890,1.049
-2.914,1.024
-2.937,1.000
-2.961,0.975
-2.984,0.951
-3.008,0.926
-3.031,0.902
-3.053,0.879
-3.076,0.855
-3.098,0.832
-3.121,0.808
-3.142,0.786
-3.164,0.763
-3.186,0.740
-3.207,0.718
-3.228,0.696
-3.249,0.674
-3.269,0.653
-3.289,0.631
-3.309,0.610
-3.329,0.589
-3.349,0.569
-3.368,0.549
-3.387,0.529
-3.405,0.509
-3.424,0.489
-3.442,0.470
-3.460,0.451
-3.477,0.433
-3.495,0.414
-3.511,0.396
-3.528,0.379
-3.544,0.361
-3.560,0.344
-3.576,0.327
-3.592,0.311
-3.607,0.294
-3.621,0.278
-3.636,0.263
-3.650,0.248
-3.664,0.233
-3.677,0.218
-3.690,0.204
-3.703,0.190
-3.716,0.176
-3.728,0.163
-3.740,0.150
-3.751,0.137
-3.762,0.125
-3.773,0.113
-3.783,0.102
-3.793,0.090
-3.803,0.080
-3.812,0.069
-3.821,0.059
-3.830,0.049
-3.838,0.040
-3.846,0.031
-3.854,0.022
-3.861,0.014
-3.868,0.006
-3.874,-0.002
-3.880,-0.009
-3.886,-0.016
-3.891,-0.023
-3.896,-0.029
-3.901,-0.034
-3.905,-0.040
-3.909,-0.045
-3.912,-0.049
-3.915,-0.054
-3.918,-0.057
-3.920,-0.061
-3.922,-0.064
-3.924,-0.067
-3.925,-0.069
-3.926,-0.071
-3.926,-0.072
-3.926,-0.074
-3.926,-0.074
-3.925,-0.075
-3.924,-0.075
-3.922,-0.074
-3.920,-0.074
-3.918,-0.073
-3.915,-0.071
-3.912,-0.069
-3.909,-0.067
-3.905,-0.064
-3.901,-0.061
-3.897,-0.058
-3.892,-0.054
-3.886,-0.050
-3.881,-0.045
-3.875,-0.040
-3.868,-0.035
-3.861,-0.029
-3.854,-0.023
-3.847,-0.017
-3.839,-0.010
-3.831,-0.003
-3.822,0.005
-3.813,0.013
-3.804,0.021
-3.794,0.029
-3.784,0.038
-3.773,0.048
-3.763,0.057
-3.752,0.068
-3.740,0.078
-3.728,0.089
-3.716,0.100
-3.704,0.111
-3.691,0.123
-3.678,0.135
-3.664,0.148
-3.650,0.161
-3.636,0.174
-3.621,0.187
-3.607,0.201
-3.591,0.215
-3.576,0.230
-3.560,0.245
-3.544,0.260
-3.528,0.275
-3.511,0.291
-3.494,0.307
-3.477,0.323
-3.459,0.340
-3.441,0.357
-3.423,0.374
-3.404,0.392
-3.385,0.410
-3.366,0.428
-3.347,0.446
-3.327,0.465
-3.308,0.484
-3.287,0.503
-3.267,0.523
-3.246,0.543
-3.225,0.563
-3.204,0.583
-3.183,0.604
-3.161,0.625
-3.139,0.646
-3.117,0.667
-3.095,0.689
-3.072,0.710
-3.049,0.732
-3.026,0.755
-3.003,0.777
-2.979,0.800
-2.956,0.823
-2.932,0.846
-2.908,0.869
-2.884,0.893
-2.859,0.916
-2.834,0.940
-2.810,0.964
-2.785,0.989
-2.760,1.013
-2.734,1.038
-2.709,1.062
-2.683,1.087
-2.657,1.112
-2.632,1.138
-2.605,1.163
-2.579,1.189
-2.553,1.214
-2.527,1.240
-2.500,1.266
-2.473,1.292
-2.447,1.318
-2.420,1.344
-2.393,1.371
-2.366,1.397
-2.338,1.424
-2.311,1.451
-2.284,1.477
-2.257,1.504
-2.229,1.531
-2.202,1.558
-2.174,1.585
-2.146,1.612
-2.119,1.639
-2.091,1.667
-2.063,1.694
-2.035,1.721
-2.008,1.748
-1.980,1.776
-1.952,1.803
-1.924,1.831
-1.896,1.858
-1.868,1.885
-1.840,1.913
-1.813,1.940
-1.785,1.968
-1.757,1.995
-1.729,2.023
-1.701,2.050
-1.674,2.077
-1.646,2.105
-1.618,2.132
-1.591,2.159
-1.563,2.186
-1.536,2.213
-1.509,2.240
-1.481,2.267
-1.454,2.294
-1.427,2.321
-1.400,2.348
-1.373,2.374
-1.346,2.401
-1.319,2.428
-1.293,2.454
-1.266,2.480
-1.240,2.506
-1.213,2.532
-1.187,2.558
-1.161,2.584
-1.135,2.610
-1.110,2.635
-1.084,2.661
-1.058,2.686
-1.033,2.711
-1.008,2.736
-0.983,2.761
-0.958,2.785
-0.934,2.810
-0.909,2.834
-0.885,2.858
-0.861,2.882
-0.837,2.905
-0.814,2.929
-0.790,2.952
-0.767,2.975
-0.744,2.998
-0.721,3.021
-0.699,3.043
-0.676,3.066
-0.654,3.088
-0.632,3.109
-0.611,3.131
-0.589,3.152
-0.568,3.173
-0.547,3.194
-0.527,3.215
-0.506,3.235
-0.486,3.255
-0.466,3.275
-0.447,3.294
-0.427,3.314
-0.408,3.333
-0.390,3.351
-0.371,3.370
-0.353,3.388
-0.335,3.406
-0.318,3.423
-0.300,3.440
-0.283,3.457
-0.267,3.474
-0.250,3.490
-0.234,3.507
-0.218,3.522
-0.203,3.538
-0.188,3.553
-0.173,3.568
-0.159,3.582
-0.144,3.596
-0.131,3.610
-0.117,3.623
-0.104,3.637
-0.091,3.649
-0.079,3.662
-0.067,3.674
-0.055,3.686
-0.044,3.697
-0.033,3.708
-0.022,3.719
-0.011,3.729
-0.001,3.740
0.008,3.749
0.017,3.759
0.026,3.768
0.035,3.776
0.043,3.784
0.051,3.792
0.058,3.800
0.066,3.807
0.072,3.814
0.079,3.820
0.085,3.826
0.090,3.832
0.095,3.837
0.100,3.842
0.105,3.846
0.109,3.851
0.113,3.854
0.116,3.858
0.119,3.861
0.121,3.863
0.124,3.866
0.125,3.867
0.127,3.869
0.128,3.870
0.129,3.871
0.129,3.871
0.129,3.871
0.128,3.871
0.127,3.870
0.126,3.869
0.125,3.867
0.123,3.865
0.120,3.863
0.118,3.860
0.114,3.857
0.111,3.853
0.107,3.850
0.103,3.845
0.098,3.841
0.093,3.836
0.088,3.830
0.082,3.824
0.076,3.818
0.069,3.812
0.062,3.805
0.055,3.798
0.048,3.790
0.040,3.782
0.031,3.774
0.023,3.765
0.014,3.756
0.004,3.747
-0.006,3.737
-0.016,3.727
-0.026,3.716
-0.037,3.705
-0.048,3.694
-0.060,3.682
-0.072,3.670
-0.084,3.658
-0.096,3.646
-0.109,3.633
-0.122,3.619
-0.136,3.606
-0.150,3.592
-0.164,3.577
