"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.933
0.767,6.932
0.765,6.930
0.762,6.927
0.758,6.924
0.753,6.919
0.747,6.913
0.741,6.906
0.733,6.898
0.724,6.889
0.714,6.879
0.703,6.868
0.691,6.856
0.678,6.843
0.664,6.829
0.649,6.814
0.633,6.798
0.616,6.781
0.598,6.763
0.580,6.744
0.560,6.724
0.539,6.703
0.517,6.681
0.494,6.658
0.471,6.635
0.446,6.610
0.420,6.584
0.394,6.557
0.366,6.530
0.338,6.501
0.309,6.472
0.279,6.441
0.248,6.410
0.216,6.378
0.183,6.345
0.149,6.311
0.115,6.276
0.079,6.241
0.043,6.204
0.006,6.167
-0.032,6.129
-0.070,6.090
-0.110,6.050
-0.150,6.009
-0.191,5.968
-0.233,5.926
-0.276,5.883
-0.319,5.839
-0.363,5.795
-0.408,5.750
-0.453,5.704
-0.499,5.657
-0.546,5.610
-0.593,5.562
-0.642,5.513
-0.690,5.464
-0.740,5.414
-0.790,5.364
-0.840,5.312
-0.892,5.261
-0.943,5.208
-0.996,5.155
-1.049,5.102
-1.102,5.048
-1.156,4.993
-1.210,4.938
-1.265,4.882
-1.321,4.826
-1.377,4.770
-1.433,4.713
-1.490,4.655
-1.547,4.597
-1.604,4.539
-1.662,4.480
-1.721,4.421
-1.779,4.361
-1.838,4.302
-1.897,4.241
-1.957,4.181
-2.017,4.120
-2.077,4.059
-2.138,3.997
-2.198,3.936
-2.259,3.874
-2.320,3.812
-2.381,3.749
-2.443,3.687
-2.504,3.624
-2.566,3.561
-2.628,3.498
-2.690,3.435
-2.752,3.372
-2.814,3.309
-2.876,3.245
-2.938,3.182
-3.001,3.118
-3.063,3.055
-3.125,2.991
-3.187,2.927
-3.249,2.864
-3.312,2.800
-3.374,2.737
-3.435,2.674
-3.497,2.610
-3.559,2.547
-3.620,2.484
-3.682,2.421
-3.743,2.358
-3.804,2.296
-3.865,2.234
-3.925,2.171
-3.986,2.109
-4.046,2.048
-4.105,1.986
-4.165,1.925
-4.224,1.864
-4.283,1.804
-4.341,1.743
-4.399,1.683
-4.457,1.624
-4.515,1.565
-4.572,1.506
-4.628,1.447
-4.684,1.389
-4.740,1.332
-4.795,1.275
-4.850,1.218
-4.904,1.162
-4.958,1.106
-5.011,1.051
-5.064,0.996
-5.116,0.942
-5.167,0.889
-5.218,0.836
-5.269,0.783
-5.319,0.731
-5.368,0.680
-5.416,0.629
-5.464,0.579
-5.511,0.530
-5.558,0.481
-5.604,0.433
-5.649,0.386
-5.693,0.339
-5.737,0.293
-5.780,0.248
-5.822,0.204
-5.864,0.160
-5.905,0.117
-5.945,0.075
-5.984,0.033
-6.022,-0.007
-6.060,-0.047
-6.096,-0.086
-6.132,-0.125
-6.167,-0.162
-6.202,-0.199
-6.235,-0.234
-6.268,-0.269
-6.299,-0.303
-6.330,-0.336
-6.360,-0.368
-6.389,-0.400
-6.417,-0.430
-6.444,-0.460
-6.470,-0.488
-6.495,-0.516
-6.520,-0.543
-6.543,-0.568
-6.566,-0.593
-6.587,-0.617
-6.608,-0.640
-6.627,-0.662
-6.646,-0.683
-6.663,-0.703
-6.680,-0.722
-6.696,-0.740
-6.710,-0.757
-6.724,-0.773
-6.736,-0.788
-6.748,-0.802
-6.759,-0.815
-6.768,-0.827
-6.777,-0.838
-6.784,-0.848
-6.791,-0.857
-6.797,-0.865
-6.801,-0.872
-6.805,-0.878
-6.807,-0.883
-6.809,-0.887
-6.809,-0.890
-6.808,-0.892
-6.807,-0.892
-6.804,-0.892
-6.800,-0.891
-6.796,-0.888
-6.790,-0.885
-6.783,-0.881
-6.776,-0.875
-6.767,-0.869
-6.757,-0.861
-6.746,-0.853
-6.734,-0.844
-6.722,-0.833
-6.708,-0.822
-6.693,-0.809
-6.677,-0.795
-6.660,-0.781
-6.643,-0.765
-6.624,-0.749
-6.604,-0.731
-6.583,-0.713
-6.562,-0.693
-6.539,-0.673
-6.515,-0.651
-6.491,-0.629
-6.465,-0.606
-6.439,-0.581
-6.411,-0.556
-6.383,-0.530
-6.354,-0.503
-6.324,-0.475
-6.293,-0.446
-6.261,-0.416
-6.228,-0.385
-6.194,-0.354
-6.160,-0.321
-6.125,-0.288
-6.088,-0.254
-6.051,-0.219
-6.013,-0.183
-5.975,-0.146
-5.935,-0.108
-5.895,-0.070
-5.854,-0.031
-5.812,0.009
-5.769,0.050
-5.726,0.092
-5.682,0.134
-5.637,0.177
-5.591,0.221
-5.545,0.266
-5.498,0.311
-5.450,0.357
-5.402,0.404
-5.353,0.451
-5.303,0.499
-5.253,0.548
-5.202,0.597
-5.150,0.647
-5.098,0.697
-5.046,0.748
-4.992,0.800
-4.938,0.852
-4.884,0.905
-4.829,0.959
-4.774,1.013
-4.718,1.067
-4.662,1.122
-4.605,1.177
-4.548,1.233
-4.490,1.289
-4.432,1.346
-4.374,1.403
-4.315,1.461
-4.255,1.519
-4.196,1.577
-4.136,1.636
-4.076,1.695
-4.015,1.754
-3.954,1.814
-3.893,1.874
-3.832,1.934
-3.770,1.995
-3.708,2.056
-3.646,2.117
-3.584,2.178
-3.522,2.239
-3.459,2.301
-3.396,2.363
-3.334,2.425
-3.271,2.487
-3.208,2.549
-3.144,2.611
-3.081,2.674
-3.018,2.736
-2.955,2.799
-2.891,2.861
-2.828,2.924
-2.765,2.986
-2.702,3.049
-2.639,3.111
-2.576,3.173
-2.513,3.236
-2.450,3.298
-2.387,3.360
-2.324,3.422
-2.262,3.484
-2.200,3.546
-2.138,3.608
-2.076,3.669
-2.014,3.730
-1.953,3.791
-1.891,3.852
-1.831,3.912
-1.770,3.973
-1.710,4.032
-1.650,4.092
-1.590,4.151
-1.531,4.210
-1.472,4.269
-1.413,4.327
-1.355,4.385
-1.297,4.443
-1.240,4.500
-1.183,4.556
-1.127,4.613
-1.071,4.668
-1.015,4.724
-0.961,4.779
-0.906,4.833
-0.852,4.887
-0.799,4.940
-0.746,4.993
-0.694,5.045
-0.642,5.096
-0.591,5.147
-0.541,5.198
-0.491,5.248
-0.442,5.297
-0.394,5.345
-0.346,5.393
-0.299,5.440
-0.252,5.487
-0.206,5.533
-0.161,5.578
-0.117,5.622
-0.074,5.666
-0.031,5.709
0.011,5.751
0.052,5.792
0.093,5.833
0.133,5.873
0.171,5.912
0.209,5.950
0.247,5.988
0.283,6.024
0.319,6.060
0.353,6.095
0.387,6.129
0.420,6.162
0.452,6.195
0.483,6.226
0.513,6.257
0.543,6.286
0.571,6.315
0.599,6.343
0.625,6.370
0.651,6.396
0.676,6.421
0.700,6.445
0.722,6.468
0.744,6.490
0.765,6.511
0.785,6.532
0.804,6.551
0.822,6.569
0.839,6.587
0.855,6.603
0.870,6.618
0.884,6.633
0.897,6.646
0.909,6.658
0.920,6.670
0.930,6.680
0.938,6.689
0.946,6.697
0.953,6.705
0.959,6.711
0.964,6.716
0.968,6.720
0.971,6.723
0.972,6.726
0.973,6.727
0.973,6.727
0.972,6.726
0.969,6.724
0.966,6.721
0.962,6.717
0.956,6.712
0.950,6.706
0.942,6.698
0.934,6.690
0.924,6.681
0.914,6.671
0.902,6.660
0.890,6.647
0.876,6.634
0.862,6.620
0.846,6.605
0.830,6.588
0.813,6.571
0.794,6.553
0.775,6.534
0.754,6.514
0.733,6.492
0.711,6.470
0.687,6.447
0.663,6.423
0.638,6.398
0.612,6.372
0.585,6.345
0.557,6.317
0.528,6.289
0.499,6.259
0.468,6.228
0.436,6.197
0.404,6.165
0.371,6.131
0.337,6.097
0.302,6.062
0.266,6.026
0.229,5.990
0.192,5.952
0.154,5.914
0.114,5.874
0.075,5.835
0.034,5.794
-0.007,5.752
-0.050,5.710
-0.093,5.667
-0.136,5.623
-0.181,5.578
-0.226,5.533
-0.271,5.487
-0.318,5.440
-0.365,5.393
-0.413,5.344
-0.461,5.296
-0.510,5.246
-0.560,5.196
-0.611,5.145
-0.661,5.094
-0.713,5.042
-0.765,4.990
-0.818,4.936
-0.871,4.883
-0.924,4.829
-0.979,4.774
-1.033,4.719
-1.089,4.663
-1.144,4.607
-1.200,4.550
-1.257,4.493
-1.314,4.435
-1.371,4.377
-1.429,4.319
-1.487,4.260
-1.545,4.200
-1.604,4.141
-1.663,4.081
-1.723,4.021
-1.783,3.960
-1.843,3.899
-1.903,3.838
-1.963,3.776
-2.024,3.715
-2.085,3.653
-2.146,3.591
-2.208,3.528
-2.269,3.466
-2.331,3.403
-2.393,3.340
-2.455,3.277
-2.517,3.214
-2.579,3.151
-2.641,3.087
-2.703,3.024
-2.766,2.960
-2.828,2.897
-2.890,2.833
-2.952,2.770
-3.015,2.706
-3.077,2.643
-3.139,2.580
-3.201,2.516
-3.263,2.453
-3.325,2.390
-3.386,2.327
-3.448,2.264
