"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
4.256,10.444
4.256,10.444
4.256,10.444
4.256,10.444
4.256,10.444
4.255,10.444
4.255,10.443
4.252,10.441
4.248,10.437
4.243,10.432
4.236,10.425
4.228,10.417
4.219,10.408
4.208,10.397
4.196,10.385
4.182,10.371
4.167,10.356
4.151,10.340
4.133,10.322
4.114,10.303
4.094,10.282
4.072,10.260
4.049,10.237
4.024,10.212
3.998,10.186
3.971,10.159
3.942,10.130
3.912,10.100
3.881,10.069
3.848,10.036
3.814,10.002
3.779,9.966
3.742,9.930
3.704,9.892
3.665,9.852
3.624,9.812
3.583,9.770
3.539,9.727
3.495,9.682
3.450,9.636
3.403,9.589
3.355,9.541
3.305,9.492
3.255,9.441
3.203,9.389
3.150,9.336
3.096,9.282
3.041,9.226
2.984,9.170
2.927,9.112
2.868,9.053
2.808,8.993
2.747,8.931
2.685,8.869
2.621,8.806
2.557,8.741
2.492,8.675
2.425,8.609
2.358,8.541
2.289,8.472
2.219,8.402
2.149,8.331
2.077,8.259
2.005,8.186
1.931,8.113
1.857,8.038
1.781,7.962
1.705,7.885
1.627,7.808
1.549,7.729
1.470,7.650
1.390,7.569
1.309,7.488
1.228,7.406
1.145,7.323
1.062,7.240
0.978,7.155
0.893,7.070
0.808,6.984
0.721,6.897
0.634,6.810
0.547,6.722
0.458,6.633
0.369,6.543
0.280,6.453
0.189,6.362
0.098,6.271
0.007,6.178
-0.086,6.086
-0.178,5.992
-0.272,5.898
-0.365,5.804
-0.460,5.709
-0.554,5.613
-0.650,5.517
-0.745,5.421
-0.842,5.324
-0.938,5.227
-1.035,5.129
-1.133,5.031
-1.230,4.932
-1.328,4.833
-1.427,4.734
-1.525,4.634
-1.624,4.534
-1.723,4.434
-1.823,4.334
-1.923,4.233
-2.023,4.132
-2.123,4.031
-2.223,3.929
-2.323,3.828
-2.424,3.726
-2.524,3.624
-2.625,3.522
-2.726,3.420
-2.827,3.318
-2.928,3.215
-3.028,3.113
-3.129,3.011
-3.230,2.908
-3.331,2.806
-3.432,2.704
-3.532,2.601
-3.633,2.499
-3.733,2.397
-3.833,2.295
-3.933,2.193
-4.033,2.092
-4.133,1.990
-4.232,1.889
-4.332,1.788
-4.431,1.687
-4.529,1.586
-4.628,1.486
-4.726,1.385
-4.823,1.286
-4.921,1.186
-5.018,1.087
-5.114,0.988
-5.211,0.890
-5.306,0.792
-5.402,0.694
-5.497,0.597
-5.591,0.500
-5.685,0.404
-5.778,0.308
-5.871,0.213
-5.963,0.118
-6.055,0.024
-6.146,-0.070
-6.237,-0.163
-6.326,-0.255
-6.416,-0.347
-6.504,-0.438
-6.592,-0.529
-6.679,-0.619
-6.766,-0.708
-6.852,-0.796
-6.937,-0.884
-7.021,-0.971
-7.104,-1.058
-7.187,-1.143
-7.269,-1.228
-7.350,-1.312
-7.430,-1.395
-7.509,-1.477
-7.588,-1.559
-7.665,-1.639
-7.742,-1.719
-7.818,-1.798
-7.893,-1.876
-7.967,-1.953
-8.040,-2.029
-8.112,-2.104
-8.183,-2.178
-8.253,-2.251
-8.322,-2.324
-8.389,-2.395
-8.456,-2.465
-8.522,-2.534
-8.587,-2.602
-8.651,-2.669
-8.713,-2.735
-8.775,-2.800
-8.835,-2.864
-8.895,-2.926
-8.953,-2.988
-9.010,-3.048
-9.065,-3.107
-9.120,-3.165
-9.174,-3.222
-9.226,-3.278
-9.277,-3.333
-9.327,-3.386
-9.376,-3.438
-9.423,-3.489
-9.469,-3.539
-9.514,-3.587
-9.558,-3.634
-9.600,-3.680
-9.641,-3.725
-9.681,-3.769
-9.720,-3.811
-9.757,-3.852
-9.793,-3.891
-9.828,-3.929
-9.861,-3.966
-9.893,-4.002
-9.924,-4.036
-9.953,-4.069
-9.981,-4.101
-10.008,-4.131
-10.033,-4.160
-10.057,-4.188
-10.080,-4.214
-10.101,-4.239
-10.121,-4.262
-10.139,-4.284
-10.156,-4.305
-10.172,-4.324
-10.186,-4.342
-10.199,-4.359
-10.211,-4.374
-10.221,-4.388
-10.230,-4.400
-10.237,-4.411
-10.243,-4.421
-10.248,-4.429
-10.251,-4.436
-10.253,-4.441
-10.253,-4.445
-10.252,-4.448
-10.250,-4.449
-10.246,-4.449
-10.241,-4.447
-10.234,-4.444
-10.226,-4.439
-10.217,-4.434
-10.206,-4.426
-10.194,-4.418
-10.180,-4.407
-10.165,-4.396
-10.149,-4.383
-10.131,-4.369
-10.112,-4.353
-10.092,-4.336
-10.070,-4.318
-10.046,-4.298
-10.022,-4.277
-9.996,-4.254
-9.969,-4.230
-9.940,-4.205
-9.910,-4.178
-9.879,-4.150
-9.846,-4.121
-9.812,-4.090
-9.777,-4.058
-9.740,-4.025
-9.702,-3.990
-9.663,-3.954
-9.622,-3.916
-9.581,-3.878
-9.537,-3.838
-9.493,-3.797
-9.448,-3.754
-9.401,-3.710
-9.353,-3.665
-9.303,-3.619
-9.253,-3.571
-9.201,-3.523
-9.148,-3.473
-9.094,-3.421
-9.038,-3.369
-8.982,-3.315
-8.924,-3.261
-8.865,-3.205
-8.805,-3.147
-8.744,-3.089
-8.682,-3.030
-8.619,-2.969
-8.554,-2.907
-8.489,-2.845
-8.422,-2.781
-8.355,-2.716
-8.286,-2.650
-8.216,-2.582
-8.146,-2.514
-8.074,-2.445
-8.001,-2.375
-7.927,-2.304
-7.853,-2.231
-7.777,-2.158
-7.701,-2.084
-7.623,-2.009
-7.545,-1.933
-7.466,-1.856
-7.386,-1.778
-7.305,-1.699
-7.223,-1.619
-7.140,-1.539
-7.057,-1.458
-6.972,-1.375
-6.887,-1.292
-6.801,-1.209
-6.715,-1.124
-6.628,-1.039
-6.540,-0.952
-6.451,-0.866
-6.362,-0.778
-6.271,-0.690
-6.181,-0.601
-6.089,-0.511
-5.998,-0.421
-5.905,-0.330
-5.812,-0.239
-5.718,-0.147
-5.624,-0.054
-5.529,0.039
-5.434,0.133
-5.338,0.227
-5.242,0.322
-5.145,0.417
-5.048,0.513
-4.951,0.609
-4.853,0.706
-4.755,0.803
-4.656,0.900
-4.557,0.998
-4.458,1.096
-4.358,1.195
-4.258,1.294
-4.158,1.393
-4.057,1.492
-3.957,1.592
-3.856,1.692
-3.755,1.792
-3.654,1.892
-3.552,1.993
-3.451,2.094
-3.349,2.194
-3.248,2.295
-3.146,2.396
-3.044,2.498
-2.942,2.599
-2.840,2.700
-2.738,2.802
-2.636,2.903
-2.535,3.004
-2.433,3.105
-2.331,3.207
-2.230,3.308
-2.128,3.409
-2.027,3.510
-1.926,3.611
-1.825,3.712
-1.724,3.812
-1.624,3.913
-1.523,4.013
-1.423,4.113
-1.323,4.212
-1.224,4.312
-1.125,4.411
-1.026,4.510
-0.927,4.609
-0.829,4.707
-0.731,4.805
-0.634,4.902
-0.537,4.999
-0.441,5.096
-0.345,5.192
-0.249,5.288
-0.154,5.383
-0.060,5.478
0.034,5.573
0.128,5.666
0.221,5.760
0.313,5.853
0.405,5.945
0.496,6.036
0.586,6.127
0.676,6.218
0.765,6.307
0.853,6.396
0.941,6.485
1.028,6.572
1.114,6.659
1.200,6.746
1.285,6.831
1.369,6.916
1.452,7.000
1.534,7.083
1.615,7.165
1.696,7.247
1.776,7.327
1.855,7.407
1.933,7.486
2.010,7.564
2.086,7.641
2.161,7.717
2.235,7.793
2.309,7.867
2.381,7.940
2.452,8.013
2.522,8.084
2.592,8.155
2.660,8.224
2.727,8.292
2.793,8.360
2.858,8.426
2.922,8.491
2.985,8.555
3.047,8.618
3.107,8.680
3.167,8.741
3.225,8.801
3.282,8.859
3.338,8.917
3.393,8.973
3.447,9.028
3.499,9.082
3.551,9.134
3.601,9.186
3.649,9.236
3.697,9.285
3.743,9.333
3.788,9.379
3.832,9.425
3.875,9.469
3.916,9.511
3.956,9.553
3.995,9.593
4.032,9.632
4.068,9.669
4.103,9.706
4.136,9.741
4.168,9.774
4.199,9.807
4.228,9.838
4.256,9.867
4.283,9.896
4.308,9.922
4.332,9.948
4.355,9.972
4.376,9.995
4.396,10.017
4.415,10.037
4.432,10.055
4.448,10.073
4.462,10.089
4.475,10.103
4.486,10.116
4.497,10.128
4.505,10.138
4.513,10.147
4.519,10.155
4.523,10.161
4.527,10.166
4.528,10.169
4.529,10.171
4.528,10.172
4.525,10.171
4.521,10.168
4.516,10.165
4.510,10.160
4.502,10.153
4.492,10.145
4.481,10.136
4.469,10.125
4.456,10.113
4.441,10.100
4.424,10.085
4.407,10.068
4.387,10.051
4.367,10.032
4.345,10.011
4.322,9.989
4.297,9.966
4.271,9.942
4.244,9.916
4.215,9.888
4.185,9.860
4.154,9.830
4.121,9.798
4.087,9.766
4.052,9.732
4.016,9.696
3.978,9.660
3.939,9.622
3.898,9.582
3.856,9.542
3.813,9.500
3.769,9.457
3.724,9.412
3.677,9.367
3.629,9.320
3.580,9.272
3.529,9.222
3.477,9.172
3.425,9.120
3.370,9.067
3.315,9.012
3.259,8.957
3.201,8.900
3.143,8.842
3.083,8.783
3.022,8.723
2.960,8.662
2.897,8.600
2.832,8.536
2.767,8.471
2.701,8.406
2.633,8.339
2.565,8.271
2.496,8.202
2.425,8.132
2.354,8.062
2.281,7.990
2.208,7.917
2.133,7.843
2.058,7.768
1.982,7.692
1.905,7.615
1.827,7.538
1.748,7.459
1.668,7.379
1.587,7.299
1.506,7.218
1.424,7.136
1.340,7.053
1.257,6.969
1.172,6.884
1.087,6.799
1.000,6.713
0.914,6.626
0.826,6.539
0.738,6.450
0.649,6.361
0.559,6.271
0.469,6.181
0.378,6.090
0.287,5.998
0.195,5.906
0.102,5.813
0.009,5.720
-0.084,5.626
-0.179,5.531
-0.273,5.436
-0.368,5.340
-0.464,5.244
-0.560,5.148
-0.656,5.051
-0.753,4.953
-0.850,4.855
-0.948,4.757
-1.046,4.658
-1.144,4.559
-1.243,4.460
-1.342,4.360
-1.441,4.260
-1.540,4.160
-1.640,4.059
-1.740,3.959
-1.840,3.857
-1.940,3.756
-2.040,3.655
-2.141,3.553
-2.241,3.451
-2.342,3.349
-2.443,3.247
-2.544,3.145
-2.645,3.043
-2.745,2.941
-2.846,2.839
-2.947,2.736
-3.048,2.634
-3.149,2.532
-3.250,2.430
-3.350,2.327
-3.451,2.225
-3.551,2.123
-3.651,2.021
-3.751,1.920
-3.851,1.818
-3.951,1.717
-4.050,1.616
-4.150,1.515
-4.248,1.414
-4.347,1.313
-4.445,1.213
-4.543,1.113
-4.641,1.014
-4.738,0.914
-4.835,0.815
-4.932,0.717
-5.028,0.619
-5.123,0.521
-5.219,0.423
-5.313,0.327
-5.408,0.230
-5.501,0.134
-5.594,0.039
-5.687,-0.056
-5.779,-0.151
-5.871,-0.245
-5.962,-0.338
-6.052,-0.431
-6.141,-0.523
-6.230,-0.614
-6.319,-0.705
-6.406,-0.795
-6.493,-0.885
-6.580,-0.973
-6.665,-1.062
-6.750,-1.149
-6.834,-1.236
-6.917,-1.321
-6.999,-1.407
-7.081,-1.491
-7.162,-1.574
-7.242,-1.657
-7.321,-1.739
-7.399,-1.820
-7.476,-1.900
-7.552,-1.979
-7.628,-2.058
-7.702,-2.135
-7.776,-2.212
-7.848,-2.287
-7.920,-2.362
-7.991,-2.435
-8.060,-2.508
-8.129,-2.580
-8.196,-2.650
-8.263,-2.720
-8.328,-2.788
-8.393,-2.856
-8.456,-2.922
-8.518,-2.988
-8.579,-3.052
-8.639,-3.115
-8.698,-3.177
-8.756,-3.238
-8.813,-3.298
-8.868,-3.356
-8.922,-3.414
-8.975,-3.470
-9.027,-3.525
-9.078,-3.579
-9.127,-3.632
-9.175,-3.683
-9.222,-3.734
-9.268,-3.783
-9.312,-3.831
-9.356,-3.877
-9.397,-3.922
-9.438,-3.966
-9.478,-4.009
-9.516,-4.051
-9.552,-4.091
-9.588,-4.130
-9.622,-4.167
-9.655,-4.204
-9.686,-4.238
-9.717,-4.272
-9.745,-4.304
-9.773,-4.335
-9.799,-4.365
-9.824,-4.393
-9.847,-4.420
-9.869,-4.445
-9.890,-4.470
-9.909,-4.492
-9.927,-4.514
-9.944,-4.534
-9.959,-4.552
-9.973,-4.570
-9.985,-4.585
-9.996,-4.600
-10.006,-4.613
-10.014,-4.625
-10.021,-4.635
-10.027,-4.644
-10.031,-4.651
-10.033,-4.657
-10.035,-4.662
-10.034,-4.665
-10.033,-4.667
-10.030,-4.667
-10.025,-4.666
-10.020,-4.664
-10.013,-4.660
-10.004,-4.655
-9.994,-4.648
-9.983,-4.640
-9.970,-4.631
-9.956,-4.620
-9.940,-4.608
-9.924,-4.594
-9.905,-4.579
-9.886,-4.563
-9.865,-4.545
-9.842,-4.526
-9.818,-4.505
-9.793,-4.483
-9.767,-4.460
-9.739,-4.436
-9.710,-4.409
-9.679,-4.382
-9.647,-4.353
-9.614,-4.323
-9.580,-4.292
-9.544,-4.259
-9.507,-4.225
-9.468,-4.190
-9.429,-4.153
-9.388,-4.115
-9.345,-4.076
-9.302,-4.035
-9.257,-3.993
-9.211,-3.950
-9.164,-3.905
-9.115,-3.860
-9.065,-3.813
-9.014,-3.765
-8.962,-3.715
-8.909,-3.665
-8.854,-3.613
-8.798,-3.560
-8.741,-3.505
-8.683,-3.450
-8.624,-3.393
-8.563,-3.335
-8.502,-3.277
-8.439,-3.216
-8.375,-3.155
-8.311,-3.093
-8.245,-3.030
-8.178,-2.965
-8.110,-2.900
-8.041,-2.833
-7.971,-2.765
-7.900,-2.696
-7.827,-2.627
-7.754,-2.556
-7.680,-2.484
-7.605,-2.411
-7.529,-2.338
-7.452,-2.263
-7.375,-2.187
-7.296,-2.111
-7.216,-2.033
-7.136,-1.955
-7.055,-1.876
-6.973,-1.796
-6.890,-1.715
-6.806,-1.633
-6.721,-1.550
-6.636,-1.467
-6.550,-1.382
-6.463,-1.297
-6.376,-1.212
-6.287,-1.125
-6.198,-1.038
-6.109,-0.950
-6.018,-0.861
-5.928,-0.772
-5.836,-0.682
-5.744,-0.592
-5.651,-0.500
-5.558,-0.408
-5.464,-0.316
-5.370,-0.223
-5.275,-0.130
-5.179,-0.035
-5.083,0.059
-4.987,0.154
-4.890,0.250
-4.793,0.346
-4.695,0.442
-4.597,0.539
-4.499,0.636
-4.400,0.734
-4.301,0.832
-4.202,0.930
-4.102,1.029
-4.002,1.128
-3.902,1.228
-3.801,1.327
-3.701,1.427
-3.600,1.527
-3.499,1.627
-3.397,1.728
-3.296,1.828
-3.195,1.929
-3.093,2.030
-2.991,2.131
-2.890,2.233
-2.788,2.334
-2.686,2.435
-2.584,2.536
-2.482,2.638
-2.381,2.739
-2.279,2.841
-2.177,2.942
-2.076,3.043
-1.974,3.144
-1.873,3.246
-1.772,3.347
-1.671,3.447
-1.570,3.548
-1.469,3.649
-1.369,3.749
-1.269,3.849
-1.169,3.949
-1.069,4.049
-0.970,4.148
-0.871,4.247
-0.772,4.346
-0.674,4.444
-0.576,4.542
-0.478,4.640
-0.381,4.738
-0.285,4.834
-0.188,4.931
-0.093,5.027
0.003,5.123
0.098,5.218
0.192,5.313
0.285,5.407
0.379,5.500
0.471,5.594
0.563,5.686
0.655,5.778
0.745,5.869
0.835,5.960
0.925,6.050
1.014,6.140
1.102,6.228
1.189,6.316
1.276,6.404
1.362,6.490
1.447,6.576
1.531,6.662
1.615,6.746
1.697,6.830
1.779,6.912
1.860,6.994
1.940,7.075
2.020,7.156
2.098,7.235
2.176,7.314
2.252,7.391
2.328,7.468
2.403,7.544
2.477,7.619
2.549,7.693
2.621,7.766
2.692,7.838
2.762,7.909
2.831,7.979
2.898,8.048
2.965,8.116
3.031,8.182
3.095,8.248
3.159,8.313
3.221,8.377
3.282,8.439
3.342,8.500
3.401,8.561
3.459,8.620
3.516,8.678
3.571,8.735
3.625,8.790
3.678,8.845
3.730,8.898
3.781,8.950
3.830,9.001
3.879,9.051
3.926,9.100
3.971,9.147
4.016,9.193
4.059,9.237
4.101,9.281
4.142,9.323
4.181,9.364
4.219,9.404
4.256,9.442
4.291,9.479
4.325,9.515
4.358,9.549
4.390,9.582
4.420,9.614
4.448,9.644
4.476,9.673
4.502,9.701
4.527,9.727
4.550,9.752
4.572,9.776
4.593,9.798
4.612,9.819
4.630,9.838
4.646,9.856
4.661,9.873
4.675,9.888
4.687,9.902
4.698,9.915
4.708,9.926
4.716,9.936
4.723,9.944
4.728,9.951
4.732,9.956
4.735,9.960
4.736,9.963
4.735,9.965
4.734,9.964
4.731,9.963
4.726,9.960
4.720,9.956
4.713,9.950
4.704,9.943
4.694,9.934
4.683,9.924
4.670,9.913
4.656,9.900
4.640,9.886
4.623,9.871
4.605,9.854
4.585,9.835
4.564,9.816
4.542,9.795
4.518,9.772
4.492,9.748
4.466,9.723
4.438,9.697
4.409,9.669
4.378,9.640
4.346,9.609
4.313,9.577
4.278,9.544
4.242,9.509
4.205,9.473
4.167,9.436
4.127,9.397
4.086,9.357
4.044,9.316
4.000,9.274
3.955,9.230
3.909,9.185
3.862,9.139
3.813,9.091
3.763,9.043
3.712,8.993
3.660,8.942
3.607,8.889
3.552,8.836
3.496,8.781
3.439,8.725
3.381,8.668
3.322,8.609
3.262,8.550
3.200,8.489
3.138,8.427
3.074,8.364
3.009,8.301
2.943,8.235
2.877,8.169
2.809,8.102
2.740,8.034
2.670,7.964
2.599,7.894
2.527,7.823
2.454,7.750
2.380,7.677
2.305,7.603
2.230,7.527
2.153,7.451
2.075,7.374
1.997,7.296
1.918,7.217
1.837,7.137
1.756,7.056
1.674,6.975
1.592,6.892
1.508,6.809
1.424,6.725
1.339,6.640
1.253,6.554
1.167,6.468
1.080,6.381
0.992,6.293
0.903,6.204
0.814,6.115
0.724,6.025
0.634,5.934
0.542,5.843
0.451,5.751
0.358,5.658
0.266,5.565
0.172,5.472
0.078,5.377
-0.016,5.283
-0.111,5.187
-0.206,5.092
-0.302,4.995
-0.377,4.920
