"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.659,8.841
2.658,8.840
2.655,8.837
2.650,8.832
2.643,8.825
2.635,8.817
2.625,8.807
2.613,8.795
2.599,8.781
2.584,8.765
2.566,8.748
2.547,8.729
2.527,8.709
2.504,8.686
2.480,8.662
2.454,8.636
2.427,8.608
2.397,8.579
2.366,8.548
2.334,8.515
2.299,8.481
2.263,8.444
2.226,8.407
2.187,8.367
2.146,8.326
2.103,8.283
2.059,8.239
2.013,8.193
1.966,8.146
1.917,8.097
1.867,8.046
1.815,7.994
1.761,7.940
1.706,7.885
1.650,7.828
1.592,7.770
1.533,7.711
1.472,7.650
1.410,7.587
1.346,7.523
1.281,7.458
1.215,7.392
1.147,7.324
1.078,7.254
1.008,7.184
0.937,7.112
0.864,7.039
0.790,6.965
0.715,6.889
0.639,6.813
0.561,6.735
0.483,6.656
0.403,6.576
0.322,6.494
0.241,6.412
0.158,6.329
0.074,6.245
-0.011,6.159
-0.096,6.073
-0.183,5.986
-0.270,5.898
-0.359,5.809
-0.448,5.719
-0.538,5.628
-0.629,5.537
-0.720,5.445
-0.812,5.352
-0.905,5.258
-0.999,5.164
-1.093,5.069
-1.188,4.973
-1.283,4.877
-1.379,4.780
-1.475,4.683
-1.572,4.585
-1.670,4.487
-1.768,4.388
-1.866,4.289
-1.964,4.189
-2.063,4.089
-2.162,3.989
-2.262,3.888
-2.361,3.787
-2.461,3.686
-2.561,3.585
-2.661,3.483
-2.762,3.382
-2.862,3.280
-2.962,3.178
-3.063,3.076
-3.163,2.974
-3.264,2.872
-3.364,2.770
-3.464,2.669
-3.564,2.567
-3.664,2.465
-3.764,2.364
-3.863,2.263
-3.962,2.162
-4.061,2.061
-4.160,1.961
-4.258,1.861
-4.356,1.761
-4.453,1.662
-4.550,1.563
-4.646,1.464
-4.742,1.367
-4.838,1.269
-4.932,1.172
-5.027,1.076
-5.120,0.980
-5.213,0.885
-5.305,0.790
-5.397,0.696
-5.488,0.603
-5.578,0.511
-5.667,0.419
-5.755,0.329
-5.843,0.239
-5.930,0.150
-6.015,0.061
-6.100,-0.026
-6.184,-0.112
-6.267,-0.198
-6.349,-0.282
-6.430,-0.366
-6.510,-0.448
