"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
1.363,7.537
1.363,7.537
1.363,7.537
1.363,7.537
1.363,7.537
1.363,7.536
1.363,7.536
1.361,7.534
1.359,7.532
1.356,7.529
1.352,7.525
1.347,7.520
1.341,7.514
1.335,7.508
1.327,7.500
1.319,7.492
1.310,7.483
1.300,7.473
1.290,7.462
1.278,7.451
1.266,7.438
1.252,7.425
1.238,7.411
1.223,7.396
1.208,7.380
1.191,7.363
1.174,7.346
1.156,7.328
1.137,7.309
1.117,7.289
1.096,7.268
1.075,7.247
1.053,7.225
1.030,7.201
1.006,7.178
0.982,7.153
0.956,7.128
0.930,7.101
0.904,7.074
0.876,7.047
0.848,7.018
0.819,6.989
0.789,6.959
0.758,6.928
0.727,6.897
0.695,6.865
0.662,6.832
0.629,6.798
0.595,6.764
0.560,6.729
0.524,6.693
0.488,6.656
0.451,6.619
0.414,6.581
0.375,6.543
0.336,6.504
0.297,6.464
0.257,6.424
0.216,6.382
0.175,6.341
0.132,6.298
0.090,6.255
0.047,6.212
0.003,6.167
-0.042,6.123
-0.087,6.077
-0.132,6.031
-0.179,5.985
-0.225,5.938
-0.272,5.890
-0.320,5.842
-0.368,5.793
-0.417,5.744
-0.467,5.694
-0.516,5.644
-0.567,5.593
-0.617,5.542
-0.669,5.490
-0.720,5.438
-0.772,5.385
-0.825,5.332
-0.878,5.279
-0.931,5.225
-0.985,5.170
-1.039,5.115
-1.094,5.060
-1.149,5.005
-1.204,4.949
-1.260,4.892
-1.316,4.836
-1.372,4.779
-1.428,4.721
-1.485,4.663
-1.543,4.605
-1.600,4.547
-1.658,4.489
-1.716,4.430
-1.774,4.371
-1.833,4.311
-1.891,4.251
-1.950,4.192
-2.009,4.131
-2.069,4.071
-2.128,4.011
-2.188,3.950
-2.248,3.889
-2.308,3.828
-2.368,3.767
-2.428,3.705
-2.489,3.644
-2.549,3.582
-2.610,3.521
-2.670,3.459
-2.731,3.397
-2.792,3.335
-2.853,3.273
-2.913,3.211
-2.974,3.149
-3.035,3.086
-3.096,3.024
-3.157,2.962
-3.218,2.900
-3.278,2.838
-3.339,2.776
-3.400,2.714
-3.460,2.651
-3.521,2.590
-3.581,2.528
-3.641,2.466
-3.702,2.404
-3.762,2.343
-3.821,2.281
-3.881,2.220
-3.941,2.159
-4.000,2.098
-4.059,2.037
-4.118,1.976
-4.177,1.916
-4.235,1.855
-4.294,1.795
-4.352,1.736
-4.410,1.676
-4.467,1.617
-4.524,1.558
-4.581,1.499
-4.638,1.440
-4.694,1.382
-4.750,1.324
-4.806,1.267
-4.861,1.210
-4.916,1.153
-4.971,1.096
-5.025,1.040
-5.079,0.984
-5.132,0.929
-5.185,0.874
-5.238,0.819
-5.290,0.765
-5.341,0.711
-5.393,0.658
-5.443,0.605
-5.494,0.552
-5.544,0.500
-5.593,0.449
-5.642,0.398
-5.690,0.347
-5.738,0.297
-5.785,0.248
-5.832,0.199
-5.878,0.150
-5.924,0.102
-5.969,0.055
-6.014,0.008
-6.058,-0.038
-6.101,-0.084
-6.144,-0.129
-6.186,-0.174
-6.227,-0.218
-6.268,-0.261
-6.309,-0.304
-6.348,-0.346
-6.387,-0.387
