"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.691E-8,4.200
8.955E-9,4.200
-7.489E-8,4.200
-6.621E-7,4.200
-5.444E-6,4.200
-4.697E-5,4.200
-4.162E-4,4.200
-0.001,4.199
-0.003,4.197
-0.005,4.195
-0.008,4.192
-0.011,4.189
-0.015,4.185
-0.019,4.181
-0.024,4.176
-0.029,4.171
-0.035,4.165
-0.042,4.158
-0.049,4.151
-0.056,4.143
-0.064,4.135
-0.073,4.127
-0.082,4.117
-0.092,4.107
-0.102,4.097
-0.113,4.086
-0.125,4.075
-0.136,4.063
-0.149,4.050
-0.162,4.037
-0.175,4.024
-0.189,4.010
-0.204,3.995
-0.218,3.980
-0.234,3.964
-0.250,3.948
-0.266,3.932
-0.283,3.915
-0.301,3.897
-0.318,3.879
-0.337,3.861
-0.356,3.842
-0.375,3.822
-0.395,3.802
-0.415,3.782
-0.435,3.761
-0.457,3.740
-0.478,3.718
-0.500,3.696
-0.522,3.673
-0.545,3.650
-0.568,3.627
-0.592,3.603
-0.616,3.579
-0.640,3.554
-0.665,3.529
-0.690,3.504
-0.716,3.478
-0.741,3.452
-0.768,3.425
-0.794,3.398
-0.821,3.371
-0.848,3.343
-0.876,3.315
-0.904,3.287
-0.932,3.258
-0.961,3.229
-0.989,3.200
-1.018,3.171
-1.048,3.141
-1.078,3.111
-1.107,3.080
-1.138,3.050
-1.168,3.019
-1.199,2.988
-1.230,2.956
-1.261,2.925
-1.292,2.893
-1.324,2.861
-1.355,2.828
-1.387,2.796
-1.420,2.763
-1.452,2.730
-1.484,2.697
-1.517,2.664
-1.550,2.631
-1.583,2.597
-1.616,2.563
-1.649,2.530
-1.682,2.496
-1.716,2.462
-1.749,2.428
-1.783,2.393
-1.816,2.359
-1.850,2.325
-1.884,2.290
-1.918,2.256
-1.951,2.221
-1.985,2.186
-2.019,2.152
-2.053,2.117
-2.087,2.082
-2.121,2.048
-2.155,2.013
-2.189,1.978
-2.223,1.944
-2.256,1.909
-2.290,1.875
-2.324,1.840
-2.357,1.806
-2.391,1.771
-2.424,1.737
-2.458,1.703
-2.491,1.668
-2.524,1.634
-2.557,1.601
-2.590,1.567
-2.623,1.533
-2.655,1.500
-2.688,1.466
-2.720,1.433
-2.752,1.400
-2.784,1.367
-2.816,1.334
-2.847,1.302
-2.879,1.270
-2.910,1.237
-2.941,1.206
-2.971,1.174
-3.002,1.143
-3.032,1.111
-3.061,1.081
-3.091,1.050
-3.120,1.020
-3.149,0.989
-3.178,0.960
-3.207,0.930
-3.235,0.901
-3.263,0.872
-3.290,0.843
-3.317,0.815
-3.344,0.787
-3.371,0.760
-3.397,0.732
-3.422,0.705
-3.448,0.679
-3.473,0.653
-3.498,0.627
-3.522,0.601
-3.546,0.576
-3.569,0.552
-3.592,0.527
-3.615,0.504
-3.637,0.480
-3.659,0.457
-3.680,0.435
-3.701,0.412
-3.722,0.391
-3.742,0.369
-3.762,0.349
-3.781,0.328
-3.799,0.308
-3.818,0.289
-3.835,0.270
-3.853,0.251
-3.869,0.233
-3.886,0.216
-3.902,0.199
-3.917,0.182
-3.932,0.166
-3.946,0.151
-3.960,0.136
-3.973,0.121
-3.986,0.107
-3.998,0.093
-4.010,0.080
-4.021,0.068
-4.032,0.056
-4.042,0.045
-4.052,0.034
-4.061,0.023
-4.069,0.013
-4.077,0.004
-4.085,-0.004
-4.092,-0.013
-4.098,-0.020
-4.104,-0.027
-4.109,-0.034
-4.114,-0.040
-4.118,-0.045
-4.122,-0.050
-4.125,-0.055
-4.127,-0.058
-4.129,-0.061
-4.131,-0.064
-4.131,-0.066
-4.132,-0.068
-4.131,-0.069
-4.131,-0.069
-4.129,-0.069
-4.127,-0.068
-4.125,-0.067
-4.122,-0.065
-4.118,-0.063
-4.114,-0.060
-4.109,-0.056
-4.104,-0.052
-4.098,-0.047
-4.091,-0.042
-4.084,-0.036
-4.077,-0.030
-4.069,-0.023
-4.060,-0.016
-4.051,-0.008
-4.041,0.001
-4.031,0.010
-4.020,0.019
-4.009,0.029
-3.997,0.040
-3.985,0.051
-3.972,0.063
-3.959,0.075
-3.945,0.088
-3.931,0.101
-3.916,0.115
-3.900,0.129
-3.884,0.144
-3.868,0.159
-3.851,0.175
-3.834,0.192
-3.816,0.208
-3.797,0.226
-3.779,0.243
-3.759,0.262
-3.740,0.280
-3.719,0.300
-3.699,0.319
-3.678,0.339
-3.656,0.360
-3.634,0.381
-3.612,0.402
-3.589,0.424
-3.566,0.446
-3.542,0.469
-3.518,0.492
-3.493,0.516
-3.469,0.540
-3.443,0.564
-3.418,0.589
-3.392,0.614
-3.365,0.639
-3.339,0.665
-3.312,0.691
-3.284,0.718
-3.256,0.745
-3.228,0.772
-3.200,0.799
-3.171,0.827
-3.142,0.855
-3.113,0.884
-3.083,0.913
-3.053,0.942
-3.023,0.971
-2.993,1.001
-2.962,1.031
-2.931,1.061
-2.900,1.092
-2.868,1.122
-2.837,1.153
-2.805,1.184
-2.773,1.216
-2.740,1.248
-2.708,1.279
-2.675,1.311
-2.642,1.344
-2.609,1.376
-2.576,1.408
-2.543,1.441
-2.509,1.474
-2.475,1.507
-2.442,1.540
-2.408,1.574
-2.374,1.607
-2.340,1.640
-2.306,1.674
-2.271,1.708
-2.237,1.741
-2.203,1.775
-2.168,1.809
-2.134,1.843
-2.099,1.877
-2.065,1.911
-2.030,1.945
-1.996,1.979
-1.961,2.013
-1.927,2.047
-1.892,2.082
-1.858,2.116
-1.823,2.150
-1.789,2.184
-1.755,2.217
-1.720,2.251
-1.686,2.285
-1.652,2.319
-1.618,2.353
-1.584,2.386
-1.550,2.420
-1.517,2.453
-1.483,2.486
-1.450,2.519
-1.417,2.552
-1.384,2.585
-1.351,2.618
-1.318,2.650
-1.285,2.682
-1.253,2.715
-1.221,2.747
-1.189,2.778
-1.157,2.810
-1.125,2.841
-1.094,2.872
-1.063,2.903
-1.032,2.934
-1.002,2.964
-0.971,2.994
-0.941,3.024
-0.912,3.054
-0.882,3.083
-0.853,3.112
-0.824,3.141
-0.796,3.169
-0.768,3.197
-0.740,3.225
-0.712,3.252
-0.685,3.279
-0.658,3.306
-0.632,3.333
-0.605,3.359
-0.580,3.384
-0.554,3.410
-0.529,3.435
-0.505,3.459
-0.481,3.483
-0.457,3.507
-0.433,3.530
-0.410,3.553
-0.388,3.576
-0.366,3.598
-0.344,3.620
-0.323,3.641
-0.302,3.662
-0.282,3.682
-0.262,3.702
-0.242,3.721
-0.223,3.740
-0.205,3.759
-0.187,3.777
-0.169,3.795
-0.152,3.812
-0.135,3.828
-0.119,3.844
-0.104,3.860
-0.089,3.875
-0.074,3.890
-0.060,3.904
-0.046,3.917
-0.033,3.930
-0.021,3.943
-0.009,3.955
0.003,3.967
0.013,3.977
0.024,3.988
0.034,3.998
0.043,4.007
0.052,4.016
0.060,4.024
0.068,4.032
0.075,4.039
0.081,4.046
0.088,4.052
0.093,4.058
0.098,4.063
0.102,4.067
0.106,4.071
0.109,4.074
0.112,4.077
0.114,4.079
0.116,4.081
0.117,4.082
0.117,4.082
0.117,4.082
0.117,4.082
0.116,4.081
0.114,4.079
0.112,4.077
0.109,4.074
0.105,4.070
0.101,4.066
0.097,4.062
0.092,4.057
0.086,4.051
0.080,4.045
0.073,4.038
0.066,4.031
0.058,4.023
0.050,4.015
0.041,4.006
0.031,3.996
0.021,3.986
0.011,3.976
-3.252E-4,3.965
-0.012,3.953
-0.024,3.941
-0.037,3.928
-0.050,3.915
-0.063,3.901
-0.078,3.887
-0.092,3.872
-0.107,3.857
-0.123,3.841
-0.139,3.825
-0.156,3.808
-0.173,3.791
-0.191,3.773
-0.209,3.755
-0.227,3.736
-0.246,3.717
-0.266,3.698
-0.286,3.678
-0.306,3.657
-0.327,3.636
-0.348,3.615
-0.370,3.593
-0.392,3.570
-0.414,3.548
-0.437,3.525
-0.461,3.501
-0.484,3.477
-0.508,3.453
-0.533,3.428
-0.558,3.403
-0.583,3.377
-0.609,3.351
-0.635,3.325
-0.661,3.298
-0.688,3.271
-0.715,3.244
-0.742,3.216
-0.770,3.188
-0.798,3.160
-0.827,3.131
-0.855,3.102
-0.884,3.073
-0.913,3.043
-0.943,3.013
-0.973,2.983
-1.003,2.952
-1.033,2.922
-1.064,2.891
-1.094,2.859
-1.125,2.828
-1.157,2.796
-1.188,2.764
-1.220,2.732
-1.252,2.700
-1.284,2.667
-1.316,2.635
-1.348,2.602
-1.381,2.569
-1.414,2.535
-1.446,2.502
-1.479,2.468
