"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.082,6.218
0.082,6.218
0.082,6.218
0.082,6.218
0.082,6.218
0.082,6.218
0.081,6.218
0.080,6.216
0.078,6.214
0.075,6.212
0.072,6.208
0.068,6.204
0.063,6.199
0.058,6.194
0.051,6.188
0.045,6.181
0.037,6.173
0.029,6.165
0.020,6.156
0.010,6.146
-0.001,6.135
-0.012,6.124
-0.023,6.112
-0.036,6.100
-0.049,6.086
-0.063,6.072
-0.078,6.058
-0.093,6.042
-0.109,6.026
-0.125,6.010
-0.142,5.992
-0.160,5.974
-0.179,5.956
-0.198,5.936
-0.218,5.916
-0.238,5.896
-0.260,5.874
-0.281,5.852
-0.304,5.830
-0.327,5.806
-0.350,5.783
-0.375,5.758
-0.399,5.733
-0.425,5.707
-0.451,5.681
-0.478,5.654
-0.505,5.626
-0.533,5.598
-0.561,5.570
-0.590,5.540
-0.619,5.511
-0.649,5.480
-0.680,5.449
-0.711,5.418
-0.743,5.386
-0.775,5.353
-0.808,5.320
-0.841,5.286
-0.875,5.252
-0.909,5.218
-0.943,5.183
-0.978,5.147
-1.014,5.111
-1.050,5.074
-1.087,5.037
-1.124,5.000
-1.161,4.962
-1.199,4.923
-1.237,4.885
-1.276,4.845
-1.315,4.806
-1.354,4.766
-1.394,4.725
-1.434,4.684
-1.475,4.643
-1.515,4.601
-1.557,4.560
-1.598,4.517
-1.640,4.475
-1.682,4.432
-1.725,4.388
-1.768,4.345
-1.811,4.301
-1.854,4.257
-1.898,4.212
-1.942,4.167
-1.986,4.122
-2.030,4.077
-2.075,4.032
-2.119,3.986
-2.164,3.940
-2.210,3.894
-2.255,3.848
-2.301,3.801
-2.346,3.754
-2.392,3.707
-2.438,3.660
-2.484,3.613
-2.531,3.566
-2.577,3.518
-2.623,3.471
-2.670,3.423
-2.717,3.375
-2.763,3.327
-2.810,3.280
-2.857,3.232
-2.904,3.184
-2.951,3.135
-2.997,3.087
-3.044,3.039
-3.091,2.991
-3.138,2.943
-3.185,2.895
-3.232,2.847
-3.278,2.799
-3.325,2.751
-3.371,2.703
-3.418,2.655
-3.464,2.607
-3.511,2.559
-3.557,2.512
-3.603,2.464
-3.649,2.417
-3.695,2.369
-3.740,2.322
-3.786,2.275
-3.831,2.229
-3.876,2.182
-3.921,2.136
-3.966,2.089
-4.010,2.043
-4.054,1.997
-4.098,1.952
-4.142,1.907
-4.185,1.861
-4.229,1.817
-4.271,1.772
-4.314,1.728
-4.356,1.684
-4.398,1.640
-4.440,1.597
-4.481,1.553
-4.522,1.511
-4.563,1.468
-4.603,1.426
-4.643,1.384
-4.683,1.343
-4.722,1.302
-4.761,1.261
-4.799,1.221
-4.837,1.181
-4.875,1.142
-4.912,1.103
-4.948,1.064
-4.985,1.026
-5.020,0.989
-5.056,0.951
-5.091,0.915
-5.125,0.878
-5.159,0.842
-5.192,0.807
-5.225,0.772
-5.257,0.738
-5.289,0.704
-5.321,0.671
-5.351,0.638
-5.382,0.606
-5.411,0.574
-5.440,0.543
-5.469,0.512
-5.497,0.482
-5.524,0.453
-5.551,0.424
-5.578,0.395
-5.603,0.368
-5.628,0.341
-5.653,0.314
-5.677,0.288
-5.700,0.263
-5.723,0.238
-5.745,0.214
-5.766,0.190
-5.787,0.167
-5.807,0.145
-5.826,0.124
-5.845,0.103
-5.863,0.082
-5.881,0.063
-5.898,0.044
-5.914,0.026
-5.929,0.008
-5.944,-0.009
-5.958,-0.025
-5.972,-0.041
-5.984,-0.056
-5.996,-0.070
-6.008,-0.084
-6.018,-0.096
-6.028,-0.109
-6.038,-0.120
-6.046,-0.131
-6.054,-0.141
-6.061,-0.150
-6.068,-0.159
-6.074,-0.167
-6.079,-0.174
-6.083,-0.181
-6.087,-0.186
-6.090,-0.191
-6.092,-0.196
-6.094,-0.200
-6.094,-0.202
-6.094,-0.205
-6.094,-0.206
-6.092,-0.207
-6.090,-0.207
-6.088,-0.206
-6.084,-0.205
-6.080,-0.203
-6.075,-0.200
-6.069,-0.197
-6.063,-0.192
-6.056,-0.187
-6.048,-0.182
-6.040,-0.175
-6.031,-0.168
-6.021,-0.161
-6.010,-0.152
-5.999,-0.143
-5.987,-0.133
-5.974,-0.122
-5.961,-0.111
-5.947,-0.099
-5.932,-0.086
-5.917,-0.073
-5.901,-0.059
-5.884,-0.044
-5.867,-0.029
-5.849,-0.013
-5.830,0.004
-5.811,0.021
-5.791,0.040
-5.770,0.058
-5.749,0.078
-5.727,0.098
-5.704,0.118
-5.681,0.140
-5.657,0.162
-5.632,0.184
-5.607,0.208
-5.582,0.231
-5.555,0.256
-5.528,0.281
-5.501,0.307
-5.473,0.333
-5.444,0.360
-5.415,0.387
-5.385,0.415
-5.355,0.444
-5.324,0.473
-5.293,0.503
-5.261,0.533
-5.228,0.564
-5.195,0.595
-5.161,0.627
-5.127,0.659
-5.093,0.692
-5.058,0.726
-5.022,0.760
-4.986,0.794
-4.950,0.829
-4.913,0.864
-4.875,0.900
-4.838,0.937
-4.799,0.973
-4.761,1.011
-4.721,1.048
-4.682,1.086
-4.642,1.125
-4.602,1.164
-4.561,1.203
-4.520,1.243
-4.478,1.283
-4.437,1.323
-4.394,1.364
-4.352,1.405
-4.309,1.446
-4.266,1.488
-4.223,1.530
-4.179,1.573
-4.135,1.616
-4.091,1.659
-4.046,1.702
-4.001,1.746
-3.956,1.790
-3.911,1.834
-3.865,1.878
-3.819,1.923
-3.773,1.967
-3.727,2.013
-3.681,2.058
-3.634,2.103
-3.588,2.149
-3.541,2.195
-3.494,2.241
-3.447,2.287
-3.399,2.333
-3.352,2.379
-3.305,2.426
-3.257,2.473
-3.209,2.519
-3.162,2.566
-3.114,2.613
-3.066,2.660
-3.018,2.707
-2.970,2.754
-2.923,2.801
-2.875,2.848
-2.827,2.895
-2.779,2.942
-2.731,2.989
-2.683,3.036
-2.635,3.083
-2.588,3.130
-2.540,3.177
-2.492,3.224
-2.445,3.271
-2.398,3.318
-2.350,3.364
-2.303,3.411
-2.256,3.457
-2.209,3.504
-2.163,3.550
-2.116,3.596
-2.070,3.641
-2.024,3.687
-1.978,3.733
-1.932,3.778
-1.886,3.823
-1.841,3.868
-1.796,3.912
-1.751,3.957
-1.707,4.001
-1.662,4.045
-1.618,4.089
-1.574,4.132
-1.531,4.175
-1.488,4.218
-1.445,4.260
-1.403,4.302
-1.360,4.344
-1.319,4.386
-1.277,4.427
-1.236,4.468
-1.195,4.508
-1.155,4.548
-1.115,4.588
-1.076,4.627
-1.036,4.666
-0.998,4.705
