"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.336E-8,3.800
1.840E-8,3.800
-2.649E-8,3.800
-3.409E-7,3.800
-2.901E-6,3.800
-2.513E-5,3.800
-2.228E-4,3.800
-0.001,3.799
-0.002,3.798
-0.003,3.797
-0.004,3.796
-0.006,3.794
-0.008,3.792
-0.010,3.790
-0.013,3.787
-0.016,3.784
-0.019,3.781
-0.022,3.778
-0.026,3.774
-0.030,3.770
-0.035,3.765
-0.039,3.761
-0.044,3.756
-0.049,3.750
-0.055,3.745
-0.061,3.739
-0.067,3.733
-0.073,3.726
-0.080,3.719
-0.087,3.712
-0.094,3.705
-0.102,3.697
-0.110,3.690
-0.118,3.681
-0.126,3.673
-0.135,3.664
-0.144,3.655
-0.153,3.646
-0.163,3.636
-0.172,3.626
-0.182,3.616
-0.193,3.606
-0.203,3.595
-0.214,3.584
-0.225,3.573
-0.237,3.562
-0.248,3.550
-0.260,3.538
-0.272,3.525
-0.285,3.513
-0.297,3.500
-0.310,3.487
-0.323,3.474
-0.337,3.460
-0.350,3.446
-0.364,3.432
-0.378,3.418
-0.393,3.404
-0.407,3.389
-0.422,3.374
-0.437,3.359
-0.453,3.343
-0.468,3.327
-0.484,3.311
-0.500,3.295
-0.516,3.279
-0.532,3.262
-0.549,3.245
-0.566,3.228
-0.583,3.211
-0.600,3.194
-0.617,3.176
-0.635,3.158
-0.653,3.140
-0.671,3.122
-0.689,3.103
-0.708,3.085
-0.726,3.066
-0.745,3.047
-0.764,3.027
-0.783,3.008
-0.802,2.988
-0.822,2.969
-0.841,2.949
-0.861,2.929
-0.881,2.908
-0.901,2.888
-0.921,2.867
-0.942,2.846
-0.962,2.826
-0.983,2.805
-1.004,2.783
-1.025,2.762
-1.046,2.740
-1.067,2.719
-1.089,2.697
-1.110,2.675
-1.132,2.653
-1.153,2.631
-1.175,2.609
-1.197,2.586
-1.219,2.564
-1.241,2.541
-1.264,2.518
-1.286,2.496
-1.308,2.473
-1.331,2.450
-1.354,2.427
-1.376,2.403
-1.399,2.380
-1.422,2.357
-1.445,2.333
-1.468,2.310
-1.491,2.286
-1.514,2.263
-1.537,2.239
-1.560,2.215
-1.584,2.191
-1.607,2.168
-1.630,2.144
-1.654,2.120
-1.677,2.096
-1.701,2.072
-1.724,2.048
-1.748,2.023
-1.771,1.999
-1.795,1.975
-1.818,1.951
-1.842,1.927
-1.865,1.903
-1.889,1.878
-1.912,1.854
-1.936,1.830
-1.960,1.806
-1.983,1.782
-2.007,1.757
-2.030,1.733
-2.053,1.709
-2.077,1.685
-2.100,1.661
-2.124,1.637
-2.147,1.613
-2.170,1.589
-2.193,1.565
-2.217,1.541
-2.240,1.517
-2.263,1.493
-2.286,1.470
-2.309,1.446
-2.331,1.422
-2.354,1.399
-2.377,1.375
-2.399,1.352
-2.422,1.329
-2.444,1.306
-2.467,1.282
-2.489,1.259
-2.511,1.236
-2.533,1.214
-2.555,1.191
-2.577,1.168
-2.599,1.146
-2.620,1.123
-2.642,1.101
-2.663,1.079
-2.684,1.057
-2.705,1.035
-2.726,1.013
-2.747,0.991
-2.768,0.970
-2.788,0.948
-2.808,0.927
-2.829,0.906
-2.849,0.885
-2.869,0.864
-2.888,0.843
-2.908,0.823
-2.927,0.803
-2.947,0.782
-2.966,0.762
-2.985,0.743
-3.003,0.723
-3.022,0.703
-3.040,0.684
-3.058,0.665
-3.076,0.646
-3.094,0.627
-3.112,0.609
-3.129,0.590
-3.146,0.572
-3.163,0.554
-3.180,0.537
-3.197,0.519
-3.213,0.502
-3.229,0.485
-3.245,0.468
-3.261,0.451
-3.276,0.434
-3.291,0.418
-3.306,0.402
-3.321,0.386
-3.336,0.371
-3.350,0.356
-3.364,0.340
-3.378,0.326
-3.391,0.311
-3.405,0.297
-3.418,0.282
-3.431,0.269
-3.443,0.255
-3.456,0.242
-3.468,0.228
-3.480,0.216
-3.491,0.203
-3.502,0.191
-3.513,0.178
-3.524,0.167
-3.535,0.155
-3.545,0.144
-3.555,0.133
-3.565,0.122
-3.574,0.111
-3.583,0.101
-3.592,0.091
-3.601,0.081
-3.609,0.072
-3.617,0.063
-3.625,0.054
-3.632,0.046
-3.640,0.037
-3.647,0.029
-3.653,0.022
-3.659,0.014
-3.666,0.007
-3.671,1.346E-4
-3.677,-0.006
-3.682,-0.013
-3.687,-0.019
-3.691,-0.024
-3.696,-0.030
-3.700,-0.035
-3.704,-0.040
-3.707,-0.044
-3.710,-0.048
-3.713,-0.052
-3.715,-0.056
-3.718,-0.059
-3.720,-0.062
-3.721,-0.065
-3.723,-0.067
-3.724,-0.070
-3.724,-0.071
-3.725,-0.073
-3.725,-0.074
-3.725,-0.075
-3.724,-0.076
-3.724,-0.076
-3.723,-0.076
-3.721,-0.076
-3.720,-0.075
-3.718,-0.074
-3.715,-0.073
-3.713,-0.072
-3.710,-0.070
-3.707,-0.068
-3.703,-0.065
-3.700,-0.063
-3.696,-0.060
-3.691,-0.056
-3.687,-0.053
-3.682,-0.049
-3.677,-0.045
-3.671,-0.040
-3.665,-0.036
-3.659,-0.030
-3.653,-0.025
-3.646,-0.019
-3.639,-0.014
-3.632,-0.007
-3.625,-0.001
-3.617,0.006
-3.609,0.013
-3.600,0.020
-3.592,0.028
-3.583,0.036
-3.573,0.044
-3.564,0.053
-3.554,0.061
-3.544,0.071
-3.534,0.080
-3.523,0.089
-3.512,0.099
-3.501,0.110
-3.490,0.120
-3.478,0.131
-3.466,0.142
-3.454,0.153
-3.442,0.164
-3.429,0.176
-3.416,0.188
-3.403,0.200
-3.390,0.213
-3.376,0.226
-3.362,0.239
-3.348,0.252
-3.333,0.265
-3.319,0.279
-3.304,0.293
-3.289,0.307
-3.273,0.322
-3.258,0.337
-3.242,0.352
-3.226,0.367
-3.210,0.382
-3.193,0.398
-3.176,0.414
-3.160,0.430
-3.142,0.446
-3.125,0.463
-3.108,0.479
-3.090,0.496
-3.072,0.513
-3.054,0.531
-3.035,0.548
-3.017,0.566
-2.998,0.584
-2.979,0.602
-2.960,0.620
-2.941,0.639
-2.921,0.658
-2.902,0.677
-2.882,0.696
-2.862,0.715
-2.842,0.734
-2.821,0.754
-2.801,0.774
-2.780,0.794
-2.759,0.814
-2.739,0.834
-2.717,0.854
-2.696,0.875
-2.675,0.895
-2.653,0.916
-2.632,0.937
-2.610,0.958
-2.588,0.980
-2.566,1.001
-2.544,1.022
-2.522,1.044
-2.499,1.066
-2.477,1.088
-2.454,1.110
-2.432,1.132
-2.409,1.154
-2.386,1.176
-2.363,1.199
-2.340,1.221
-2.317,1.244
-2.293,1.266
-2.270,1.289
-2.247,1.312
-2.223,1.335
-2.200,1.358
-2.176,1.381
-2.153,1.404
-2.129,1.427
-2.105,1.450
-2.081,1.474
-2.057,1.497
-2.034,1.520
-2.010,1.544
-1.986,1.567
-1.962,1.591
-1.938,1.614
-1.914,1.638
-1.890,1.662
-1.866,1.685
-1.842,1.709
-1.817,1.732
-1.793,1.756
-1.769,1.780
-1.745,1.803
-1.721,1.827
-1.697,1.851
-1.673,1.874
-1.649,1.898
-1.625,1.922
-1.601,1.945
-1.577,1.969
-1.553,1.992
-1.529,2.016
-1.506,2.040
-1.482,2.063
-1.458,2.086
-1.434,2.110
-1.411,2.133
-1.387,2.156
-1.364,2.180
-1.340,2.203
-1.317,2.226
-1.294,2.249
-1.270,2.272
-1.247,2.295
-1.224,2.317
-1.201,2.340
-1.178,2.363
-1.156,2.385
-1.133,2.408
-1.110,2.430
-1.088,2.452
-1.066,2.474
-1.043,2.496
-1.021,2.518
-0.999,2.540
-0.977,2.562
-0.956,2.583
-0.934,2.605
-0.913,2.626
-0.891,2.647
-0.870,2.668
-0.849,2.689
-0.828,2.710
-0.807,2.730
-0.787,2.751
-0.766,2.771
-0.746,2.791
-0.726,2.811
-0.706,2.831
-0.686,2.851
-0.667,2.870
-0.647,2.889
-0.628,2.909
-0.609,2.927
-0.590,2.946
-0.571,2.965
-0.553,2.983
-0.535,3.001
-0.517,3.019
-0.499,3.037
-0.481,3.055
-0.463,3.072
-0.446,3.090
-0.429,3.107
-0.412,3.123
-0.396,3.140
-0.379,3.156
-0.363,3.173
-0.347,3.189
-0.331,3.204
-0.316,3.220
-0.300,3.235
-0.285,3.250
-0.270,3.265
-0.256,3.279
-0.242,3.294
-0.227,3.308
-0.214,3.322
-0.200,3.335
-0.187,3.349
-0.173,3.362
-0.161,3.375
-0.148,3.387
-0.136,3.400
-0.124,3.412
-0.112,3.424
-0.100,3.435
-0.089,3.447
-0.078,3.458
-0.067,3.468
-0.057,3.479
-0.046,3.489
-0.036,3.499
-0.027,3.509
-0.017,3.518
-0.008,3.527
0.001,3.536
0.009,3.545
0.018,3.553
0.026,3.561
0.033,3.569
0.041,3.577
0.048,3.584
0.055,3.591
0.061,3.597
0.068,3.604
0.074,3.610
0.079,3.615
0.085,3.621
0.090,3.626
0.095,3.631
0.099,3.635
0.103,3.640
0.107,3.644
0.111,3.647
0.114,3.651
0.117,3.654
0.120,3.657
0.123,3.659
0.125,3.661
0.127,3.663
0.128,3.665
0.129,3.666
0.130,3.667
0.131,3.668
0.131,3.668
0.132,3.668
0.131,3.668
0.131,3.668
0.130,3.667
0.129,3.666
0.127,3.664
0.126,3.663
0.124,3.661
0.121,3.658
0.119,3.656
0.116,3.653
0.113,3.650
0.109,3.646
0.105,3.642
0.101,3.638
0.097,3.634
0.092,3.629
0.087,3.624
0.082,3.619
0.076,3.614
0.070,3.608
0.064,3.601
0.058,3.595
0.051,3.588
0.044,3.581
0.037,3.574
0.029,3.566
0.021,3.559
0.013,3.550
0.005,3.542
-0.004,3.533
-0.013,3.524
-0.022,3.515
-0.032,3.505
-0.041,3.495
-0.052,3.485
-0.062,3.475
-0.072,3.464
-0.083,3.453
-0.094,3.442
-0.106,3.431
-0.117,3.419
-0.129,3.407
-0.142,3.395
-0.154,3.382
-0.167,3.369
-0.180,3.356
-0.193,3.343
-0.206,3.330
-0.220,3.316
-0.234,3.302
-0.248,3.288
-0.262,3.273
-0.277,3.258
-0.292,3.243
-0.307,3.228
-0.322,3.213
-0.338,3.197
-0.353,3.181
-0.369,3.165
-0.386,3.148
-0.402,3.132
-0.419,3.115
-0.435,3.098
-0.453,3.081
-0.470,3.063
-0.487,3.046
-0.505,3.028
-0.523,3.010
-0.541,2.992
-0.559,2.973
-0.577,2.954
-0.596,2.936
-0.615,2.917
-0.634,2.897
-0.653,2.878
-0.672,2.858
-0.692,2.839
-0.711,2.819
-0.731,2.799
-0.751,2.778
-0.771,2.758
-0.791,2.737
-0.812,2.717
-0.832,2.696
-0.853,2.675
-0.874,2.653
-0.895,2.632
-0.916,2.611
-0.937,2.589
-0.959,2.567
-0.980,2.545
-1.002,2.523
-1.024,2.501
-1.046,2.479
-1.068,2.457
-1.090,2.434
-1.112,2.412
-1.134,2.389
-1.157,2.366
-1.179,2.343
-1.202,2.320
-1.224,2.297
-1.247,2.274
-1.270,2.251
-1.293,2.227
-1.316,2.204
-1.339,2.181
-1.362,2.157
-1.385,2.133
-1.408,2.110
-1.431,2.086
-1.455,2.062
-1.478,2.038
-1.501,2.014
-1.525,1.990
-1.548,1.967
-1.572,1.942
-1.595,1.918
-1.619,1.894
-1.642,1.870
-1.666,1.846
-1.689,1.822
-1.713,1.798
-1.736,1.774
-1.760,1.750
-1.784,1.725
-1.807,1.701
-1.831,1.677
-1.854,1.653
-1.878,1.629
-1.901,1.605
-1.925,1.580
-1.948,1.556
-1.972,1.532
-1.995,1.508
-2.018,1.484
-2.042,1.460
-2.065,1.436
-2.088,1.413
-2.111,1.389
-2.134,1.365
-2.157,1.341
-2.180,1.318
-2.203,1.294
-2.226,1.271
-2.248,1.247
-2.271,1.224
-2.294,1.201
-2.316,1.177
-2.338,1.154
-2.361,1.131
-2.383,1.108
-2.405,1.085
-2.427,1.063
-2.449,1.040
-2.470,1.018
-2.492,0.995
-2.514,0.973
-2.535,0.951
-2.556,0.929
-2.577,0.907
-2.598,0.885
-2.619,0.863
-2.640,0.842
-2.660,0.820
-2.681,0.799
-2.701,0.778
-2.721,0.757
-2.741,0.736
-2.761,0.716
-2.780,0.695
-2.800,0.675
-2.819,0.655
-2.838,0.635
-2.857,0.615
-2.876,0.595
-2.894,0.576
-2.913,0.557
-2.931,0.538
-2.949,0.519
-2.967,0.500
-2.984,0.481
-3.002,0.463
-3.019,0.445
-3.036,0.427
-3.053,0.409
-3.069,0.392
-3.086,0.375
-3.102,0.357
-3.118,0.341
-3.134,0.324
-3.149,0.308
-3.164,0.291
-3.179,0.275
-3.194,0.260
-3.209,0.244
-3.223,0.229
-3.237,0.214
-3.251,0.199
-3.265,0.184
-3.278,0.170
-3.291,0.156
-3.304,0.142
-3.317,0.128
-3.329,0.115
-3.341,0.102
-3.353,0.089
-3.365,0.076
-3.376,0.064
-3.387,0.052
-3.398,0.040
-3.408,0.029
-3.419,0.017
-3.429,0.006
-3.438,-0.004
-3.448,-0.015
-3.457,-0.025
-3.466,-0.035
-3.475,-0.045
-3.483,-0.054
-3.491,-0.063
-3.499,-0.072
-3.506,-0.080
-3.514,-0.089
-3.521,-0.097
-3.527,-0.104
-3.534,-0.112
-3.540,-0.119
-3.546,-0.126
-3.551,-0.132
-3.556,-0.138
-3.561,-0.144
-3.566,-0.150
-3.570,-0.155
-3.574,-0.160
-3.578,-0.165
-3.581,-0.170
-3.585,-0.174
-3.587,-0.178
-3.590,-0.181
-3.592,-0.185
-3.594,-0.188
-3.596,-0.190
-3.597,-0.193
-3.598,-0.195
-3.599,-0.197
-3.600,-0.198
-3.600,-0.199
-3.600,-0.200
-3.599,-0.201
-3.599,-0.201
-3.598,-0.201
-3.596,-0.201
-3.595,-0.200
-3.593,-0.199
-3.590,-0.198
-3.588,-0.196
-3.585,-0.195
-3.582,-0.193
-3.579,-0.190
-3.575,-0.187
-3.571,-0.184
-3.567,-0.181
-3.562,-0.177
-3.557,-0.174
-3.552,-0.169
-3.547,-0.165
-3.541,-0.160
-3.535,-0.155
-3.528,-0.150
-3.522,-0.144
-3.515,-0.138
-3.508,-0.132
