"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.507,9.693
3.507,9.693
3.507,9.693
3.507,9.693
3.507,9.693
3.507,9.693
3.505,9.691
3.501,9.687
3.495,9.681
3.486,9.672
3.475,9.661
3.462,9.648
3.446,9.632
3.428,9.614
3.408,9.593
3.385,9.571
3.360,9.546
3.333,9.519
3.303,9.489
3.272,9.457
3.238,9.423
3.201,9.387
3.163,9.348
3.122,9.307
3.079,9.264
3.034,9.219
2.987,9.171
2.937,9.122
2.886,9.070
2.832,9.016
2.776,8.960
2.718,8.902
2.658,8.842
2.596,8.780
2.532,8.716
2.466,8.649
2.398,8.581
2.328,8.511
2.257,8.439
2.183,8.365
2.107,8.289
2.030,8.211
1.951,8.132
1.870,8.051
1.787,7.967
1.702,7.883
1.616,7.796
1.528,7.708
1.439,7.618
1.348,7.526
1.255,7.433
1.161,7.339
1.065,7.243
0.968,7.145
0.869,7.046
0.769,6.945
0.668,6.843
0.565,6.740
0.461,6.636
0.356,6.530
0.249,6.423
0.142,6.315
0.033,6.205
-0.077,6.095
-0.188,5.983
-0.300,5.870
-0.413,5.757
-0.527,5.642
-0.641,5.527
-0.757,5.410
-0.873,5.293
-0.990,5.175
-1.108,5.056
-1.227,4.937
-1.346,4.816
-1.466,4.696
-1.586,4.574
-1.707,4.452
-1.829,4.330
-1.950,4.207
-2.073,4.083
-2.195,3.960
-2.318,3.836
-2.441,3.711
-2.564,3.587
-2.688,3.462
-2.811,3.337
-2.935,3.212
-3.058,3.087
-3.182,2.961
-3.305,2.836
-3.429,2.711
-3.552,2.586
-3.675,2.461
-3.798,2.336
-3.921,2.212
-4.043,2.088
-4.165,1.964
-4.286,1.841
-4.407,1.718
-4.528,1.595
-4.648,1.473
-4.767,1.351
-4.886,1.230
-5.004,1.110
-5.121,0.990
-5.238,0.872
-5.354,0.753
-5.469,0.636
-5.583,0.519
-5.696,0.404
-5.809,0.289
-5.920,0.175
-6.030,0.062
-6.139,-0.049
-6.247,-0.160
-6.354,-0.269
-6.460,-0.378
-6.564,-0.485
-6.667,-0.591
-6.769,-0.696
-6.870,-0.799
-6.969,-0.901
-7.067,-1.002
-7.163,-1.101
-7.258,-1.198
-7.351,-1.295
-7.443,-1.389
-7.533,-1.483
-7.621,-1.574
-7.708,-1.664
-7.793,-1.753
-7.877,-1.839
-7.959,-1.924
-8.039,-2.007
-8.117,-2.089
-8.193,-2.168
-8.268,-2.246
-8.341,-2.322
-8.411,-2.396
-8.480,-2.468
-8.547,-2.538
-8.612,-2.606
-8.675,-2.673
-8.736,-2.737
-8.795,-2.799
-8.851,-2.859
-8.906,-2.917
-8.959,-2.973
-9.009,-3.027
-9.057,-3.079
-9.104,-3.128
-9.148,-3.176
-9.189,-3.221
-9.229,-3.264
-9.266,-3.304
-9.301,-3.343
-9.334,-3.379
-9.365,-3.413
-9.393,-3.445
-9.419,-3.475
-9.443,-3.502
-9.465,-3.527
-9.484,-3.549
-9.501,-3.570
-9.515,-3.588
-9.527,-3.603
-9.537,-3.616
-9.545,-3.627
-9.550,-3.636
-9.553,-3.642
-9.553,-3.646
-9.552,-3.648
-9.547,-3.647
-9.541,-3.644
-9.532,-3.638
-9.521,-3.630
-9.508,-3.620
-9.492,-3.608
-9.474,-3.593
-9.453,-3.576
-9.430,-3.556
-9.405,-3.534
-9.378,-3.510
-9.349,-3.484
-9.317,-3.455
-9.283,-3.424
-9.246,-3.391
