"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.225,6.375
0.225,6.375
0.225,6.375
0.225,6.375
0.225,6.375
0.225,6.375
0.225,6.374
0.224,6.373
0.222,6.371
0.220,6.369
0.217,6.366
0.213,6.362
0.209,6.358
0.204,6.353
0.199,6.348
0.192,6.342
0.186,6.335
0.178,6.328
0.170,6.320
0.162,6.311
0.153,6.302
0.143,6.292
0.132,6.281
0.121,6.270
0.110,6.259
0.098,6.246
0.085,6.233
0.071,6.220
0.057,6.206
0.043,6.191
0.027,6.176
0.012,6.160
-0.005,6.143
-0.022,6.126
-0.039,6.108
-0.058,6.090
-0.076,6.071
-0.096,6.052
-0.115,6.032
-0.136,6.011
-0.157,5.990
-0.178,5.968
-0.200,5.946
-0.223,5.923
-0.246,5.900
-0.270,5.876
-0.294,5.851
-0.319,5.826
-0.344,5.801
-0.370,5.775
-0.396,5.748
-0.423,5.721
-0.450,5.693
-0.478,5.665
-0.506,5.637
-0.535,5.608
-0.564,5.578
-0.594,5.548
-0.624,5.517
-0.655,5.486
-0.686,5.455
-0.718,5.423
-0.750,5.390
-0.782,5.358
-0.815,5.324
-0.848,5.291
-0.882,5.256
-0.916,5.222
-0.951,5.187
-0.985,5.151
-1.021,5.115
-1.056,5.079
-1.093,5.043
-1.129,5.006
-1.166,4.968
-1.203,4.930
-1.241,4.892
-1.278,4.854
-1.317,4.815
-1.355,4.776
-1.394,4.736
-1.433,4.697
-1.473,4.656
-1.512,4.616
-1.552,4.575
-1.593,4.534
-1.633,4.493
-1.674,4.451
-1.715,4.409
-1.757,4.367
-1.798,4.325
-1.840,4.282
-1.882,4.239
-1.925,4.196
-1.967,4.153
-2.010,4.109
-2.053,4.065
-2.096,4.021
-2.139,3.977
-2.182,3.933
-2.226,3.888
-2.270,3.843
-2.314,3.799
-2.358,3.753
-2.402,3.708
-2.446,3.663
-2.490,3.618
-2.535,3.572
-2.579,3.526
-2.624,3.481
-2.669,3.435
-2.714,3.389
-2.758,3.343
-2.803,3.297
-2.848,3.251
-2.893,3.205
-2.938,3.158
-2.983,3.112
-3.028,3.066
-3.073,3.020
-3.118,2.974
-3.163,2.927
-3.208,2.881
-3.253,2.835
-3.298,2.789
-3.342,2.743
-3.387,2.696
-3.432,2.650
-3.476,2.604
-3.521,2.559
-3.565,2.513
-3.609,2.467
-3.653,2.421
-3.697,2.376
-3.741,2.331
-3.785,2.285
-3.829,2.240
-3.872,2.195
-3.915,2.150
-3.958,2.106
-4.001,2.061
-4.044,2.017
-4.087,1.973
-4.129,1.929
-4.171,1.885
-4.213,1.842
-4.254,1.798
-4.296,1.755
-4.337,1.713
-4.378,1.670
-4.418,1.628
-4.459,1.586
-4.499,1.544
-4.539,1.502
-4.578,1.461
-4.617,1.420
-4.656,1.379
-4.695,1.339
-4.733,1.299
-4.771,1.259
-4.808,1.220
-4.845,1.181
-4.882,1.142
-4.919,1.104
-4.955,1.066
-4.991,1.028
-5.026,0.991
-5.061,0.954
-5.095,0.918
-5.129,0.882
-5.163,0.846
-5.197,0.811
-5.229,0.776
-5.262,0.741
-5.294,0.707
-5.325,0.674
-5.357,0.641
-5.387,0.608
-5.417,0.576
-5.447,0.544
-5.477,0.513
-5.505,0.482
-5.534,0.451
-5.561,0.421
-5.589,0.392
-5.616,0.363
-5.642,0.335
-5.668,0.307
-5.693,0.279
-5.718,0.252
-5.742,0.226
-5.766,0.200
-5.789,0.175
-5.812,0.150
-5.834,0.126
-5.855,0.102
-5.876,0.079
-5.897,0.056
-5.917,0.034
-5.936,0.013
-5.955,-0.008
-5.973,-0.028
-5.990,-0.048
-6.008,-0.067
-6.024,-0.086
-6.040,-0.104
-6.055,-0.122
-6.070,-0.138
-6.084,-0.155
-6.097,-0.170
-6.110,-0.185
-6.123,-0.200
-6.134,-0.214
-6.145,-0.227
-6.156,-0.240
-6.166,-0.252
-6.175,-0.263
-6.184,-0.274
-6.192,-0.284
-6.199,-0.294
-6.206,-0.303
-6.212,-0.311
-6.217,-0.319
-6.222,-0.326
-6.227,-0.333
-6.230,-0.338
-6.233,-0.344
-6.236,-0.348
-6.237,-0.352
-6.239,-0.356
-6.239,-0.358
-6.239,-0.360
-6.238,-0.362
-6.237,-0.363
-6.235,-0.363
-6.232,-0.362
-6.229,-0.361
-6.225,-0.360
-6.221,-0.357
-6.215,-0.354
-6.210,-0.351
-6.203,-0.346
-6.196,-0.341
-6.189,-0.336
-6.180,-0.330
-6.171,-0.323
-6.162,-0.316
-6.152,-0.308
-6.141,-0.299
-6.130,-0.290
-6.118,-0.280
-6.105,-0.270
-6.092,-0.259
-6.078,-0.247
-6.064,-0.235
-6.049,-0.222
-6.034,-0.208
-6.017,-0.194
-6.001,-0.179
-5.983,-0.164
-5.965,-0.148
-5.947,-0.132
-5.928,-0.115
-5.908,-0.097
-5.888,-0.079
-5.867,-0.060
-5.846,-0.041
-5.824,-0.021
-5.802,-1.213E-4
-5.779,0.021
-5.755,0.043
-5.731,0.065
-5.707,0.087
-5.681,0.111
-5.656,0.134
-5.630,0.159
-5.603,0.184
-5.576,0.209
-5.548,0.235
-5.520,0.261
-5.491,0.288
-5.462,0.316
-5.432,0.344
-5.402,0.372
-5.371,0.401
-5.340,0.430
-5.309,0.460
-5.276,0.490
-5.244,0.521
-5.211,0.553
-5.178,0.584
-5.144,0.616
-5.110,0.649
-5.075,0.682
-5.040,0.715
-5.005,0.749
-4.969,0.784
-4.932,0.818
-4.896,0.853
-4.859,0.889
-4.821,0.925
-4.784,0.961
-4.745,0.998
-4.707,1.034
-4.668,1.072
-4.629,1.110
-4.590,1.148
-4.550,1.186
-4.510,1.225
-4.469,1.264
-4.428,1.303
-4.387,1.343
-4.346,1.383
-4.305,1.423
-4.263,1.463
-4.221,1.504
-4.178,1.545
-4.136,1.586
-4.093,1.628
-4.050,1.670
-4.007,1.712
-3.963,1.754
-3.919,1.797
-3.876,1.839
-3.832,1.882
-3.787,1.925
-3.743,1.969
-3.698,2.012
-3.654,2.056
-3.609,2.100
-3.564,2.144
-3.519,2.188
-3.473,2.232
-3.428,2.276
-3.382,2.321
-3.337,2.365
-3.291,2.410
-3.246,2.455
-3.200,2.500
-3.154,2.545
-3.108,2.590
-3.062,2.635
-3.016,2.680
-2.970,2.725
-2.924,2.770
-2.878,2.815
-2.832,2.860
-2.786,2.906
-2.740,2.951
-2.694,2.996
-2.648,3.041
-2.602,3.086
-2.556,3.132
-2.511,3.177
-2.465,3.222
-2.419,3.267
-2.374,3.311
-2.328,3.356
-2.283,3.401
-2.238,3.445
-2.193,3.490
-2.148,3.534
-2.103,3.579
-2.058,3.623
-2.014,3.667
-1.970,3.711
-1.925,3.754
-1.881,3.798
-1.838,3.841
-1.794,3.884
-1.751,3.927
-1.708,3.970
-1.665,4.012
-1.622,4.055
-1.579,4.097
-1.537,4.139
-1.495,4.180
-1.453,4.222
-1.412,4.263
-1.371,4.304
-1.330,4.344
-1.289,4.385
-1.249,4.425
-1.209,4.464
-1.170,4.504
-1.130,4.543
-1.091,4.581
-1.053,4.620
-1.014,4.658
-0.976,4.696
-0.939,4.733
-0.901,4.770
-0.865,4.807
-0.828,4.843
-0.792,4.879
-0.756,4.915
-0.721,4.950
-0.686,4.985
-0.652,5.019
-0.618,5.053
-0.584,5.087
-0.551,5.120
-0.518,5.152
-0.486,5.185
-0.454,5.216
-0.423,5.248
-0.392,5.279
-0.361,5.309
-0.331,5.339
-0.302,5.368
-0.273,5.397
-0.245,5.426
-0.217,5.454
-0.189,5.481
-0.162,5.509
-0.136,5.535
-0.110,5.561
-0.084,5.587
-0.059,5.611
-0.035,5.636
-0.011,5.660
0.012,5.683
0.035,5.706
0.057,5.728
0.079,5.750
0.100,5.771
0.120,5.792
0.140,5.812
0.159,5.831
0.178,5.850
0.196,5.869
0.214,5.886
0.231,5.904
0.248,5.920
0.263,5.936
0.279,5.952
0.293,5.967
0.307,5.981
0.321,5.994
0.334,6.007
0.346,6.020
0.358,6.032
0.369,6.043
0.379,6.053
0.389,6.063
0.398,6.073
0.407,6.082
0.415,6.090
0.422,6.097
0.429,6.104
0.435,6.110
0.440,6.116
0.445,6.121
0.449,6.125
0.453,6.129
0.456,6.132
0.458,6.135
0.460,6.137
0.461,6.138
0.461,6.138
0.461,6.138
0.460,6.138
0.459,6.136
0.457,6.135
0.454,6.132
0.451,6.129
0.447,6.125
0.442,6.121
0.437,6.115
0.431,6.110
0.425,6.103
0.418,6.096
0.410,6.089
0.402,6.081
0.393,6.072
0.383,6.062
0.373,6.052
0.362,6.042
0.351,6.030
0.339,6.018
0.326,6.006
0.313,5.993
0.299,5.979
0.285,5.965
0.270,5.950
0.255,5.934
0.238,5.918
0.222,5.901
0.204,5.884
0.186,5.866
0.168,5.848
0.149,5.829
0.129,5.809
0.109,5.789
0.088,5.768
0.067,5.747
0.045,5.725
0.023,5.702
-7.284E-5,5.679
-0.024,5.656
-0.048,5.632
-0.072,5.607
-0.097,5.582
-0.123,5.556
-0.149,5.530
-0.175,5.503
-0.202,5.476
-0.230,5.448
-0.258,5.420
-0.287,5.391
-0.316,5.362
-0.345,5.332
-0.375,5.302
-0.406,5.271
-0.437,5.240
-0.468,5.208
-0.500,5.176
-0.532,5.143
-0.565,5.110
-0.598,5.077
-0.631,5.043
-0.665,5.009
-0.700,4.974
-0.735,4.939
-0.770,4.903
-0.805,4.867
-0.841,4.831
-0.877,4.794
-0.914,4.757
-0.951,4.720
-0.989,4.682
-1.026,4.643
-1.064,4.605
-1.103,4.566
-1.142,4.527
-1.181,4.487
-1.220,4.447
-1.260,4.407
-1.299,4.366
-1.340,4.326
-1.380,4.284
-1.421,4.243
-1.462,4.201
-1.503,4.159
