"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
1.612,7.788
1.612,7.788
1.612,7.788
1.612,7.788
1.612,7.788
1.612,7.788
1.611,7.787
1.609,7.784
1.605,7.780
1.599,7.775
1.593,7.768
1.584,7.759
1.575,7.750
1.563,7.739
1.551,7.726
1.537,7.712
1.521,7.696
1.504,7.679
1.486,7.661
1.466,7.641
1.445,7.620
1.423,7.597
1.399,7.573
1.373,7.548
1.347,7.521
1.319,7.493
1.289,7.463
1.258,7.432
1.226,7.400
1.193,7.367
1.158,7.332
1.122,7.295
1.085,7.258
1.046,7.219
1.006,7.179
0.965,7.138
0.923,7.095
0.879,7.051
0.834,7.006
0.788,6.959
0.741,6.912
0.692,6.863
0.642,6.813
0.592,6.762
0.540,6.710
0.487,6.657
0.433,6.602
0.377,6.547
0.321,6.490
0.264,6.432
0.205,6.374
0.146,6.314
0.086,6.253
0.024,6.191
-0.038,6.129
-0.101,6.065
-0.165,6.000
-0.230,5.935
-0.296,5.868
-0.363,5.801
-0.431,5.733
-0.499,5.664
-0.568,5.594
-0.638,5.524
-0.709,5.452
-0.780,5.380
-0.852,5.307
-0.925,5.234
-0.999,5.160
-1.073,5.085
-1.147,5.009
-1.223,4.933
-1.299,4.857
-1.375,4.780
-1.452,4.702
-1.529,4.624
-1.607,4.545
-1.686,4.466
-1.764,4.386
-1.843,4.306
-1.923,4.225
-2.003,4.144
-2.083,4.063
-2.163,3.982
-2.244,3.900
-2.325,3.818
-2.406,3.735
-2.487,3.653
-2.569,3.570
-2.651,3.487
-2.732,3.404
-2.814,3.321
-2.896,3.238
-2.978,3.154
-3.060,3.071
-3.142,2.988
-3.224,2.904
-3.306,2.821
-3.388,2.738
-3.469,2.654
-3.551,2.571
-3.632,2.488
-3.713,2.406
-3.794,2.323
-3.875,2.241
-3.955,2.158
-4.036,2.076
-4.115,1.995
-4.195,1.914
-4.274,1.833
-4.353,1.752
-4.431,1.672
-4.509,1.592
-4.586,1.513
-4.663,1.434
-4.740,1.356
-4.816,1.278
-4.891,1.200
-4.966,1.124
-5.040,1.047
-5.113,0.972
-5.186,0.897
-5.258,0.822
-5.330,0.749
-5.401,0.676
-5.471,0.604
-5.540,0.532
-5.608,0.461
-5.676,0.392
-5.743,0.322
-5.809,0.254
-5.874,0.187
-5.938,0.120
-6.001,0.054
-6.064,-0.010
-6.125,-0.074
-6.186,-0.137
-6.245,-0.199
-6.304,-0.260
-6.361,-0.320
-6.417,-0.379
-6.473,-0.437
-6.527,-0.493
-6.580,-0.549
-6.632,-0.604
-6.683,-0.657
-6.733,-0.710
-6.782,-0.761
-6.829,-0.811
-6.875,-0.860
-6.920,-0.907
-6.964,-0.954
-7.007,-0.999
-7.048,-1.043
-7.088,-1.086
-7.127,-1.128
-7.165,-1.168
-7.201,-1.207
-7.236,-1.244
-7.270,-1.281
-7.302,-1.316
-7.333,-1.350
-7.363,-1.382
-7.391,-1.413
-7.418,-1.443
-7.443,-1.471
-7.468,-1.498
-7.490,-1.523
-7.512,-1.547
-7.532,-1.570
-7.550,-1.591
-7.568,-1.611
-7.583,-1.630
-7.598,-1.647
-7.611,-1.663
-7.622,-1.677
-7.632,-1.689
-7.641,-1.701
-7.648,-1.711
-7.653,-1.719
-7.658,-1.726
-7.660,-1.731
-7.662,-1.736
-7.662,-1.738
-7.660,-1.739
-7.657,-1.739
-7.653,-1.737
-7.647,-1.734
-7.639,-1.729
-7.631,-1.723
-7.620,-1.715
-7.609,-1.706
-7.596,-1.696
-7.581,-1.684
-7.565,-1.670
-7.548,-1.656
-7.529,-1.639
-7.509,-1.622
-7.487,-1.603
-7.464,-1.582
-7.439,-1.560
-7.414,-1.537
-7.386,-1.512
-7.358,-1.486
-7.328,-1.459
-7.297,-1.430
-7.264,-1.400
-7.230,-1.368
-7.195,-1.335
-7.158,-1.301
-7.120,-1.265
-7.081,-1.229
-7.041,-1.190
-6.999,-1.151
-6.956,-1.110
-6.912,-1.068
-6.866,-1.025
-6.820,-0.981
-6.772,-0.935
-6.723,-0.888
-6.673,-0.840
-6.621,-0.791
-6.569,-0.741
-6.515,-0.689
-6.461,-0.636
-6.405,-0.583
-6.348,-0.528
-6.290,-0.472
-6.231,-0.415
-6.171,-0.357
-6.110,-0.298
-6.048,-0.238
-5.986,-0.177
-5.922,-0.115
-5.857,-0.052
-5.791,0.012
-5.725,0.077
-5.657,0.143
-5.589,0.209
-5.520,0.276
-5.450,0.345
-5.380,0.414
-5.308,0.484
-5.236,0.554
-5.163,0.625
-5.090,0.697
-5.016,0.770
-4.941,0.843
-4.865,0.917
-4.789,0.992
-4.713,1.067
-4.636,1.143
-4.558,1.220
