"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
0.037,6.163
0.037,6.163
0.037,6.163
0.037,6.163
0.037,6.163
0.037,6.163
0.036,6.162
0.034,6.160
0.031,6.157
0.027,6.153
0.022,6.148
0.016,6.142
0.008,6.134
-1.087E-4,6.126
-0.010,6.116
-0.020,6.106
-0.032,6.094
-0.045,6.081
-0.059,6.067
-0.073,6.052
-0.089,6.036
-0.106,6.019
-0.124,6.001
-0.144,5.981
-0.164,5.961
-0.185,5.940
-0.207,5.918
-0.230,5.894
-0.254,5.870
-0.279,5.845
-0.306,5.818
-0.333,5.791
-0.361,5.762
-0.390,5.733
-0.420,5.703
-0.451,5.672
-0.483,5.640
-0.515,5.607
-0.549,5.573
-0.583,5.538
-0.619,5.502
-0.655,5.465
-0.692,5.428
-0.730,5.390
-0.769,5.350
-0.808,5.310
-0.849,5.270
-0.890,5.228
-0.932,5.186
-0.974,5.142
-1.018,5.099
-1.062,5.054
-1.107,5.009
-1.152,4.963
-1.198,4.916
-1.245,4.868
-1.292,4.820
-1.340,4.772
-1.389,4.722
-1.438,4.672
-1.488,4.622
-1.538,4.571
-1.589,4.519
-1.641,4.467
-1.692,4.414
-1.745,4.361
-1.798,4.308
-1.851,4.254
-1.904,4.199
-1.958,4.144
-2.013,4.089
-2.068,4.033
-2.123,3.977
-2.178,3.921
-2.234,3.864
-2.290,3.807
-2.346,3.750
-2.403,3.692
-2.459,3.634
-2.516,3.576
-2.573,3.518
-2.631,3.459
-2.688,3.401
-2.746,3.342
-2.803,3.283
-2.861,3.224
-2.919,3.165
-2.976,3.106
-3.034,3.047
-3.092,2.988
-3.150,2.929
-3.207,2.870
-3.265,2.811
-3.322,2.752
-3.380,2.693
-3.437,2.635
-3.494,2.576
-3.551,2.518
-3.608,2.459
-3.665,2.401
-3.721,2.343
-3.777,2.286
-3.833,2.228
-3.888,2.171
-3.943,2.114
-3.998,2.058
-4.053,2.002
-4.107,1.946
-4.161,1.891
-4.214,1.836
-4.267,1.781
-4.319,1.727
-4.371,1.673
-4.423,1.620
-4.474,1.567
-4.524,1.515
-4.574,1.463
-4.623,1.412
-4.672,1.361
-4.720,1.311
-4.768,1.262
-4.815,1.213
-4.861,1.165
-4.907,1.117
-4.952,1.070
-4.996,1.024
-5.040,0.979
-5.082,0.934
-5.124,0.890
-5.166,0.847
-5.206,0.804
-5.246,0.762
-5.285,0.721
-5.323,0.681
-5.360,0.642
-5.397,0.603
-5.433,0.566
-5.467,0.529
-5.501,0.493
-5.534,0.458
-5.566,0.424
-5.597,0.391
-5.627,0.358
-5.657,0.327
-5.685,0.296
-5.712,0.267
-5.739,0.238
-5.764,0.211
-5.789,0.184
-5.812,0.159
-5.834,0.134
-5.856,0.111
-5.876,0.088
-5.896,0.067
-5.914,0.046
-5.931,0.027
-5.947,0.008
-5.963,-0.009
-5.977,-0.025
-5.990,-0.040
-6.002,-0.055
-6.013,-0.068
-6.022,-0.080
-6.031,-0.090
