"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
3.956,10.144
3.956,10.144
3.956,10.144
3.956,10.144
3.956,10.144
3.956,10.144
3.955,10.143
3.953,10.141
3.950,10.138
3.946,10.134
3.941,10.129
3.935,10.122
3.927,10.115
3.919,10.106
3.909,10.097
3.898,10.086
3.886,10.074
3.873,10.061
3.859,10.047
3.844,10.032
3.828,10.015
3.810,9.998
3.792,9.979
3.772,9.960
3.752,9.939
3.730,9.917
3.707,9.894
3.683,9.871
3.658,9.846
3.632,9.819
3.605,9.792
3.577,9.764
3.548,9.735
3.518,9.705
3.487,9.673
3.454,9.641
3.421,9.608
3.387,9.573
3.351,9.538
3.315,9.501
3.278,9.464
3.239,9.425
3.200,9.386
3.160,9.345
3.118,9.304
3.076,9.261
3.033,9.218
2.988,9.173
2.943,9.128
2.897,9.082
2.850,9.034
2.802,8.986
2.753,8.937
2.703,8.887
2.652,8.836
2.600,8.784
2.548,8.731
2.494,8.677
2.440,8.623
2.384,8.567
2.328,8.511
2.271,8.454
2.214,8.396
2.155,8.337
2.095,8.277
2.035,8.217
1.974,8.155
1.912,8.093
1.849,8.030
1.786,7.966
1.722,7.902
1.657,7.837
1.591,7.771
1.525,7.704
1.457,7.636
1.389,7.568
1.321,7.499
1.252,7.430
1.182,7.359
1.111,7.288
1.040,7.217
0.968,7.144
0.895,7.071
0.822,6.998
0.748,6.923
0.674,6.849
0.599,6.773
0.523,6.697
0.447,6.621
0.370,6.543
0.293,6.466
0.215,6.387
0.137,6.309
0.058,6.229
-0.021,6.149
-0.101,6.069
-0.181,5.988
-0.262,5.907
-0.343,5.825
-0.424,5.743
-0.506,5.661
-0.589,5.578
-0.671,5.494
-0.755,5.411
-0.838,5.326
-0.922,5.242
-1.006,5.157
-1.090,5.072
-1.175,4.986
-1.260,4.900
-1.345,4.814
-1.431,4.728
-1.517,4.641
-1.603,4.554
-1.689,4.467
-1.776,4.379
-1.862,4.292
-1.949,4.204
-2.036,4.116
-2.123,4.027
-2.211,3.939
-2.298,3.850
-2.385,3.762
-2.473,3.673
-2.561,3.584
-2.649,3.495
-2.736,3.406
-2.824,3.317
-2.912,3.227
-3.000,3.138
-3.088,3.049
-3.176,2.960
-3.264,2.870
-3.351,2.781
-3.439,2.692
-3.527,2.602
-3.614,2.513
-3.702,2.424
-3.789,2.335
-3.876,2.246
-3.963,2.157
-4.050,2.069
-4.137,1.980
-4.223,1.892
-4.310,1.804
-4.396,1.716
-4.482,1.628
-4.568,1.540
-4.653,1.453
-4.738,1.366
-4.823,1.279
-4.908,1.192
-4.992,1.106
-5.076,1.020
-5.159,0.934
-5.243,0.848
-5.325,0.763
-5.408,0.679
-5.490,0.594
-5.572,0.510
-5.653,0.426
-5.734,0.343
-5.815,0.260
-5.895,0.178
-5.974,0.096
-6.053,0.014
-6.132,-0.067
-6.210,-0.147
-6.287,-0.227
-6.364,-0.307
-6.441,-0.386
-6.517,-0.464
-6.592,-0.542
-6.667,-0.620
-6.741,-0.697
-6.815,-0.773
-6.888,-0.849
-6.960,-0.924
-7.032,-0.999
-7.103,-1.072
-7.174,-1.146
-7.243,-1.218
-7.312,-1.290
-7.381,-1.362
-7.449,-1.432
-7.516,-1.502
-7.582,-1.571
-7.647,-1.640
-7.712,-1.708
-7.776,-1.775
-7.840,-1.841
-7.902,-1.906
-7.964,-1.971
-8.025,-2.035
-8.085,-2.098
-8.144,-2.161
-8.203,-2.223
-8.260,-2.283
-8.317,-2.343
-8.373,-2.402
-8.428,-2.461
-8.483,-2.518
-8.536,-2.575
-8.588,-2.631
-8.640,-2.685
-8.691,-2.739
-8.740,-2.792
-8.789,-2.845
-8.837,-2.896
-8.884,-2.946
-8.930,-2.995
-8.975,-3.044
-9.020,-3.091
-9.063,-3.138
-9.105,-3.184
-9.146,-3.228
-9.187,-3.272
-9.226,-3.315
-9.264,-3.356
-9.302,-3.397
-9.338,-3.437
-9.373,-3.475
-9.407,-3.513
-9.441,-3.550
-9.473,-3.586
-9.504,-3.620
-9.534,-3.654
-9.563,-3.686
-9.591,-3.718
-9.618,-3.748
-9.644,-3.778
-9.669,-3.806
-9.693,-3.833
-9.716,-3.860
-9.737,-3.885
-9.758,-3.909
-9.777,-3.932
-9.796,-3.954
-9.813,-3.975
-9.829,-3.994
-9.845,-4.013
-9.859,-4.031
-9.872,-4.047
-9.883,-4.062
-9.894,-4.077
-9.904,-4.090
-9.912,-4.102
-9.920,-4.113
-9.926,-4.123
-9.931,-4.131
-9.936,-4.139
-9.939,-4.145
-9.941,-4.151
-9.941,-4.155
-9.941,-4.158
-9.940,-4.160
-9.937,-4.161
-9.933,-4.161
-9.929,-4.160
-9.923,-4.157
-9.916,-4.154
-9.908,-4.149
-9.899,-4.143
-9.888,-4.136
-9.877,-4.128
-9.864,-4.119
-9.851,-4.109
-9.836,-4.098
-9.820,-4.085
-9.804,-4.072
-9.786,-4.057
-9.767,-4.042
-9.746,-4.025
-9.725,-4.007
-9.703,-3.988
-9.680,-3.968
-9.655,-3.947
-9.630,-3.924
-9.603,-3.901
-9.575,-3.876
-9.547,-3.851
-9.517,-3.824
-9.486,-3.797
-9.454,-3.768
-9.422,-3.738
-9.388,-3.708
-9.353,-3.676
-9.317,-3.643
-9.280,-3.609
-9.242,-3.574
-9.203,-3.538
-9.163,-3.501
-9.122,-3.463
-9.080,-3.425
-9.037,-3.385
-8.993,-3.344
-8.949,-3.302
-8.903,-3.259
-8.856,-3.215
-8.808,-3.170
-8.760,-3.124
-8.710,-3.078
-8.660,-3.030
-8.608,-2.981
-8.556,-2.932
-8.503,-2.881
-8.449,-2.830
-8.394,-2.778
-8.338,-2.724
-8.281,-2.670
-8.224,-2.615
-8.165,-2.560
-8.106,-2.503
-8.046,-2.446
-7.985,-2.387
-7.924,-2.328
-7.861,-2.268
-7.798,-2.207
-7.734,-2.146
-7.669,-2.083
-7.604,-2.020
-7.537,-1.956
-7.470,-1.891
-7.403,-1.826
-7.334,-1.760
-7.265,-1.693
-7.195,-1.625
-7.125,-1.557
-7.053,-1.488
-6.981,-1.418
-6.909,-1.347
-6.836,-1.276
-6.762,-1.204
-6.687,-1.132
-6.612,-1.059
-6.537,-0.985
-6.461,-0.911
-6.384,-0.836
-6.307,-0.761
-6.229,-0.685
-6.150,-0.608
-6.071,-0.531
-5.992,-0.453
-5.912,-0.375
-5.832,-0.296
-5.751,-0.217
-5.670,-0.138
-5.588,-0.057
-5.506,0.023
-5.423,0.104
-5.340,0.186
-5.257,0.268
-5.173,0.350
-5.089,0.433
-5.004,0.516
-4.919,0.599
-4.834,0.683
-4.749,0.767
-4.663,0.852
-4.577,0.937
-4.491,1.022
-4.404,1.107
-4.317,1.193
-4.230,1.279
-4.143,1.365
-4.055,1.452
-3.968,1.538
-3.880,1.625
-3.792,1.712
-3.704,1.799
-3.615,1.887
-3.527,1.974
-3.438,2.062
-3.350,2.150
-3.261,2.238
-3.172,2.326
-3.083,2.414
-2.995,2.502
-2.906,2.590
-2.817,2.679
-2.728,2.767
-2.639,2.855
-2.550,2.944
-2.461,3.032
-2.373,3.120
-2.284,3.208
-2.196,3.296
-2.107,3.385
-2.019,3.473
-1.930,3.560
-1.842,3.648
-1.754,3.736
-1.667,3.823
-1.579,3.911
-1.492,3.998
-1.405,4.085
-1.318,4.172
-1.231,4.258
-1.145,4.345
-1.058,4.431
-0.973,4.517
-0.887,4.602
-0.802,4.688
-0.717,4.773
-0.632,4.858
-0.548,4.942
-0.464,5.026
-0.380,5.110
-0.297,5.193
-0.214,5.276
-0.132,5.359
-0.050,5.441
0.031,5.523
0.112,5.604
0.193,5.685
0.273,5.766
0.353,5.846
0.432,5.925
0.510,6.004
0.588,6.083
0.666,6.161
0.743,6.238
0.819,6.315
0.895,6.392
0.970,6.468
1.045,6.543
1.119,6.618
1.193,6.692
1.265,6.765
1.337,6.838
1.409,6.910
1.480,6.982
1.550,7.053
1.619,7.123
1.688,7.193
1.756,7.262
1.823,7.330
1.890,7.397
1.956,7.464
2.021,7.530
2.085,7.595
2.149,7.660
2.211,7.724
2.273,7.787
2.335,7.849
2.395,7.910
2.454,7.971
2.513,8.031
2.571,8.089
2.628,8.148
2.684,8.205
2.739,8.261
2.794,8.317
2.847,8.372
2.900,8.425
2.952,8.478
3.003,8.530
3.052,8.581
3.101,8.632
3.149,8.681
3.197,8.729
3.243,8.777
3.288,8.823
3.332,8.869
3.375,8.913
3.418,8.957
3.459,9.000
3.499,9.041
3.539,9.082
3.577,9.122
3.614,9.160
3.651,9.198
3.686,9.235
3.720,9.270
3.753,9.305
3.786,9.339
3.817,9.371
3.847,9.403
3.876,9.433
3.904,9.463
3.931,9.491
3.957,9.518
3.982,9.545
4.005,9.570
4.028,9.594
4.050,9.617
4.070,9.639
4.090,9.660
4.108,9.680
4.125,9.699
4.141,9.716
4.156,9.733
4.170,9.748
4.183,9.763
4.195,9.776
4.206,9.788
4.215,9.799
4.224,9.809
4.231,9.818
4.237,9.825
4.242,9.832
4.246,9.838
4.249,9.842
4.251,9.845
4.252,9.847
4.252,9.848
4.250,9.848
4.247,9.847
4.244,9.845
4.239,9.841
4.233,9.837
4.226,9.831
4.218,9.824
4.208,9.817
4.198,9.808
4.186,9.798
4.174,9.786
4.160,9.774
4.145,9.761
4.129,9.746
4.112,9.730
4.094,9.714
4.075,9.696
4.055,9.677
4.034,9.657
4.011,9.636
3.988,9.614
3.963,9.590
3.938,9.566
3.911,9.541
3.883,9.514
3.855,9.487
3.825,9.458
3.794,9.429
3.762,9.398
3.729,9.366
3.695,9.333
3.660,9.299
3.625,9.265
3.588,9.229
3.550,9.192
3.511,9.154
3.471,9.115
3.430,9.075
3.388,9.034
3.345,8.992
3.301,8.949
3.256,8.905
3.210,8.861
3.164,8.815
3.116,8.768
3.067,8.720
3.018,8.672
2.968,8.622
2.916,8.572
2.864,8.520
2.811,8.468
2.757,8.415
2.702,8.360
2.646,8.305
2.590,8.250
2.532,8.193
2.474,8.135
2.415,8.077
2.355,8.017
2.294,7.957
2.233,7.896
2.171,7.835
2.108,7.772
2.044,7.709
1.979,7.644
1.914,7.579
1.848,7.514
1.781,7.447
1.714,7.380
1.645,7.312
1.576,7.244
1.507,7.174
1.437,7.104
1.366,7.034
1.294,6.962
1.222,6.890
1.149,6.817
1.076,6.744
1.001,6.670
0.927,6.595
0.852,6.520
0.776,6.444
0.699,6.368
0.623,6.291
0.545,6.213
0.467,6.135
0.389,6.057
0.310,5.978
0.230,5.898
0.150,5.818
0.070,5.737
-0.011,5.656
-0.092,5.574
-0.174,5.492
-0.256,5.410
-0.338,5.327
-0.421,5.244
-0.504,5.160
-0.588,5.076
-0.672,4.992
-0.756,4.907
-0.840,4.822
-0.925,4.736
-1.010,4.650
-1.096,4.564
-1.181,4.478
-1.267,4.391
-1.353,4.304
-1.440,4.217
-1.526,4.130
-1.613,4.042
-1.700,3.954
-1.787,3.866
-1.874,3.778
-1.961,3.690
-2.049,3.601
-2.136,3.513
-2.224,3.424
-2.312,3.335
-2.400,3.246
-2.487,3.157
-2.575,3.068
-2.663,2.979
-2.751,2.889
-2.839,2.800
-2.927,2.711
-3.015,2.622
-3.103,2.532
-3.191,2.443
-3.278,2.354
-3.366,2.265
-3.453,2.176
-3.541,2.087
-3.628,1.998
-3.715,1.909
-3.802,1.821
-3.889,1.732
-3.976,1.644
-4.062,1.556
-4.148,1.468
-4.234,1.380
-4.320,1.293
-4.405,1.205
-4.491,1.118
-4.576,1.031
-4.660,0.945
-4.745,0.858
-4.829,0.772
-4.912,0.687
-4.996,0.601
-5.079,0.516
-5.161,0.432
-5.243,0.347
-5.325,0.263
-5.407,0.180
-5.488,0.097
-5.568,0.014
-5.648,-0.068
-5.728,-0.150
-5.807,-0.232
-5.886,-0.313
-5.964,-0.393
-6.041,-0.473
-6.119,-0.553
-6.195,-0.632
-6.271,-0.710
-6.347,-0.788
-6.422,-0.865
-6.496,-0.942
-6.570,-1.019
-6.643,-1.094
-6.715,-1.169
-6.787,-1.244
-6.858,-1.317
-6.929,-1.391
-6.999,-1.463
-7.068,-1.535
-7.136,-1.606
-7.204,-1.677
-7.271,-1.747
-7.337,-1.816
-7.403,-1.884
-7.468,-1.952
-7.532,-2.019
-7.596,-2.085
-7.658,-2.150
-7.720,-2.215
-7.781,-2.279
-7.841,-2.342
-7.901,-2.404
-7.959,-2.466
-8.017,-2.527
-8.074,-2.587
-8.130,-2.646
-8.185,-2.704
-8.240,-2.761
-8.293,-2.818
-8.346,-2.873
-8.397,-2.928
-8.448,-2.982
-8.498,-3.035
-8.547,-3.087
-8.595,-3.138
-8.642,-3.188
-8.688,-3.238
-8.733,-3.286
-8.778,-3.333
-8.821,-3.380
-8.863,-3.425
-8.905,-3.470
-8.945,-3.514
-8.984,-3.556
-9.023,-3.598
-9.060,-3.638
-9.097,-3.678
-9.132,-3.717
-9.166,-3.754
-9.200,-3.791
-9.232,-3.826
-9.263,-3.861
-9.294,-3.894
-9.323,-3.927
-9.351,-3.958
-9.378,-3.989
-9.404,-4.018
-9.429,-4.046
-9.453,-4.073
-9.476,-4.099
-9.497,-4.125
-9.518,-4.148
-9.538,-4.171
-9.556,-4.193
-9.574,-4.214
-9.590,-4.234
-9.605,-4.252
-9.620,-4.270
-9.633,-4.286
-9.645,-4.301
-9.655,-4.315
-9.665,-4.328
-9.674,-4.340
-9.681,-4.351
-9.688,-4.361
-9.693,-4.370
-9.697,-4.377
-9.701,-4.384
-9.703,-4.389
-9.703,-4.393
-9.703,-4.396
-9.702,-4.398
-9.700,-4.399
-9.696,-4.399
-9.691,-4.397
-9.686,-4.395
-9.679,-4.391
-9.671,-4.386
-9.662,-4.380
-9.652,-4.373
-9.640,-4.365
-9.628,-4.356
-9.614,-4.346
-9.600,-4.334
-9.584,-4.322
-9.567,-4.308
-9.549,-4.293
-9.531,-4.278
-9.510,-4.261
-9.489,-4.243
-9.467,-4.224
-9.444,-4.203
-9.420,-4.182
-9.394,-4.160
-9.368,-4.136
-9.340,-4.112
-9.312,-4.086
-9.282,-4.060
-9.251,-4.032
-9.220,-4.003
-9.187,-3.973
-9.153,-3.942
-9.118,-3.910
-9.082,-3.878
-9.046,-3.844
-9.008,-3.809
-8.969,-3.773
-8.929,-3.736
-8.888,-3.697
-8.846,-3.658
-8.804,-3.618
-8.760,-3.577
-8.715,-3.535
-8.669,-3.492
-8.623,-3.448
-8.575,-3.403
-8.527,-3.358
-8.477,-3.311
-8.427,-3.263
-8.375,-3.214
-8.323,-3.165
-8.270,-3.114
-8.216,-3.063
-8.161,-3.010
-8.106,-2.957
-8.049,-2.903
-7.992,-2.848
-7.933,-2.792
-7.874,-2.735
