"vout
References : ['plot_vs(vin, vout)']
Dependency : [time]
Num. Points : [1006]
Matrix Size : scalar
Type : Real","plot_vs(vin, vout)
References : []
Dependency : [vout]
Num. Points : [1006]
Matrix Size : scalar
Type : Real"
2.717E-8,3.100
1.239E-8,3.100
-3.191E-8,3.100
-3.422E-7,3.100
-2.869E-6,3.100
-2.481E-5,3.100
-2.199E-4,3.100
-0.001,3.099
-0.002,3.098
-0.003,3.097
-0.004,3.096
-0.006,3.094
-0.008,3.092
-0.010,3.090
-0.013,3.087
-0.015,3.085
-0.019,3.081
-0.022,3.078
-0.026,3.074
-0.030,3.070
-0.034,3.066
-0.039,3.061
-0.044,3.056
-0.049,3.051
-0.054,3.045
-0.060,3.040
-0.066,3.034
-0.072,3.027
-0.079,3.021
-0.086,3.014
-0.093,3.006
-0.100,2.999
-0.108,2.991
-0.116,2.983
-0.124,2.975
-0.133,2.966
-0.142,2.957
-0.151,2.948
-0.160,2.939
-0.170,2.929
-0.179,2.919
-0.190,2.909
-0.200,2.899
-0.211,2.888
-0.221,2.877
-0.233,2.866
-0.244,2.854
-0.256,2.842
-0.267,2.830
-0.280,2.818
-0.292,2.806
-0.304,2.793
-0.317,2.780
-0.330,2.767
-0.344,2.753
-0.357,2.740
-0.371,2.726
-0.385,2.712
-0.399,2.697
-0.413,2.683
-0.428,2.668
-0.443,2.653
-0.458,2.638
-0.473,2.622
-0.489,2.607
-0.504,2.591
-0.520,2.575
-0.536,2.559
-0.552,2.542
-0.569,2.526
-0.585,2.509
-0.602,2.492
-0.619,2.474
-0.636,2.457
-0.654,2.440
-0.671,2.422
-0.689,2.404
-0.707,2.386
-0.724,2.368
-0.743,2.349
-0.761,2.331
-0.779,2.312
-0.798,2.293
-0.817,2.274
-0.835,2.255
-0.854,2.236
-0.873,2.216
-0.893,2.197
-0.912,2.177
-0.931,2.157
-0.951,2.138
-0.971,2.118
-0.990,2.097
-1.010,2.077
-1.030,2.057
-1.050,2.036
-1.071,2.016
-1.091,1.995
-1.111,1.974
-1.132,1.954
-1.152,1.933
-1.173,1.912
-1.193,1.891
-1.214,1.870
-1.235,1.848
-1.256,1.827
-1.276,1.806
-1.297,1.785
-1.318,1.763
-1.339,1.742
-1.360,1.720
-1.381,1.699
-1.403,1.677
-1.424,1.656
-1.445,1.634
-1.466,1.612
-1.487,1.591
-1.508,1.569
-1.530,1.547
-1.551,1.526
-1.572,1.504
-1.593,1.482
-1.614,1.461
-1.635,1.439
-1.656,1.417
-1.677,1.396
-1.699,1.374
-1.720,1.353
-1.741,1.331
-1.761,1.310
-1.782,1.288
-1.803,1.267
-1.824,1.245
-1.845,1.224
-1.865,1.203
-1.886,1.182
-1.907,1.160
-1.927,1.139
-1.947,1.118
-1.968,1.098
-1.988,1.077
-2.008,1.056
-2.028,1.035
-2.048,1.015
-2.068,0.994
-2.088,0.974
-2.107,0.954
-2.127,0.933
-2.146,0.913
-2.165,0.894
-2.185,0.874
-2.204,0.854
-2.222,0.834
-2.241,0.815
-2.260,0.796
-2.278,0.777
-2.297,0.758
-2.315,0.739
-2.333,0.720
-2.351,0.701
-2.368,0.683
-2.386,0.665
-2.403,0.647
-2.421,0.629
-2.438,0.611
-2.454,0.593
-2.471,0.576
-2.488,0.559
-2.504,0.542
-2.520,0.525
-2.536,0.508
-2.552,0.492
-2.567,0.475
-2.583,0.459
-2.598,0.443
-2.613,0.428
-2.627,0.412
-2.642,0.397
-2.656,0.382
-2.670,0.367
-2.684,0.352
-2.698,0.338
-2.711,0.324
-2.724,0.310
-2.737,0.296
-2.750,0.283
-2.762,0.269
-2.775,0.256
-2.786,0.244
-2.798,0.231
-2.810,0.219
-2.821,0.207
-2.832,0.195
-2.843,0.184
-2.853,0.172
-2.863,0.161
-2.873,0.150
-2.883,0.140
-2.893,0.130
-2.902,0.120
-2.911,0.110
-2.919,0.100
-2.928,0.091
-2.936,0.082
-2.944,0.074
-2.951,0.065
-2.958,0.057
-2.965,0.049
-2.972,0.042
-2.979,0.035
-2.985,0.028
-2.991,0.021
-2.996,0.015
-3.001,0.008
-3.007,0.003
-3.011,-0.003
-3.016,-0.008
-3.020,-0.013
-3.024,-0.018
-3.027,-0.022
-3.031,-0.026
-3.034,-0.030
-3.036,-0.034
-3.039,-0.037
-3.041,-0.040
-3.043,-0.043
-3.044,-0.045
-3.045,-0.047
-3.046,-0.049
-3.047,-0.050
-3.047,-0.051
-3.047,-0.052
-3.047,-0.053
-3.047,-0.053
-3.046,-0.053
-3.045,-0.053
-3.043,-0.052
-3.041,-0.051
-3.039,-0.050
-3.037,-0.049
-3.035,-0.047
-3.032,-0.045
-3.028,-0.042
-3.025,-0.040
-3.021,-0.037
-3.017,-0.033
-3.013,-0.030
-3.008,-0.026
-3.003,-0.022
-2.998,-0.017
-2.993,-0.013
-2.987,-0.008
-2.981,-0.002
-2.974,0.003
-2.968,0.009
-2.961,0.015
-2.954,0.022
-2.946,0.029
-2.938,0.036
-2.930,0.043
-2.922,0.050
-2.913,0.058
-2.905,0.066
-2.895,0.075
-2.886,0.083
-2.876,0.092
-2.866,0.102
-2.856,0.111
-2.846,0.121
-2.835,0.131
-2.824,0.141
-2.813,0.151
-2.801,0.162
-2.790,0.173
-2.778,0.184
-2.766,0.196
-2.753,0.208
-2.740,0.220
-2.728,0.232
-2.714,0.245
-2.701,0.257
-2.687,0.270
-2.673,0.283
-2.659,0.297
-2.645,0.311
-2.631,0.324
-2.616,0.339
-2.601,0.353
-2.586,0.367
-2.570,0.382
-2.555,0.397
-2.539,0.412
-2.523,0.428
-2.507,0.443
-2.490,0.459
-2.474,0.475
-2.457,0.491
-2.440,0.508
-2.423,0.524
-2.406,0.541
-2.388,0.558
-2.370,0.575
-2.353,0.592
-2.335,0.610
-2.316,0.627
-2.298,0.645
-2.280,0.663
-2.261,0.681
-2.242,0.699
-2.223,0.718
-2.204,0.736
-2.185,0.755
-2.166,0.774
-2.146,0.793
-2.127,0.812
-2.107,0.831
-2.087,0.850
-2.067,0.870
-2.047,0.889
-2.027,0.909
-2.007,0.929
-1.986,0.949
-1.966,0.969
-1.945,0.989
-1.925,1.009
-1.904,1.030
-1.883,1.050
-1.862,1.070
-1.841,1.091
-1.820,1.112
-1.799,1.132
-1.778,1.153
-1.757,1.174
-1.736,1.195
-1.714,1.216
-1.693,1.237
-1.672,1.258
-1.650,1.279
-1.629,1.300
-1.607,1.321
-1.586,1.342
-1.564,1.363
-1.543,1.385
-1.521,1.406
-1.500,1.427
-1.478,1.448
-1.456,1.470
-1.435,1.491
-1.413,1.512
-1.392,1.533
-1.370,1.555
-1.349,1.576
-1.327,1.597
-1.306,1.618
-1.284,1.640
-1.263,1.661
-1.241,1.682
-1.220,1.703
-1.199,1.724
-1.178,1.745
-1.157,1.766
-1.135,1.787
-1.114,1.808
-1.094,1.828
-1.073,1.849
-1.052,1.870
-1.031,1.890
-1.010,1.911
-0.990,1.931
-0.969,1.951
-0.949,1.971
-0.929,1.991
-0.909,2.011
-0.889,2.031
-0.869,2.051
-0.849,2.071
-0.829,2.090
-0.810,2.110
-0.790,2.129
-0.771,2.148
-0.752,2.167
-0.733,2.186
-0.714,2.205
-0.695,2.224
-0.676,2.242
-0.658,2.261
-0.639,2.279
-0.621,2.297
-0.603,2.315
-0.586,2.333
-0.568,2.350
-0.550,2.368
-0.533,2.385
-0.516,2.402
-0.499,2.419
-0.482,2.435
-0.466,2.452
-0.449,2.468
-0.433,2.484
-0.417,2.500
-0.401,2.516
-0.386,2.532
-0.370,2.547
-0.355,2.562
-0.340,2.577
-0.325,2.592
-0.311,2.606
-0.297,2.621
-0.283,2.635
-0.269,2.648
-0.255,2.662
-0.242,2.675
-0.229,2.689
-0.216,2.701
-0.203,2.714
-0.190,2.727
-0.178,2.739
-0.166,2.751
-0.155,2.762
-0.143,2.774
-0.132,2.785
-0.121,2.796
-0.110,2.807
-0.100,2.817
-0.090,2.827
-0.080,2.837
-0.070,2.847
-0.061,2.856
-0.052,2.866
-0.043,2.874
-0.034,2.883
-0.026,2.891
-0.018,2.899
-0.010,2.907
-0.003,2.915
0.004,2.922
0.011,2.929
0.018,2.936
0.024,2.942
0.030,2.948
0.036,2.954
0.042,2.959
0.047,2.965
0.052,2.970
0.057,2.974
0.061,2.979
0.065,2.983
0.069,2.986
0.072,2.990
0.075,2.993
0.078,2.996
0.081,2.999
0.083,3.001
0.085,3.003
0.087,3.005
0.088,3.006
0.089,3.007
0.090,3.008
0.091,3.009
0.091,3.009
0.091,3.009
0.090,3.009
0.090,3.008
0.089,3.007
0.088,3.006
0.086,3.004
0.084,3.003
0.082,3.000
0.080,2.998
0.077,2.995
0.074,2.992
0.071,2.989
0.067,2.985
